Player,R1,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,Tot
"Abernethy, Jim",,,,,,,,-,1,-,-,-,-,,,2,3.0
"Anthony, Mick",-,,,-,-,,,-,,-,,,-,,-,-,
"Carter, Wally",,,1,-,-,,,,,,,,,,,,1.0
"Chadwick, Bert",-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2.0
"Collins, Jack",,,,,,,-,-,-,-,-,-,-,1,-,-,1.0
"Corbett, Bob",-,-,-,-,-,1,-,-,,-,-,-,-,-,-,-,1.0
"Coy, Harry",-,-,2,1,,-,-,-,-,-,-,-,-,-,-,-,3.0
"Davidson, Jimmy",,,,,,,,,,,,,,-,-,-,
"Davie, Harry",,,,,,,,,,,,,,6,4,4,14.0
"Donaldson, Eric",-,-,,,,-,,-,-,,,,,-,-,-,
"Dunbar, Edgar",1,-,-,1,-,-,-,-,-,-,-,-,,-,,-,2.0
"Dunbar, Hugh",-,-,-,1,1,-,1,-,-,-,1,-,,-,-,3,7.0
"Egan, Jack",-,1,,,,,-,,,,,,,,,,1.0
"Elliman, Dave",6,2,,,-,,,-,,,,-,1,,,,9.0
"Elliott, Tom",,,-,-,-,,,,,1,,,-,,,,1.0
"Ewer, Bobby",,,,,,,-,,,,-,1,-,-,-,,1.0
"Flanagan, Joe",-,,,,,,,,,,,,,,,,
"Glasscock, Marcus",-,-,,,,,-,,,,,,,,,,
"Harker, Harry",,,4,1,4,1,,3,3,-,,,,,,,16.0
"Heinz, George",1,1,-,-,2,3,,,-,-,-,-,1,-,1,1,10.0
"James, Roy",,,,,,,,,,,,-,,,,,
"Lilley, Charlie",,,-,-,-,-,-,-,,,,-,-,-,,,
"Mollison, Derek",1,1,3,1,2,-,2,-,-,,1,-,-,-,,-,11.0
"Moore, Vern",,,,,,3,-,,-,,,,-,,,,3.0
"Robertson, Jack",,,,,-,,,,,,,,,,,,
"Shelton, Bill",-,-,1,-,-,-,-,-,-,-,-,,-,-,,,1.0
"Simmonds, George",,,,,,,,,,,1,2,1,,-,,4.0
"Streeter, Charlie",,-,-,-,-,1,-,-,-,-,-,-,,,-,,1.0
"Taylor, Dick",-,1,-,-,-,-,1,-,-,3,-,1,-,1,-,-,7.0
"Thomas, Ted",-,-,-,-,,-,,,-,-,-,-,-,-,-,-,
"Tulloh, Percy",2,-,1,4,-,1,-,-,3,3,2,1,2,-,2,3,24.0
"Wilson, Alf",,-,,,,,,,,-,2,,,,,,2.0
"Wilson, Percy",-,,-,,,-,-,,-,-,-,,,,1,,1.0
"Wittman, Stan",,2,2,1,-,1,1,2,1,,,,,1,-,-,11.0
"Wright, Max",,,,,,,,,,,,,,,,-,
Totals,11,8,14,10,9,11,5,5,8,7,7,5,5,9,9,14,137.0
Opponent,SK,CW,CA,SM,GE,RI,FI,ES,SK,CW,CA,SM,GE,RI,FI,ES,
