Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Armstrong, Les",-,-,-,-,-,-,-,-,-,-,-,-,,-,,,-,-,
"Baker, Jack",,-,-,1,1,1,1,-,-,-,,,,,-,,,,4.0
"Brownlees, Rupe",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Brownlees, Tom",1,3,1,2,-,1,3,4,3,2,1,5,3,2,4,-,3,4,42.0
"Dalton, Bert",-,-,-,,,,,,-,-,-,-,-,-,-,,-,-,
"Eason, Alec",-,2,1,1,1,2,-,-,1,1,1,1,-,-,-,-,-,-,11.0
"Eason, Bill",-,,-,2,1,1,2,-,2,-,1,1,1,-,,,,,11.0
"Fairbairn, Les",-,2,-,2,-,-,-,-,-,,-,-,1,1,-,-,1,-,7.0
"Freeman, Neil",-,-,-,-,-,-,-,-,-,1,,,,,,,,,1.0
"Gray, Jack",,-,,,,,,-,-,-,-,-,1,-,-,-,-,-,1.0
"Grigg, Dick",-,-,-,-,1,-,-,-,-,-,-,1,1,1,-,2,-,2,8.0
"Healy, Leo",-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,1,1,4.0
"Heinz, George",1,,1,-,-,1,1,1,-,-,1,-,3,-,-,1,-,2,12.0
"Holligan, Joe",-,,-,,,,,,,,,,,,,,,,
"James, Les",-,-,-,-,-,-,,,,,,,,,-,-,1,-,1.0
"Johns, Alwyn",,,,,,,,,,-,-,-,-,-,-,-,-,-,
"Marsham, Harry",2,-,-,-,-,-,1,1,-,-,1,1,1,-,-,,-,-,7.0
"Martin, Len",,,,2,-,-,-,,,,,,,,,,,,2.0
"Martini, Percy",3,3,3,2,3,-,1,1,3,4,2,1,4,4,5,1,2,4,46.0
"McCarter, Billy",-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1.0
"Nankervis, Stephen",,,,,,,2,-,,,,,,,,-,,,2.0
"Orchard, Billy",-,-,,1,-,-,1,-,-,-,-,1,2,1,2,-,1,2,11.0
"Rankin, Bert",,,,,,,,,,,,,,,,-,,,
"Schofield, Bert",,,,,,,,,,,,,-,,,-,,,
"Scown, Percy",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Slater, Joe",,,,,,,,,,,-,-,-,-,-,-,-,-,
"Webber, Edmund",,1,-,,,,,,,,,,,,,,,,1.0
Totals,7,11,6,14,7,6,12,7,10,8,8,11,17,9,11,4,9,15,172.0
Opponent,RI,CW,FI,UN,SM,ES,ME,CA,SK,RI,CW,FI,UN,SM,ES,ME,CA,SK,
