Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Anderson, George",-,-,-,-,,-,-,,,-,-,-,-,-,-,-,-,-,
"Cordner, Alan",-,-,-,-,,-,,,,,-,-,-,-,,,-,,
"Curtis, Harry",,,,,,,,,,,,,-,-,4,-,,-,4.0
"Dobrigh, Gus",,2,1,-,1,-,1,-,-,1,,1,-,-,-,-,-,-,7.0
"Dufty, Colin",1,,,,,,,,,,,,,,,,,,1.0
"Gibb, Percy",,-,-,-,-,-,,,,,-,-,-,,,,-,-,
"Gibb, Reg",1,,,,,,-,-,,,,,,,,,,,1.0
"Goodall, George",,-,,,,,,,,,,,,,,,,,
"Green, Jack",-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1.0
"Hislop, Max",,-,1,,1,-,,,,-,1,-,,,1,-,,,4.0
"Hughes, Les",2,-,-,-,3,-,1,-,-,1,-,1,-,1,1,-,-,1,11.0
"Huntington, Les",-,-,,,-,,,,-,,,,,,,,,,
"Jackson, Jim",-,-,-,-,-,-,1,-,,-,-,-,-,-,1,-,-,-,2.0
"Laxton, Charlie",-,-,1,-,2,1,3,1,-,1,-,-,-,1,-,-,1,-,11.0
"Lee, Dick",4,5,5,1,1,1,3,4,3,1,5,3,3,11,1,3,2,1,57.0
"Matheson, Harry",,,-,,,,,-,,-,3,,1,-,2,1,,1,8.0
"McHale, Jock",-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"McIvor, Duncan",,,,,,,,,,-,,,,,,,,,
"Minogue, Dan",-,2,2,1,-,1,-,-,-,-,-,-,,,-,1,-,,7.0
"Mutch, Alec",-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,
"Mutch, Charlie",,,,,,,-,-,-,,,,,,,,,,
"Pollard, Tom",,,,1,,,,,-,-,1,-,,,,,-,,2.0
"Raleigh, Wally",,,,,,,,,-,,,,,,,,,,
"Reynolds, Pen",-,-,1,2,-,-,,,1,,,-,-,1,,,,-,5.0
"Rowan, Paddy",-,,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,2.0
"Rowell, Ted",,,,-,-,-,-,-,1,-,-,,,-,-,-,-,-,1.0
"Rush, Bryan",-,-,,2,,,-,-,-,,,,,,,,,,2.0
"Sadler, Jim",-,,-,,-,-,-,-,,,,,-,-,-,1,-,-,1.0
"Seddon, Mal",-,,-,-,6,-,1,-,-,-,1,-,-,1,2,-,-,1,12.0
"Sheehy, Maurie",,-,,,,,,,-,,,,,,,,,,
"Wilson, Percy",,,,,4,1,1,1,-,-,-,-,1,-,-,-,-,-,8.0
Totals,8,9,12,7,18,5,11,6,5,5,11,6,5,15,12,6,4,4,149.0
Opponent,CA,ME,RI,FI,UN,SK,ES,SM,GE,CA,ME,RI,FI,UN,SK,ES,SM,GE,
