Player,R1,R2,R3,R4,R5,R6,R8,R9,R10,R11,R12,R13,R14,R15,R17,R18,Tot
"Allen, Bill",-,,,-,-,1,,,,,-,-,1,-,-,,2.0
"Anthony, Mick",,-,-,-,-,,,,,,1,-,-,-,-,1,2.0
"Bourke, Pat",,,,,1,-,-,-,1,-,,,,,,1,3.0
"Boyd, Les",,,-,1,,,,,,,,,,,,,1.0
"Cambridge, Artie",,,,,,,-,-,,,,,,,,,
"Chadwick, Bert",-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,2.0
"Corbett, Bob",-,-,1,-,-,-,-,-,,-,-,-,-,-,-,-,1.0
"Corby, John",,,,,,1,,,,,,,,,,,1.0
"Coy, Harry",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Dunbar, Edgar",-,-,-,-,-,1,,-,-,-,,1,-,1,-,-,3.0
"Dunbar, Harold",-,,-,-,-,2,,,,,,,,,,,2.0
"Dunbar, Hugh",-,-,-,,,,1,,,,-,-,-,,1,,2.0
"Elliman, Dave",-,,,,,-,-,,2,3,1,1,-,,,,7.0
"Flanagan, Joe",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Harker, Harry",2,1,4,6,6,-,4,2,6,2,2,5,1,-,3,3,47.0
"Heinz, George",1,3,-,-,-,-,2,-,1,1,2,1,2,-,-,-,13.0
"House, Jack",2,2,-,,,,-,-,3,-,3,2,1,1,1,-,15.0
"Lilley, Charlie",,,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Long, Fred",,,,-,,,,,,,,,,,,,
"Lord, John",,-,,-,,,-,-,-,-,-,,,,,,
"Matthews, Herb",1,2,3,1,-,,,,-,1,,,,-,,,8.0
"Moore, Vern",,,,,,,,,,-,,-,,,,-,
"Oldham, Alf",-,-,,,,,,2,,,,,,,,,2.0
"Peck, Eric",,,,,,,-,-,-,,,,,,,,
"Shelton, Bill",,,,,,,,,,,,,-,-,-,2,2.0
"Streeter, Charlie",-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,
"Taylor, Dick",,,,,,,,,,,,,,,,-,
"Thomas, Ted",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Tulloh, Percy",-,4,2,,2,-,1,-,2,,1,,,1,2,,15.0
"Wilson, Alf",1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,2.0
"Wilson, Percy",1,1,1,-,-,-,1,-,-,1,2,-,-,-,-,-,7.0
Totals,8,13,11,8,9,5,9,4,15,10,13,10,5,3,7,7,137.0
Opponent,SM,RI,SK,CA,GE,ES,CW,FI,SM,RI,SK,CA,GE,ES,CW,FI,
