Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Arnott, Simon",,,,12,4,11,16,10,11,7,9,,,,,,,,,,,13,5,,,98.0
"Barry, Leo",,,,,,,,,,2,3,,3,,,,,,,6,9,,,,,23.0
"Bayes, Mark",,,,,,,,,,,,,,,,,,9,15,9,5,7,2,7,11,65.0
"Carey, Stefan",,,,,,10,1,,,,,,,,,,,,,13,7,,,,,31.0
"Chapman, Wade",12,11,12,22,13,14,13,14,21,28,20,22,,,,,,,,,,2,,16,7,227.0
"Crawford, Justin",,,,,6,8,4,,,,,,,,4,,,15,,3,,,7,,,47.0
"Cresswell, Daryn",17,18,20,20,31,15,18,22,17,28,19,29,23,24,16,,13,20,29,21,27,26,18,18,35,524.0
"Direen, Scott",9,19,16,2,,,,,,,,,12,12,11,17,10,16,15,13,-,,,,,152.0
"Dunkley, Andrew",16,21,9,15,13,14,16,14,22,4,13,20,9,14,8,8,15,16,19,6,9,7,13,12,7,320.0
"Dyson, Kevin",17,19,22,8,27,15,8,19,20,10,29,11,,29,15,8,,,14,13,14,22,5,20,22,367.0
"Filandia, Peter",14,19,17,21,21,25,12,24,10,,,,,,,,,14,2,11,6,,,,,196.0
"Garlick, Simon",,,,,,,13,17,13,13,15,18,10,15,20,17,21,15,14,4,18,13,10,15,5,266.0
"Grant, Shannon",9,15,17,11,23,19,21,23,31,27,27,21,5,15,6,20,10,25,21,21,19,14,14,8,8,430.0
"Gray, Troy",,,10,8,,,,,,,,,,,,5,13,,,,,,,,,36.0
"Heuskes, Adam",18,18,18,12,,,,18,26,16,23,17,10,16,14,13,16,19,14,22,14,11,12,13,25,365.0
"Kelly, Paul",21,27,25,23,17,15,23,38,14,20,26,22,30,13,16,25,30,30,28,27,18,24,14,26,24,576.0
"Kickett, Derek",5,8,16,25,15,14,20,19,17,13,10,18,15,14,6,19,10,16,13,14,10,14,7,5,9,332.0
"King, Clinton",,,,,,,,,,,,3,,,,5,12,9,1,,,,,,,30.0
"Lewis, Dale",26,23,20,,,,,,,10,21,19,17,15,,,,,,,,23,21,18,19,232.0
"Lockett, Tony",7,11,14,17,9,16,10,9,13,13,18,9,7,10,11,10,,17,17,11,10,,,10,8,257.0
"Luff, Troy",,,14,22,14,10,8,17,21,18,18,15,20,15,19,19,11,11,11,13,25,11,13,14,18,357.0
"Maxfield, Stuart",17,21,15,24,13,12,14,16,16,19,16,16,20,19,17,21,12,7,18,22,,6,21,14,15,391.0
"McPherson, Daniel",,,,,23,16,13,9,13,14,7,16,15,5,8,9,17,21,11,,,14,13,8,7,239.0
"McRae, Dean",14,16,,,,7,,,,,,,,,,,,,,,,,,,,37.0
"Mooney, Jason",,,,,,,,,,,,3,10,10,8,9,11,14,12,22,13,8,14,5,7,146.0
"Myles, Dion",,,,,,,,,,,,,,,,7,7,,,,,,,,,14.0
"Nicks, Matthew",,,8,8,3,,10,4,3,,,,,,,,,,,,,,,,,36.0
"OBrien, Craig",9,11,2,,15,1,,,9,7,,15,14,7,14,15,11,,,,10,8,17,3,3,171.0
"OLoughlin, Michael",15,11,9,12,12,11,12,17,18,20,14,10,12,17,15,24,26,19,13,14,14,14,15,21,16,381.0
"Rocca, Anthony",9,9,14,4,3,,,,,,6,7,,6,1,,9,,,,,,,,,68.0
"Roos, Paul",18,16,,19,18,11,17,14,19,20,30,23,24,33,22,25,21,33,17,23,17,11,17,7,25,480.0
"Rose, Gavin",9,7,,,,,,4,,,,17,1,,,,,8,,,,,,,,46.0
"Seymour, Brad",11,13,9,10,16,9,17,10,16,12,13,,11,15,11,16,7,15,13,8,13,18,10,10,12,295.0
"Stafford, Greg",6,9,17,7,24,12,20,16,14,9,10,,13,22,15,14,19,,11,,9,16,12,18,12,305.0
Totals,279,322,304,302,320,265,286,334,344,310,347,331,281,326,257,306,301,349,308,296,267,282,260,268,295,7540.0
Opponent,AD,FR,CW,RI,HW,ES,ME,WC,BB,FI,NM,FO,CA,GE,SK,AD,FR,ME,RI,HW,ES,WC,HW,ES,NM,
