Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R19,R20,R21,R22,R23,R24,QF,SF,PF,Tot
"Campbell, Bradley",,,,,,,,,,,,,,,,,-,,,,,,,,,
"Charles, Sean",,,,,,,,,,2,2,-,1,2,-,,2,5,1,,3,1,1,,2,22.0
"Doyle, Greg",-,1,-,1,-,-,1,-,1,-,2,-,,,,,,,-,,,,,,,6.0
"Dyson, Kevin",,,,1,2,2,-,,-,,-,,,1,3,2,-,1,2,4,1,-,2,1,4,26.0
"Febey, Matthew",2,1,1,3,4,2,5,4,1,5,-,1,4,1,1,1,1,,,,3,1,3,2,1,47.0
"Febey, Steven",1,2,4,-,2,2,3,1,-,3,5,-,2,2,2,-,2,1,2,1,2,2,2,2,-,43.0
"Gilbert, Phil",,,,,,,,,-,-,1,2,-,,3,-,-,-,-,,,,,,,6.0
"Grinter, Rod",2,1,1,-,-,,2,-,,,,,1,,-,,,,,,,,,,,7.0
"Hilton, Jeff",1,-,6,-,1,,4,2,-,,,,,,2,2,1,2,1,-,3,-,1,2,1,29.0
"Hopgood, Paul",,,,,,,,,,,,,,,,,,,,1,1,1,-,2,-,5.0
"Irving, Dean",,,,,,,,,,,,,,,,,,,,1,-,-,1,1,-,3.0
"Jakovich, Allen",-,-,2,1,-,,,1,-,-,-,-,-,1,,-,,,,,,,,,,5.0
"Kowal, Darren",-,1,1,2,1,-,,,,,,,,1,,2,-,-,5,2,-,1,,,,16.0
"Lamprill, Andrew",,,2,1,,,,,,,,,4,-,,,,,,,,,,,,7.0
"Lovell, Andy",-,5,2,1,3,1,3,1,2,2,1,,1,1,2,1,1,4,-,3,1,1,1,1,2,40.0
"Lovett, Brett",1,-,2,3,2,1,-,2,-,-,1,2,5,-,2,3,-,1,-,-,1,2,2,3,1,34.0
"Lovett, Glenn",,,,,,1,2,-,,,1,-,,,3,2,,,,3,,,2,1,2,17.0
"Lyon, Garry",1,3,1,,-,-,4,-,1,2,1,4,1,2,2,2,-,2,1,1,2,3,2,-,1,36.0
"Molloy, Glenn",,,,,,,,,,-,2,,,,,,,-,-,2,,,,3,,7.0
"Neitz, David",1,-,1,-,-,-,-,2,1,2,4,1,1,2,1,1,,-,1,-,1,1,1,-,1,22.0
"Norrish, Jason",,,,,,,-,,3,1,3,1,2,2,2,-,-,1,,,,2,2,2,2,23.0
"Obst, Andrew",3,2,3,6,1,1,,-,,,,,,,,,-,-,1,3,1,1,1,3,-,26.0
"Pike, Martin",,,,,,3,1,1,,,,1,-,1,-,2,,-,-,1,1,-,1,2,-,14.0
"Prymke, Paul",1,-,,-,-,1,1,-,-,-,-,1,-,-,2,3,-,2,-,-,-,1,-,-,1,13.0
"Rohde, Peter",1,-,-,3,2,-,-,,-,-,,-,2,-,-,,-,,,,,,,,,8.0
"Schwarz, David",1,1,4,1,-,-,1,2,-,2,2,-,1,2,1,4,1,1,2,2,2,1,1,1,1,34.0
"Stynes, Jim",-,2,-,-,-,1,1,2,-,-,-,2,2,1,1,1,1,-,-,1,-,-,-,-,1,16.0
"Sullivan, Chris",-,-,-,4,,-,,3,1,3,1,-,-,,,,,,,,,,,,,12.0
"Tingay, Stephen",1,-,2,,5,2,5,4,2,-,3,1,2,3,3,-,5,2,4,2,2,1,5,3,2,59.0
"Viney, Todd",4,3,2,1,3,1,3,3,1,3,1,2,1,3,8,2,1,1,-,2,4,2,5,2,1,59.0
"Wight, Sean",-,-,-,-,1,-,1,-,1,-,1,-,,1,2,3,1,3,1,2,1,-,2,-,1,21.0
"Yeats, Graeme",3,2,1,4,2,1,1,-,-,1,,-,2,1,,-,-,3,2,-,-,,,,,23.0
Totals,23,24,35,32,29,19,38,28,14,26,31,18,32,27,40,31,16,29,23,31,29,21,35,31,24,686.0
Opponent,GE,HW,ES,BB,CW,NM,FO,SY,SK,WC,CA,AD,RI,FI,GE,HW,ES,BB,CW,NM,FO,SY,CA,FO,WC,
