Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R19,R20,R21,R22,R23,R24,QF,SF,PF,Tot
"Campbell, Bradley",,,,,,,,,,,,,,,,,1,,,,,,,,,1.0
"Charles, Sean",,,,,,,,,,6,4,6,3,3,4,,6,4,5,,2,3,5,,3,54.0
"Doyle, Greg",4,9,8,5,5,3,3,4,3,4,9,3,,,,,,,-,,,,,,,60.0
"Dyson, Kevin",,,,17,4,8,19,,11,,-,,,14,9,15,7,5,2,13,5,12,7,12,11,171.0
"Febey, Matthew",6,9,11,14,5,12,14,9,9,5,9,18,9,12,14,12,6,,,,4,9,1,1,4,193.0
"Febey, Steven",6,5,6,15,9,8,7,-,4,2,8,4,7,6,7,6,11,4,7,2,10,7,5,5,3,154.0
"Gilbert, Phil",,,,,,,,,3,-,1,2,2,,1,-,2,-,-,,,,,,,11.0
"Grinter, Rod",3,3,1,1,-,,7,1,,,,,-,,-,,,,,,,,,,,16.0
"Hilton, Jeff",6,7,8,6,1,,8,2,3,,,,,,3,8,5,6,3,6,2,4,2,3,6,89.0
"Hopgood, Paul",,,,,,,,,,,,,,,,,,,,5,-,8,2,2,4,21.0
"Irving, Dean",,,,,,,,,,,,,,,,,,,,4,-,5,6,4,-,19.0
"Jakovich, Allen",1,3,1,1,1,,,2,1,2,1,-,1,2,,1,,,,,,,,,,17.0
"Kowal, Darren",-,11,3,10,3,8,,,,,,,,3,,2,10,2,5,5,7,7,,,,76.0
"Lamprill, Andrew",,,1,-,,,,,,,,,-,-,,,,,,,,,,,,1.0
"Lovell, Andy",4,6,5,9,3,1,2,5,10,12,9,,9,8,4,11,4,6,5,8,1,1,9,4,9,145.0
"Lovett, Brett",11,15,16,10,11,10,4,4,9,7,17,8,11,14,4,7,5,11,10,15,7,8,14,5,8,241.0
"Lovett, Glenn",,,,,,13,5,1,,,13,5,,,4,8,,,,9,,,8,18,8,92.0
"Lyon, Garry",6,8,-,,4,-,3,5,3,5,8,5,-,1,3,6,2,1,3,-,2,5,4,2,4,80.0
"Molloy, Glenn",,,,,,,,,,1,3,,,,,,,-,2,2,,,,3,,11.0
"Neitz, David",4,9,4,4,2,6,7,4,-,3,3,3,3,7,6,8,,5,10,7,5,8,6,3,6,123.0
"Norrish, Jason",,,,,,,4,,13,4,8,6,12,3,4,1,9,11,,,,2,2,7,12,98.0
"Obst, Andrew",10,5,9,9,9,7,,7,,,,,,,,,4,4,9,10,6,9,10,8,4,120.0
"Pike, Martin",,,,,,3,3,2,,,,-,-,3,3,-,,3,2,3,5,1,3,3,5,39.0
"Prymke, Paul",2,1,,4,4,14,8,3,1,3,4,2,9,4,1,3,3,5,1,-,5,6,4,4,6,97.0
"Rohde, Peter",2,5,5,6,4,4,3,,3,5,,3,3,2,-,,2,,,,,,,,,47.0
"Schwarz, David",4,4,5,6,5,3,4,4,6,6,11,5,1,9,4,7,4,6,3,7,3,2,2,11,4,126.0
"Stynes, Jim",5,3,10,8,16,6,10,5,9,5,2,5,10,7,12,12,11,7,4,1,4,7,4,10,6,179.0
"Sullivan, Chris",-,2,5,3,,3,,6,8,4,1,1,2,,,,,,,,,,,,,35.0
"Tingay, Stephen",9,9,11,,8,6,10,7,8,7,7,12,15,6,9,10,6,5,14,15,3,9,5,11,5,207.0
"Viney, Todd",22,20,16,11,17,16,8,10,6,8,16,3,10,18,17,14,10,5,5,9,5,14,9,7,12,288.0
"Wight, Sean",3,2,2,5,3,2,4,2,4,3,6,3,,7,2,1,5,1,2,4,2,-,7,4,4,78.0
"Yeats, Graeme",2,5,8,3,2,2,8,5,1,1,,4,4,5,,1,9,2,5,-,2,,,,,69.0
Totals,110,141,135,147,116,135,141,88,115,93,140,98,111,134,111,133,122,93,97,125,80,127,115,127,124,2958.0
Opponent,GE,HW,ES,BB,CW,NM,FO,SY,SK,WC,CA,AD,RI,FI,GE,HW,ES,BB,CW,NM,FO,SY,CA,FO,WC,
