Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,Tot
"Adam, Roy",-,,,,,,,,,,,,,,,,,
"Anderson, Syd",-,1,-,-,,,-,,,-,-,-,-,-,-,-,,1.0
"Bowe, Bill",,-,-,-,-,-,1,-,-,,-,-,-,-,-,-,-,1.0
"Brown, Frank",,,,,,,,,,,,,,-,,,,
"Conquest, Jim",,,,,-,-,2,-,-,-,2,-,-,2,-,1,-,7.0
"Cordner, Harry",,,,,,,,-,-,2,2,1,-,6,1,2,2,16.0
"Cordner, Ted",,,-,-,-,-,-,-,,,-,,,,,,,
"Coutie, Vin",2,2,-,1,1,1,2,1,-,-,-,-,1,1,1,-,1,14.0
"Denton, Ernest",,,,,,,,,,,,,,,,,-,
"Drane, Horrie",2,-,1,-,-,-,-,-,-,-,,-,,-,-,-,,3.0
"Fleming, Ted",,,,,,,,,,,,,,,,,-,
"Gardiner, Jack",2,1,-,1,-,-,,1,1,-,-,-,-,,,,,6.0
"Gardiner, Vin",,,,,,,,,,,,,,,-,-,,
"Gardner, Corrie",,,,,,,,,,,-,,-,,,,,
"Gardner, Mark",-,-,-,,,,,,,,,,,,-,-,,
"Gilchrist, Art",,,,,-,,-,,,,,,,,,,,
"Henderson, Harry",-,-,-,-,-,-,-,1,-,-,,-,-,-,1,-,-,2.0
"Howard, Fred",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"Hurrey, Frank",,,,,,,,,,,,,,,,,-,
"Langley, Frank",-,-,1,1,1,1,,3,-,,,,,,,,,7.0
"Leith, Jack",,,,,,,,,,1,-,-,1,2,-,-,,4.0
"MacKay, Charlie",,,,,,,,,-,2,-,-,-,-,-,-,2,4.0
"Marshall, Willie",,,,,,,,,,,,,,,,,-,
"McKellar, Don",,,,,,,,,,,,,,,,-,-,
"Mills, Paddy",-,2,3,-,1,-,1,,-,-,,1,-,-,,-,,8.0
"Minto, Les",1,,,,,,,,,,,,,,,,,1.0
"Moodie, George",-,-,,-,-,-,-,-,,,,,,-,,,,
"Nolan, Bernie",-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,
"Ogilvie, Alick",,,,,,,1,,,,,,,,,,,1.0
"Onyons, Basil",,,,,,,,,,,,,,,,,-,
"Parkin, Harry",-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
"Peacock, George",,-,,,,-,-,-,-,-,1,-,-,2,1,-,-,4.0
"Pearce, Joe",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,
"Penrose, Ern",,,,,,,,,,,,,-,,,,,
"Purse, Hugh",2,4,1,-,-,2,,-,2,-,-,,-,-,-,-,-,11.0
"Purse, Jack",-,-,-,-,-,-,-,-,-,-,1,-,,,-,,,1.0
"Sowden, Arthur",-,-,-,-,-,1,-,1,-,-,-,-,,-,-,-,-,2.0
"Strong, Jack",,,,,,,,,,,-,,-,-,1,-,-,1.0
"Trend, Harry",,-,2,1,,,,,,,,,,,,,,3.0
Totals,9,10,8,4,3,5,7,7,3,5,6,2,2,13,5,3,5,97.0
Opponent,SK,SM,ES,CW,FI,CA,GE,SK,SM,ES,CW,FI,CA,GE,SM,CW,CA,
