Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Ackerly, David",1,1,1,,,,,,,,,,,2,2,-,,,-,1,3,1,12.0
"Allison, Brett",2,-,1,1,1,-,1,1,1,1,1,-,1,-,2,3,-,1,1,-,1,2,21.0
"Arceri, Mark",2,2,1,,,,3,2,5,-,6,1,-,4,2,2,,2,2,3,2,2,41.0
"Bryce, Paul",,,,,,-,1,-,,,,-,-,-,2,4,3,3,-,2,3,-,18.0
"Buckley, Ben",,,,-,3,2,1,1,1,1,,,,,,,,,1,-,-,3,13.0
"Chandler, Jeff",,,,,,,1,,,-,2,3,1,,,,,,,,,,7.0
"Clarkson, Alastair",,,,2,1,2,2,2,2,2,2,1,3,4,1,2,2,2,1,1,1,1,34.0
"Crocker, Darren",3,,1,,,,,,2,2,,,,,,,,,,,,,8.0
"Fairley, Ian",1,2,2,,,,,,,3,-,,-,1,-,,2,2,1,1,1,1,17.0
"German, Peter",2,1,-,1,-,1,1,2,1,1,1,-,-,2,1,2,1,-,2,2,-,1,22.0
"Harris, Brenton",,,,,,,,,,,,,,,,1,3,,,,,,4.0
"Harris, Darren",4,1,,,1,1,-,1,1,1,,,-,,,,1,2,-,-,3,-,16.0
"Hepburn, Mark",3,2,1,,,-,1,2,-,,,1,1,2,,,,,,,,,13.0
"Hickey, Steve",,,,-,-,,,,,,,,,,,,,,,,,,
"Holt, John",2,,,,,,,,,,,,,,,,,,,,,,2.0
"Hughes, Kevin",-,,,,,,,,,,,,,,,,,,,,,,
"Jonas, Peter",,,,,,2,1,,,,-,,,,,,,,,,,,3.0
"Kerr, Robert",,,2,1,,,,,,,,,,,,,,2,,,,,5.0
"Krakouer, Jim",-,1,1,1,2,1,,1,4,1,1,2,1,2,,,-,1,2,2,1,3,27.0
"Krakouer, Phil",1,1,1,1,2,4,2,-,1,1,2,1,1,-,3,1,4,-,-,1,-,,27.0
"Larkin, Matthew",,,-,2,-,-,2,-,2,2,-,1,1,-,1,1,3,2,2,1,4,,24.0
"Law, John",1,2,1,3,-,1,2,1,-,-,1,2,1,,,1,2,3,,,,,21.0
"Lisle, Mark",1,1,,,,,,,,,,,,,,,,,,,,,2.0
"Longmire, John",,,,1,-,,,,,,,,,-,-,-,-,-,-,-,-,-,1.0
"Love, Jason",,,2,2,1,-,,,,,1,1,1,2,1,2,-,-,,,,,13.0
"MacKenzie, Brett",,,,,,,,,,,,,,,,,,,-,,,,
"Martyn, Mick",,-,1,1,1,2,1,4,1,2,3,3,1,-,1,1,2,-,1,4,3,1,33.0
"McCann, Stephen",,,,,,-,1,1,,,,,,,,,,,,,,,2.0
"McCarthy, John",,,,,,,,-,-,-,1,1,2,1,1,1,-,-,-,1,-,2,10.0
"McDonald, Donald",-,,-,2,-,-,1,2,1,-,2,,,,,-,-,,,,,2,10.0
"McRae, Dean",1,1,1,-,-,-,2,2,1,-,1,1,-,2,-,1,1,3,3,1,1,-,22.0
"Mossop, John",,2,4,1,-,,,,,1,1,1,,,6,1,,2,4,2,5,1,31.0
"Murphy, Michael",2,1,,,,,,,,,,,,,,,,,,,,-,3.0
"ODonoghue, Mark",,2,-,,,,,,,,,,,,,,,,,,,,2.0
"Ogier, Darren",,,,,,,2,2,,,,,,,,,,,,,,,4.0
"Passmore, Michael",-,,,,,,,,,,,,,,,2,1,,,,,,3.0
"Robertson, Rohan",,,,-,-,-,,,,,,,,,,,-,,,,,,
"Rock, Anthony",,,,,,,,,,,,-,1,-,2,,,,,,,,3.0
"Romero, Jose",,,,,,,,,,,,,,,,,,,,,3,1,4.0
"Schwass, Wayne",-,1,,,,,,,,,,,,,,,,2,1,-,-,5,9.0
"Smith, Ross",,,,,,,,1,-,2,-,,,-,-,,,-,1,-,3,,7.0
"Smith, Shaun",,,,,,1,-,,2,3,3,1,1,-,-,,,,,,,,11.0
"Spargo, Paul",,2,3,2,-,4,1,2,3,,1,3,,,1,3,2,,,2,,-,29.0
"Steele, Darren",2,1,2,1,-,,,,-,,,2,1,-,1,1,,,,,,,11.0
"Stevenson, Jamie",,1,,-,1,,,,,,,,,,,,,,,,,,2.0
Totals,28,25,25,22,13,21,26,27,28,23,29,25,17,22,27,29,27,27,22,24,34,26,547.0
Opponent,ES,GE,SK,FO,HW,WC,RI,CA,CW,FI,SY,ME,BB,FI,ES,FO,CW,RI,WC,CA,SY,HW,
