Player,R2,R3,R4,R5,R6,R7,R8,R9,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Allen, Harry",,-,-,-,,,,,,,,,,,,,
"Armstrong, Les",-,-,-,-,-,-,-,-,-,-,-,-,,,,,
"Armstrong, Ossy",,,,,,,,,-,-,-,,,,-,-,
"Audsley, Jack",,,,,,,,,-,-,,,,,,,
"Baker, Jack",1,-,-,1,-,-,1,-,-,-,2,1,-,-,-,-,6.0
"Brownlees, Rupe",-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1.0
"Brownlees, Tom",-,4,-,-,-,4,4,1,2,3,2,-,-,2,3,-,25.0
"Collins, Basil",-,,,,,,,,,,,,,,,,
"Craven, Harold",,,,,,,,,,,,-,-,2,,,2.0
"Dalton, Bert",-,-,,,-,,,,,,,,,,,,
"Eason, Alec",-,,-,1,-,1,1,-,-,-,-,1,-,-,-,-,4.0
"Eason, Bill",1,1,1,-,-,2,2,-,1,1,1,-,1,-,-,-,11.0
"Ellingsen, Percy",1,1,-,1,2,,,,2,-,1,1,3,2,-,2,16.0
"Gill, George",,,,,,-,-,-,-,-,-,,,-,,,
"Gray, Jack",-,,,,,,,,,,,,,,,,
"Hodgins, Frank",,,,,,,,,,,,-,-,,-,-,
"James, Les",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Johns, Alwyn",-,1,,,,1,-,-,,,,-,-,-,-,,2.0
"Jones, Bill",,-,-,-,,,,,,,,,,,,,
"Kearney, Jim",-,-,-,-,1,1,-,-,-,-,1,-,-,-,-,1,4.0
"Landy, Bill",,,,,,,,,,,,,,,1,-,1.0
"Maguire, Vin",,,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1.0
"Marsham, Harry",1,-,-,,,,,,,,1,3,2,-,1,1,9.0
"Martini, Percy",2,4,3,-,2,3,5,3,,,,,,,,,22.0
"McCarter, Billy",-,1,-,-,-,-,-,-,-,,-,-,-,-,-,-,1.0
"Orchard, Billy",-,-,,,-,-,-,-,1,1,,,,,,,2.0
"Rankin, Bert",1,-,-,-,-,-,-,-,2,-,2,-,-,-,-,-,5.0
"Rankin, Cliff",,,,,,,,,,,,,1,-,2,-,3.0
"Stokes, Dick",,,-,-,-,-,-,-,,-,1,-,,,,,1.0
"Thomas, Stan",,-,-,-,-,-,-,-,-,-,1,1,-,-,,-,2.0
"Thompson, Jamie",,,,-,-,-,-,-,-,-,-,,-,-,-,-,
Totals,7,12,4,3,5,12,13,4,8,5,12,7,8,7,7,4,118.0
Opponent,SK,ME,RI,CW,CA,ES,SM,FI,SK,ME,RI,CW,CA,ES,SM,FI,
