Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Alcorn, Ted",,,,,,,,,,-,-,,,,,,,,
"Banbury, Vern",,,,,,,,,,,,,,,,,1,-,1.0
"Bant, Horrie",-,-,-,-,,-,-,,,,,,,,,,,,
"Barwick, Vic",-,-,-,1,2,1,1,1,1,1,1,-,1,3,2,1,,,16.0
"Bland, Norm",,,,,,,,,,,,,,,,,-,,
"Bradley, Syd",,,,,,,,,,,,,,,,1,,,1.0
"Brown, Jack",,-,,1,-,1,-,-,-,,1,,,,,,1,-,4.0
"Caldwell, Arthur",-,1,-,-,-,-,-,,-,,,,,,,,,,1.0
"Campbell, Dick",,,,,,,,,,,,-,,,,,,,
"Clarke, Harry",,-,,,,1,-,,,,,,,1,,,,,2.0
"Clymo, Charlie",1,-,1,-,1,-,1,-,-,,,2,,,,,,,6.0
"Cobain, Arthur",,,,,,,,,,,,,,-,,,,,
"Crow, Jim",,,,,,,,,,,-,-,1,,,,,,1.0
"Dangerfield, Gordon",-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,,-,2.0
"Edgar, Ken",,,,,,,,,,,,,,,-,-,-,,
"Egan, Billy",,,,,,,,,-,-,-,-,-,-,-,-,,,
"Egan, Harold",,,,,,,,,,,,,,,,,-,,
"Eicke, Wels",,,,,,,,,,,,,,,-,-,2,-,2.0
"Ellin, Percy",-,-,3,1,-,1,-,-,-,,-,-,1,-,-,-,-,4,10.0
"Feehan, Dan",-,,-,-,-,,,,,-,-,-,-,-,-,-,-,-,
"Fregon, Angus",,-,,,,,,,,,,,,,,,,,
"Gant, Wally",,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Griffin, Frank",,,,,,,,,,,,,,,,,-,,
"Hazel, Ern",,,,,,,,,,,,-,-,,,,,,
"Heron, Keith",,,,,,,,,,,,,,-,,,,,
"Hosking, Alby",,,,,,,,,,,,-,-,-,-,,,,
"Jackson, Jim",,-,,,,,,,,,,,,,,,,,
"Lever, Harry",,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,
"Madden, Bill",1,1,-,,-,,,2,-,,,,1,,,,,,5.0
"Matheson, Harry",,,,,,,,,,,,,,,,2,1,-,3.0
"McCart, George",-,,,,,,,,,,,,,,,,,,
"McDonald, Les",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McKenzie, Ken",,,,,,,,,,,,,,,,,,-,
"McNamara, Dave",1,,-,-,1,-,-,-,-,,,,,,,,,,2.0
"Moroney, Joe",,,,,,,,,,,,,,1,,-,,,1.0
"Morrissey, George",-,,1,2,1,-,-,-,1,-,1,1,-,-,1,-,-,-,8.0
"Murtagh, Owen",,,,-,,,,,,,,,,,,,,,
"Pattinson, Artie",,,,,,,,,,2,2,-,-,,,,,,4.0
"Pearce, Horrie",,-,,,2,,,-,,,,-,,-,,,,,2.0
"Pierce, Bert",,,,,-,-,-,-,,-,-,-,,-,-,,-,-,
"Prince, Joe",1,,,,,,,,,,,,,,,,,,1.0
"Richardson, Bert",-,,,,,,,,,,,,,,,,,,
"Riley, Jeff",,,,,,-,,,,,,,,,,,,,
"Ritchie, Joe",,-,-,,,2,1,,-,-,-,,,,,,,,3.0
"Ross, Gower",,,,,,,,-,,-,,,-,1,-,-,-,1,2.0
"Rowe, Bobby",,,,,,,,,,-,,,-,,-,-,,-,
"Scott, Wally",-,-,-,1,,,,-,-,-,-,,-,-,-,-,-,-,1.0
"Smith, Jimmy",,,,,-,,,,,,,,,,,,,,
"Stewart, Billy",-,-,-,-,-,-,-,-,-,,,,,,,,,,
"Stewart, Jim",,,,,,,,2,-,2,,,,,,,,-,4.0
"Stewart, Jim",,,,,,,,,,-,1,,,,,,,,1.0
"Wells, Jack",-,,-,-,,,,,,,,,,,,,,,
"Wilson, Arnie",,,,,,,,,,,,,,,-,,,,
"Woodcock, Bill",-,1,-,-,-,-,1,-,-,1,-,1,-,-,-,-,-,-,4.0
"Young, Bill",2,,,,,,-,,,,,,,,,,,,2.0
Totals,6,3,5,6,7,6,4,5,2,6,6,4,5,6,3,5,5,5,89.0
Opponent,ES,CW,UN,ME,RI,GE,FI,CA,SM,ES,CW,UN,ME,RI,GE,FI,CA,SM,
