Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,Tot
"Anderson, George",,,,,,,,,,,,-,-,-,-,-,-,
"Blencowe, Percy",,,,,,,,,,-,-,,,,,-,-,
"Bliss, Dick",,,,,,,-,,,,,,,,,,,
"Bourke, Peter",-,,,-,-,-,-,-,1,-,2,1,1,1,-,1,1,8.0
"Buist, Teddy",-,-,-,-,-,-,,,-,-,,,,,-,-,-,
"Cameron, Jim",,,,,,,,,,,3,-,1,1,3,1,1,10.0
"Casey, Dick",-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,
"Clarke, Bill",,,,,,,,,,,,,,,-,,,
"Curran, Gil",,,,,,,,,,-,-,,,1,,,,1.0
"Dolphin, Bill",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Fogarty, Tom",-,-,-,1,-,-,-,-,-,,,,,,,,,1.0
"Franklin, Bob",,,,-,,,,-,,-,-,,,,1,,,1.0
"Franks, Bert",,,,-,-,-,,-,-,1,1,2,2,-,1,1,-,8.0
"Gent, Billy",,1,-,,,-,-,-,2,1,1,1,-,-,1,2,1,10.0
"Gibson, Harry",1,-,-,-,-,-,-,-,1,-,,-,-,-,,1,-,3.0
"Harrison, Ed",,,,,,,,,,,,,,,-,1,,1.0
"Howson, Bert",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Kerr, Alex",1,1,2,2,3,,,,,,,,,,,,,9.0
"Lampe, Harry",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McCabe, Dick",-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,
"McDonell, Andy",,,,,,-,1,,,,,,,,,,,1.0
"McGee, Billy",1,2,,,3,-,1,1,-,1,1,3,4,-,,,-,17.0
"Mortimer, Len",1,2,3,-,1,1,3,1,1,-,2,2,1,1,3,1,1,24.0
"Pash, Martin",3,3,2,,-,-,-,,-,,,,,,,,,8.0
"Pettit, Tom",,,-,,,,,,,,,,,,,,,
"Ricketts, Charlie",-,1,1,-,1,-,,,-,,1,-,4,1,,1,-,10.0
"Scott, Bill",,,,2,1,1,,-,,,,,,,,,,4.0
"Smallhorn, Wal",,-,,,,,-,,,,,,,,,,,
"Smith, Jim",,,,,,,,,,,-,1,-,,,,,1.0
"Strang, Bill",2,2,1,-,1,1,-,1,-,1,1,2,1,-,-,1,-,14.0
"Sykes, Sydney",,,1,,,,,,,,,,,,,,,1.0
"Thomas, Bill",-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,
"Wade, Ted",-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1.0
"Wenborn, Tom",-,,,-,,,-,-,,,,,,,,,,
Totals,9,12,10,5,10,3,5,3,5,4,12,12,14,5,10,10,4,133.0
Opponent,ES,CW,SK,ME,CA,GE,FI,ES,CW,SK,ME,CA,GE,FI,GE,ES,CA,
