Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,Tot
"Acres, Blake",17,25,22,21,21,21,27,,22,16,18,19,24,,,,19,22,19,19,29,22,24,27,434.0
"Aish, James",,19,20,23,16,11,19,30,24,16,19,29,25,23,29,21,12,23,28,19,22,21,16,14,479.0
"Amiss, Jye",,,,,,,,9,,,,,,,,,,,,,,,7,12,28.0
"Banfield, Bailey",10,5,7,-,10,-,-,18,11,8,2,12,7,11,3,11,14,7,-,,2,5,-,-,143.0
"Brayshaw, Andrew",28,40,26,26,34,27,28,34,26,31,28,39,37,27,27,36,20,28,30,21,22,25,32,32,704.0
"Brodie, Will",22,26,23,37,26,27,19,37,27,36,28,25,22,36,27,29,24,26,35,17,28,30,19,17,643.0
"Chapman, Heath",14,13,23,24,15,,,25,18,18,22,,,,,,19,16,10,24,17,14,27,17,316.0
"Clark, Jordan",20,16,21,11,20,22,24,23,20,27,23,15,25,20,29,30,17,24,17,26,20,22,17,18,507.0
"Colyer, Travis",-,12,14,14,15,14,13,,12,13,10,17,9,4,11,12,18,8,6,,,,,,202.0
"Cox, Brennan",10,,14,16,20,17,11,15,19,17,19,16,21,18,14,20,15,23,14,18,10,14,26,13,380.0
"Crowden, Mitch",,,,,,,,,,,,-,,-,,,,,,,,,,,
"Darcy, Sean",,10,,13,18,12,,17,9,21,16,10,16,15,21,16,8,11,19,12,16,9,15,13,297.0
"Erasmus, Neil",,,18,15,,,,8,13,-,,,,,,,,,,,,,,,54.0
"Frederick, Michael",8,6,13,14,13,2,10,,13,9,17,18,,9,14,11,9,13,10,9,10,10,13,8,239.0
"Fyfe, Nat",,,,,,,,,,,,,22,11,21,21,15,7,,,,9,,,106.0
"Hamling, Joel",,10,,,,,,,,,,,,,,,,,,,,,,,10.0
"Henry, Liam",8,,,,,,,9,,,,,,15,,-,,13,17,3,,,,,65.0
"Hughes, Ethan",,,,,,,,,,,,18,22,18,24,11,-,,,,,,,,93.0
"Lobb, Rory",13,13,8,11,12,14,15,,5,10,15,9,15,11,11,14,13,,8,7,7,,11,12,234.0
"Logue, Griffin",9,14,,17,,12,13,,29,13,8,13,14,8,10,17,6,11,11,15,15,,8,8,251.0
"Meek, Lloyd",13,7,13,,,,12,,,,,9,,,,,,,,,,15,,,69.0
"Mundy, David",23,,,30,20,22,22,21,18,34,16,20,23,13,19,18,21,23,35,22,25,30,20,18,493.0
"ODriscoll, Nathan",,2,12,20,22,13,17,16,,,,,,,,,,,,20,15,17,11,13,178.0
"Pearce, Alex",6,16,7,,14,9,11,11,9,11,9,11,7,13,11,,,15,12,15,11,16,6,10,230.0
"Ryan, Luke",15,32,20,12,19,23,20,14,19,20,29,20,27,16,21,17,24,24,25,32,14,22,31,23,519.0
"Schultz, Lachie",9,10,23,12,,16,14,7,13,13,18,8,17,12,11,20,9,12,8,15,14,20,14,15,310.0
"Serong, Caleb",23,20,,,30,25,25,27,26,29,22,31,33,20,25,25,20,27,25,24,25,32,33,34,581.0
"Switkowski, Sam",18,17,19,12,9,19,18,12,,12,,,17,,,,,,,,14,11,14,9,201.0
"Taberner, Matthew",,,11,9,11,11,,,,7,9,,,12,6,12,13,8,6,9,,,,,124.0
"Treacy, Josh",8,,,,,,5,12,6,,,,,,,,,,,,,,,,31.0
"Tucker, Darcy",15,16,13,,-,14,17,12,12,,12,8,6,,,,,,,18,7,-,,,150.0
"Walker, Brandon",,,15,8,14,17,9,13,2,,16,14,16,14,20,14,15,16,16,13,22,14,9,19,296.0
"Walters, Michael",7,8,17,20,15,10,12,17,,19,16,,22,,6,14,16,10,14,11,19,14,18,11,296.0
"Wilson, Nathan",,,,,,,,,,,,,,,19,16,,,,,,,,,35.0
"Young, Hayden",17,31,16,21,24,,,20,23,16,22,23,31,25,20,23,23,31,26,19,17,25,28,21,502.0
Totals,313,368,375,386,398,358,361,407,376,396,394,384,458,351,399,408,350,398,391,388,381,397,399,364,9200.0
Opponent,AD,SK,WC,GW,ES,CA,GE,NM,GC,CW,ME,BL,HW,CA,PA,SK,SY,RI,ME,WB,WC,GW,WB,CW,
