Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Ackerly, David",1,1,1,,,,,,,,,,,-,5,1,,,2,-,3,2,16.0
"Allison, Brett",-,2,1,1,-,2,2,2,2,1,3,1,2,-,-,2,1,2,-,1,-,2,27.0
"Arceri, Mark",1,-,-,,,,-,2,-,-,1,1,-,-,1,2,,1,1,-,1,-,11.0
"Bryce, Paul",,,,,,-,-,-,,,,1,2,1,1,1,-,2,-,-,-,-,8.0
"Buckley, Ben",,,,3,3,2,-,3,1,3,,,,,,,,,1,4,1,4,25.0
"Chandler, Jeff",,,,,,,2,,,1,-,-,-,,,,,,,,,,3.0
"Clarkson, Alastair",,,,-,-,1,-,1,-,1,-,-,1,2,2,-,1,-,1,2,-,-,12.0
"Crocker, Darren",2,,-,,,,,,-,-,,,,,,,,,,,,,2.0
"Fairley, Ian",-,1,-,,,,,,,2,1,,2,1,1,,-,-,-,-,1,1,10.0
"German, Peter",-,-,-,1,1,-,1,4,-,1,2,-,3,2,3,4,-,-,3,1,-,-,26.0
"Harris, Brenton",,,,,,,,,,,,,,,,2,2,,,,,,4.0
"Harris, Darren",1,-,,,1,1,3,2,-,1,,,1,,,,-,-,-,-,-,-,10.0
"Hepburn, Mark",1,1,1,,,1,-,2,-,,,-,2,3,,,,,,,,,11.0
"Hickey, Steve",,,,4,-,,,,,,,,,,,,,,,,,,4.0
"Holt, John",1,,,,,,,,,,,,,,,,,,,,,,1.0
"Hughes, Kevin",1,,,,,,,,,,,,,,,,,,,,,,1.0
"Jonas, Peter",,,,,,1,1,,,,3,,,,,,,,,,,,5.0
"Kerr, Robert",,,1,-,,,,,,,,,,,,,,3,,,,,4.0
"Krakouer, Jim",-,1,4,-,-,-,,2,1,-,2,3,4,4,,,-,2,3,3,3,3,35.0
"Krakouer, Phil",-,1,2,-,-,1,1,1,2,-,1,1,1,1,2,-,1,1,-,1,-,,17.0
"Larkin, Matthew",,,2,2,-,-,4,2,3,3,3,2,3,4,3,4,1,-,-,-,-,,36.0
"Law, John",-,-,3,-,1,5,1,2,1,5,-,2,-,,,3,4,-,,,,,27.0
"Lisle, Mark",-,-,,,,,,,,,,,,,,,,,,,,,
"Longmire, John",,,,-,-,,,,,,,,,-,-,-,-,2,-,-,-,-,2.0
"Love, Jason",,,3,1,-,1,,,,,-,1,-,-,3,1,2,1,,,,,13.0
"MacKenzie, Brett",,,,,,,,,,,,,,,,,,,-,,,,
"Martyn, Mick",,-,1,1,1,-,1,1,3,-,1,2,1,-,3,-,3,-,-,2,1,3,24.0
"McCann, Stephen",,,,,,-,-,-,,,,,,,,,,,,,,,
"McCarthy, John",,,,,,,,1,2,-,-,-,3,1,3,3,1,3,-,3,-,1,21.0
"McDonald, Donald",1,,1,-,1,1,-,4,2,1,1,,,,,1,-,,,,,2,15.0
"McRae, Dean",-,-,-,-,1,1,-,1,2,4,1,-,-,2,2,2,2,1,2,1,1,-,23.0
"Mossop, John",,-,-,-,-,,,,,3,-,-,,,1,-,,-,1,4,2,1,12.0
"Murphy, Michael",2,1,,,,,,,,,,,,,,,,,,,,1,4.0
"ODonoghue, Mark",,2,-,,,,,,,,,,,,,,,,,,,,2.0
"Ogier, Darren",,,,,,,1,-,,,,,,,,,,,,,,,1.0
"Passmore, Michael",-,,,,,,,,,,,,,,,1,3,,,,,,4.0
"Robertson, Rohan",,,,3,-,1,,,,,,,,,,,1,,,,,,5.0
"Rock, Anthony",,,,,,,,,,,,-,3,-,-,,,,,,,,3.0
"Romero, Jose",,,,,,,,,,,,,,,,,,,,,-,1,1.0
"Schwass, Wayne",2,2,,,,,,,,,,,,,,,,3,2,2,6,3,20.0
"Smith, Ross",,,,,,,,-,1,4,1,,,-,2,,,2,1,1,1,,13.0
"Smith, Shaun",,,,,,1,-,,-,2,4,1,2,1,1,,,,,,,,12.0
"Spargo, Paul",,1,-,-,2,1,2,3,1,,3,5,,,3,2,2,,,1,,1,27.0
"Steele, Darren",-,1,-,1,1,,,,2,,,-,3,1,1,1,,,,,,,11.0
"Stevenson, Jamie",,1,,-,-,,,,,,,,,,,,,,,,,,1.0
Totals,13,15,20,17,12,20,19,33,23,32,27,20,33,23,37,30,24,23,17,26,20,25,509.0
Opponent,ES,GE,SK,FO,HW,WC,RI,CA,CW,FI,SY,ME,BB,FI,ES,FO,CW,RI,WC,CA,SY,HW,
