Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
tony armstrong,2011,R1,ADE,HAW,,,,,,,,,,,,,,,,,,,,,,,,
ian callinan,2011,R1,ADE,HAW,,,,,,,,,,,,,,,,,,,,,,,,
myke cook,2011,R1,ADE,HAW,,,,,,,,,,,,,,,,,,,,,,,,
patrick dangerfield,2011,R1,ADE,HAW,17.0,12.0,5.0,3.0,0.0,5.0,3.0,3.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,83.0,-,1.0,1.0,0.0,3.0
phil davis,2011,R1,ADE,HAW,25.0,16.0,9.0,0.0,0.0,8.0,0.0,2.0,7.0,17.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,86.0,-,3.0,6.0,0.0,0.0
michael doughty,2011,R1,ADE,HAW,13.0,8.0,5.0,0.0,0.0,5.0,1.0,4.0,8.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,94.0,-,2.0,6.0,1.0,0.0
richard douglas,2011,R1,ADE,HAW,19.0,13.0,6.0,0.0,1.0,2.0,3.0,3.0,8.0,14.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,87.0,-,3.0,2.0,2.0,0.0
jack gunston,2011,R1,ADE,HAW,,,,,,,,,,,,,,,,,,,,,,,,
ricky henderson,2011,R1,ADE,HAW,10.0,5.0,5.0,2.0,0.0,5.0,0.0,2.0,4.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,80.0,-,2.0,0.0,2.0,0.0
sam jacobs,2011,R1,ADE,HAW,,,,,,,,,,,,,,,,,,,,,,,,
matthew jaensch,2011,R1,ADE,HAW,,,,,,,,,,,,,,,,,,,,,,,,
graham johncock,2011,R1,ADE,HAW,9.0,7.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,91.0,-,0.0,2.0,1.0,0.0
chris knights,2011,R1,ADE,HAW,15.0,10.0,5.0,2.0,0.0,6.0,0.0,2.0,4.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,89.0,-,3.0,1.0,0.0,0.0
david mackay,2011,R1,ADE,HAW,10.0,8.0,2.0,0.0,0.0,0.0,2.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,77.0,-,2.0,1.0,1.0,0.0
ivan maric,2011,R1,ADE,HAW,12.0,8.0,4.0,0.0,0.0,3.0,3.0,4.0,7.0,5.0,15.0,1.0,0.0,2.0,5.0,0.0,4.0,0.0,70.0,-,1.0,1.0,0.0,0.0
brodie martin,2011,R1,ADE,HAW,,,,,,,,,,,,,,,,,,,,,,,,
shaun mckernan,2011,R1,ADE,HAW,15.0,10.0,5.0,1.0,0.0,8.0,3.0,1.0,11.0,5.0,13.0,4.0,0.0,0.0,2.0,2.0,2.0,1.0,80.0,-,2.0,1.0,0.0,0.0
brad moran,2011,R1,ADE,HAW,,,,,,,,,,,,,,,,,,,,,,,,
andy otten,2011,R1,ADE,HAW,18.0,5.0,13.0,0.0,0.0,5.0,2.0,2.0,11.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,83.0,-,3.0,1.0,1.0,0.0
