Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,Tot
"Adamson, Arthur",-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,
"Adamson, Dave",,-,,,,,,,,,,,,,,,,
"Alley, Ned",,,-,,,,,,,,,,,,,,,
"Baptiste, Ned",,,,,,,,-,-,-,-,-,-,,-,,,
"Boles, Joe",,,,,,,1,,,,,,,,,,,1.0
"Bourne, Charles",,,,,,,,,,,,,,,,-,,
"Burns, Allen",,,,,,,,,,,,-,,,,,,
"Butler, Archie",,,,,,,,,,,,,,,,-,-,
"Butler, Charlie",,,,,,,,,,,,-,-,,-,-,-,
"Cameron, Jim",,,,,,,,,,,,,,,,-,-,
"Canavan, Joe",,2,1,-,-,,2,,,1,-,1,,,,,,7.0
"Cormick, Johnny",2,-,-,,,,-,,,,,,,,,,,2.0
"Fogarty, Tom",-,-,-,-,-,,,-,-,-,-,-,-,-,-,,,
"Fox, Joe",,,,,,,,,,,,,,,,,-,
"Fraser, Bill",,,-,-,,,,,,,-,,,,,,,
"Gent, Billy",-,-,1,-,-,1,-,-,-,1,1,-,1,-,-,-,1,6.0
"Goding, Charlie",,,1,3,1,2,-,-,,,,-,,,2,1,-,10.0
"Guy, Harry",,,,-,-,-,-,,,,,,,,,,,
"Hassett, Jack",,,-,-,-,-,2,-,-,-,-,-,-,3,-,-,1,6.0
"Hickey, Bill",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Howson, Bert",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,
"Incigneri, Len",,,,,,,,,,,,,,,,,-,
"James, Charlie",-,-,-,-,-,-,-,-,-,-,,-,-,-,5,1,-,6.0
"Jeanneret, Henri",-,1,-,,-,-,-,,-,-,-,,,-,,,,1.0
"Johnson, Bill",1,-,,1,,,,-,,,,-,,-,-,,1,3.0
"King, Jim",,-,,,,,,,,,,,,,,,,
"Lampe, Harry",,,,1,2,1,-,-,-,1,-,-,-,-,-,-,-,5.0
"Littler, Joe",,,,,,2,-,3,1,1,-,1,1,-,-,,,9.0
"McCashney, John",,,,,,,,,,,,,,,-,-,,
"McDonough, Jack",1,-,,-,-,-,-,,-,,1,-,-,-,-,-,1,3.0
"McDougall, Ernie",,,-,,,,,,,,,,,,,,,
"McGee, Billy",,,,,,-,-,-,-,-,-,-,1,1,,,,2.0
"McKelson, Ollie",,,-,,,,,,,,,,,,,,,
"Newbould, Will",,,,,,,,,,,,,,,,-,,
"OConnell, Ossie",,,,,,,,,,,,,,,,,1,1.0
"Pleass, Mick",1,-,-,-,-,-,-,-,2,-,-,,-,-,1,1,,5.0
"Powell, Dave",-,-,,,,,,,,-,1,,2,-,,,,3.0
"Richards, Chris",1,,,,,,,,,,,,,,,,,1.0
"Rippon, Harold",-,-,,,-,-,,,,-,,,,,,,,
"Rippon, Norm",-,-,,-,1,-,,-,-,,,,,,,,,1.0
"Scott, Bill",-,-,-,-,1,-,-,-,1,1,-,-,-,-,,,,3.0
"Todd, Jack",-,-,,,,,,-,-,-,-,,,,,-,,
"West, Charlie",,,,,,,,,,,,,-,-,-,,,
"Windley, Bill",-,,-,-,-,-,-,-,-,,,-,-,-,-,-,-,
"Worroll, Frank",,,,,,,,,,,,,,,,,-,
Totals,6,3,3,5,5,6,5,3,4,5,3,2,5,4,8,3,5,75.0
Opponent,ME,CW,FI,GE,CA,ES,SK,ME,CW,FI,GE,CA,ES,SK,GE,FI,ES,
