Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Banik, Anthony",,,-,-,1,1,1,-,-,1,-,5,-,-,-,-,1,1,2,1,,,14.0
"Bowden, Sean",1,1,-,-,-,,,,,,,,,,,,,,,,,,2.0
"Bower, Brendan",,-,2,2,5,4,,,2,3,4,1,2,2,1,-,,,1,1,-,2,32.0
"Cloke, David",2,-,2,1,-,1,1,1,5,2,-,-,4,1,1,-,-,2,1,,1,1,26.0
"Czerkaski, Peter",,,,,,,,,,,,,,,,,-,,2,,,,2.0
"Egan, Phil",2,-,,,,,,,,,,,,,,,,1,-,2,,,5.0
"Francis, Matthew",,,,,,,,,,,,,,,,,1,1,1,-,3,3,9.0
"Free, Tony",,6,-,3,-,2,,,2,,,,1,1,4,2,,,,1,3,3,28.0
"Gale, Brendon",-,1,-,1,1,1,2,1,-,-,-,1,3,1,1,1,2,1,-,-,3,-,20.0
"Goodwin, Andy",,,2,2,1,2,4,-,,1,1,2,1,1,-,1,2,1,,,1,,22.0
"Hamilton, Greg",-,2,-,-,2,-,-,1,1,-,1,-,-,1,-,,-,2,1,-,,,11.0
"Hogg, Jeff",-,,,,1,1,1,1,,1,-,,,,,,,,-,4,1,-,10.0
"Honybun, David",,,,,,,,,1,2,-,1,1,1,-,-,1,-,,,-,,7.0
"James, Stephen",,,,,,,,3,-,1,2,2,4,1,2,4,-,1,1,,,,21.0
"Keighran, Darren",,,-,-,,,,,,,,,,,,,,,,,,,
"Knights, Matthew",2,3,-,2,2,4,1,3,-,3,-,-,-,2,1,3,-,1,-,-,4,-,31.0
"Laffy, Michael",,,,,,,,,,,,,,,,,,,,,,1,1.0
"Lambert, Craig",2,3,4,3,2,1,,,,1,1,2,1,1,3,1,1,1,2,1,1,3,34.0
"Lee, Mark",4,3,1,1,1,,1,2,3,1,3,4,1,1,4,4,4,3,-,7,3,-,51.0
"Leys, Brian",1,2,3,2,3,2,,,2,-,1,1,-,-,3,-,,,,,,,20.0
"Maxfield, Stuart",,,,,,,-,,,,,,,,,,-,-,-,-,-,,
"McKellar, Allan",,,,,,,2,-,1,-,,,,,,,,,,,,,3.0
"Mitchell, Michael",1,1,-,-,-,1,-,1,-,-,-,-,-,-,2,-,2,2,-,1,-,-,11.0
"Naish, Chris",1,1,-,,,,,,,,,,,,,,,,,,,-,2.0
"Nichols, Trent",1,2,4,2,3,2,1,1,-,2,1,1,-,1,2,-,1,2,-,1,1,,28.0
"Nixon, Richard",1,1,-,1,2,1,-,1,,,,,,,,,,-,-,-,-,-,7.0
"Pickering, Justin",-,-,,,,,2,2,,,,1,1,-,-,-,,,,,,,6.0
"Pickering, Michael",1,4,1,5,,2,2,3,-,-,1,2,-,3,1,2,,,,2,-,3,32.0
"Powell, Tim",,,,1,-,1,1,-,3,4,-,-,,-,1,-,-,1,,,,-,12.0
"Ryan, Des",,,1,1,1,1,-,-,2,,,,,,,,,,,,,,6.0
"Ryan, Stephen",1,1,1,-,1,-,-,2,1,1,1,-,-,-,2,1,1,5,-,1,1,-,20.0
"Scott, Allister",,,,,,,,,,,,,,,,,2,,,-,,,2.0
"Smith, Craig",2,1,,,,,,,,,,,,,,-,-,-,-,-,-,1,4.0
"Thomson, Michael",-,3,,,,,,,,,,,,,,,,,,,,,3.0
"Walker, Robert",,,,,,,,,,,,,,,,,,,,,,1,1.0
"Weightman, Dale",,,,,,5,2,2,2,,1,5,1,,,2,1,4,,,3,,28.0
"Young, Barry",5,,,,1,3,2,2,3,-,3,2,-,-,1,,,,,,3,1,26.0
"Young, Cory",,,,,,,,,,,,,,,,,,,1,1,,-,2.0
Totals,27,35,21,27,27,35,23,26,28,23,20,30,20,17,29,21,19,29,12,23,28,19,539.0
Opponent,BB,NM,HW,ES,FI,WC,GE,ME,SY,CA,FO,SK,CW,BB,NM,HW,ES,FI,WC,GE,ME,SY,
