Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Ashman, Rodney",2,1,1,,3,4,-,-,1,1,-,-,,-,,,3,3,-,1,1,2,,23.0
"Austin, Rod",1,2,3,3,4,2,-,2,6,-,6,2,3,5,2,2,6,,,,,2,,51.0
"Bortolotto, Mario",,,,,,,,,,1,4,1,-,,,,,3,-,5,-,,,14.0
"Bosustow, Peter",,,1,3,1,2,-,1,2,3,,2,3,3,3,1,-,-,5,1,2,,,33.0
"Brown, Rohan",1,-,,,,,,,,,,,,,,,,,,,,,,1.0
"Buckley, Jim",-,4,,,,,,,,,,,1,6,4,4,2,1,-,2,,,2,26.0
"Buckley, Mark",3,-,3,3,,,2,-,2,4,1,3,3,2,1,1,2,2,1,,3,4,3,43.0
"Burke, Rohan",,,,,,,,-,,,,,1,3,5,-,,6,1,-,3,-,1,20.0
"Ditchburn, Ross",2,,,,3,-,-,3,1,1,2,-,2,-,,,2,,,,1,2,1,20.0
"Doull, Bruce",2,1,1,-,1,1,-,2,1,3,1,-,2,4,3,1,1,,1,-,3,3,3,34.0
"English, Des",,,,,-,3,2,-,2,4,3,3,1,1,3,1,2,-,-,2,2,6,1,36.0
"Fitzpatrick, Mike",,,,,,,1,1,4,1,3,2,2,3,5,1,4,2,2,1,2,2,2,38.0
"Gilmore, Daryl",,,,-,,,,,,,,,,,,,,,,,,,,
"Glascott, David",3,1,1,,1,3,3,1,3,2,,,4,3,2,3,3,4,5,1,4,2,2,51.0
"Graham, Andrew",,,,,,,,,,,,,,,-,,,,,,,,,
"Harmes, Wayne",-,2,1,2,2,-,,-,,3,-,2,,,3,-,1,1,2,1,1,1,2,24.0
"Hartney, Brendan",1,2,1,2,,,,,,,,1,5,7,2,,,,,,,,,21.0
"Howell, Scott",2,1,1,-,1,,,,,,,,,,,,,,,,-,,-,5.0
"Hunter, Ken",1,4,4,1,3,4,2,1,-,1,1,4,1,1,1,3,1,-,,1,1,4,3,42.0
"Johnston, Wayne",1,1,-,3,3,3,,,-,1,3,4,2,2,5,4,1,5,,4,5,3,1,51.0
"Jones, Warren",,,2,2,,2,,,,,1,1,4,1,,,,-,,,,1,,14.0
"Klomp, Robbert",,,,,,2,-,,,,1,,,,,,,,,,,,,3.0
"Kourkoumelis, Spiro",,,,2,4,3,1,7,4,4,5,2,,,2,3,1,2,3,-,2,3,4,52.0
"Maclure, Mark",-,2,2,3,1,-,,,-,-,,,,-,,,,,1,1,,,,10.0
"Madden, Justin",,,,,,,4,5,1,2,-,,,,4,-,1,,4,-,,,,21.0
"Marchesani, Frank",,,-,-,,,1,,,1,2,-,,,,2,-,1,-,2,1,1,2,13.0
"Marcou, Alex",1,-,,,,2,4,2,-,-,-,1,-,-,4,2,1,1,3,2,3,2,3,31.0
"Maylin, Phil",2,4,2,,-,,,,-,3,1,,,,,,,,,,,3,,15.0
"McConville, Peter",2,5,4,3,3,3,3,3,,,,,,,,-,,,,,,,1,27.0
"Meldrum, Paul",,,,-,1,,-,3,1,,2,,,,,,,,,,,,,7.0
"Montgomery, Allan",,,,,,1,,,,,,,,,,,,,3,,2,2,2,10.0
"Nixon, Ricky",,,,,,,,,,,,,,,1,,,,,,,,,1.0
"Perovic, Val",,2,2,2,2,3,2,2,3,,,1,3,-,1,1,2,1,1,2,,,2,32.0
"Reid, Bruce",6,1,-,,-,2,-,,,,,,,,,,,,,,,,,9.0
"Robertson, Shane",,,,,,,,,,,,,2,,,,,,,,,,,2.0
"Sharp, Greg",,,,1,,,,,,,-,,,,,,,,,,,,,1.0
"Sheldon, Ken",4,1,-,1,1,1,2,-,2,,,2,,,,-,-,1,,-,2,2,2,21.0
"Southby, Geoff",3,2,-,1,2,,,2,4,1,,6,-,1,,-,2,3,1,2,-,1,4,35.0
"Williams, Mark",,,,,,,,,,,,,1,-,1,,,-,-,,,,,2.0
Totals,37,36,29,32,36,41,27,35,37,36,36,37,40,42,52,29,35,36,33,28,38,46,41,839.0
Opponent,RI,FO,CW,ME,FI,GE,SY,SK,HW,NM,ES,RI,FO,CW,ME,FI,GE,SY,SK,HW,NM,ES,ES,
