Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Ashman, Rodney",8,4,5,,2,7,12,2,3,8,3,2,,1,,,6,2,3,5,3,7,,83.0
"Austin, Rod",6,2,2,3,11,3,4,2,3,2,1,3,3,-,1,4,4,,,,,1,,55.0
"Bortolotto, Mario",,,,,,,,,,2,7,4,-,,,,,7,4,7,7,,,38.0
"Bosustow, Peter",,,10,7,4,8,5,4,4,5,,7,7,2,4,6,6,1,7,3,4,,,94.0
"Brown, Rohan",4,2,,,,,,,,,,,,,,,,,,,,,,6.0
"Buckley, Jim",5,7,,,,,,,,,,,8,6,2,3,5,6,3,2,,,5,52.0
"Buckley, Mark",2,4,4,2,,,5,4,6,5,1,1,6,2,2,7,9,8,3,,3,2,1,77.0
"Burke, Rohan",,,,,,,,-,,,,,8,6,1,4,,2,4,2,3,3,1,34.0
"Ditchburn, Ross",-,,,,4,3,1,5,-,2,2,3,5,-,,,-,,,,2,7,1,35.0
"Doull, Bruce",11,4,8,9,7,3,9,6,7,8,5,6,9,1,5,11,10,,6,4,2,5,4,140.0
"English, Des",,,,,5,6,4,6,7,6,5,6,4,4,1,6,6,7,1,3,3,4,3,87.0
"Fitzpatrick, Mike",,,,,,,7,5,4,1,6,3,5,3,3,5,4,3,8,2,5,1,7,72.0
"Gilmore, Daryl",,,,4,,,,,,,,,,,,,,,,,,,,4.0
"Glascott, David",7,7,5,,5,3,8,7,4,-,,,12,3,5,5,15,16,8,9,6,9,7,141.0
"Graham, Andrew",,,,,,,,,,,,,,,3,,,,,,,,,3.0
"Harmes, Wayne",4,8,4,6,5,1,,4,,6,6,3,,,5,8,4,9,2,4,2,6,3,90.0
"Hartney, Brendan",5,8,4,2,,,,,,,,3,5,4,4,,,,,,,,,35.0
"Howell, Scott",5,7,3,-,4,,,,,,,,,,,,,,,,-,,-,19.0
"Hunter, Ken",15,8,4,10,2,12,3,4,11,3,5,3,7,5,6,2,5,3,,2,1,3,7,121.0
"Johnston, Wayne",10,8,7,4,4,7,,,3,5,3,5,9,1,2,4,6,5,,2,6,5,1,97.0
"Jones, Warren",,,3,8,,5,,,,,4,2,4,4,,,,3,,,,3,,36.0
"Klomp, Robbert",,,,,,5,4,,,,2,,,,,,,,,,,,,11.0
"Kourkoumelis, Spiro",,,,9,6,1,6,12,4,11,9,4,,,6,8,2,3,11,5,2,2,6,107.0
"Maclure, Mark",5,3,8,3,1,1,,,2,-,,,,-,,,,,3,7,,,,33.0
"Madden, Justin",,,,,,,4,1,3,2,2,,,,1,-,1,,1,4,,,,19.0
"Marchesani, Frank",,,2,1,,,4,,,7,2,2,,,,8,11,5,7,7,5,3,7,71.0
"Marcou, Alex",9,3,,,,5,13,12,4,10,4,3,6,4,7,14,4,9,8,6,4,6,7,138.0
"Maylin, Phil",1,11,7,,6,,,,1,10,2,,,,,,,,,,,6,,44.0
"McConville, Peter",9,19,7,6,7,8,5,2,,,,,,,,-,,,,,,,3,66.0
"Meldrum, Paul",,,,6,6,,6,9,8,,5,,,,,,,,,,,,,40.0
"Montgomery, Allan",,,,,,3,,,,,,,,,,,,,4,,6,7,4,24.0
"Nixon, Ricky",,,,,,,,,,,,,,,3,,,,,,,,,3.0
"Perovic, Val",,3,3,6,3,3,5,1,2,,,1,3,1,2,4,2,3,1,-,,,2,45.0
"Reid, Bruce",5,10,1,,7,4,4,,,,,,,,,,,,,,,,,31.0
"Robertson, Shane",,,,,,,,,,,,,4,,,,,,,,,,,4.0
"Sharp, Greg",,,,2,,,,,,,2,,,,,,,,,,,,,4.0
"Sheldon, Ken",7,10,2,6,4,1,12,6,4,,,6,,,,2,3,13,,4,9,3,2,94.0
"Southby, Geoff",6,14,4,4,6,,,6,7,6,,3,3,-,,12,11,7,-,7,3,2,7,108.0
"Williams, Mark",,,,,,,,,,,,,3,5,1,,,3,5,,,,,17.0
Totals,124,142,93,98,99,89,121,98,87,99,76,70,111,52,64,113,114,115,89,85,76,85,78,2178.0
Opponent,RI,FO,CW,ME,FI,GE,SY,SK,HW,NM,ES,RI,FO,CW,ME,FI,GE,SY,SK,HW,NM,ES,ES,
