Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Ainsworth, Ben",2020,R1,goldcoast,PA,15.0,12.0,3.0,1.0,1.0,6.0,0.0,2.0,3.0,12.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,85,,1.0,2.0,2.0,0.0
"Anderson, Noah",2020,R1,goldcoast,PA,12.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,75,,2.0,1.0,0.0,0.0
"Ballard, Charlie",2020,R1,goldcoast,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Bowes, Jack",2020,R1,goldcoast,PA,18.0,9.0,9.0,0.0,0.0,3.0,2.0,2.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,85,,2.0,0.0,0.0,0.0
"Brodie, Will",2020,R1,goldcoast,PA,14.0,4.0,10.0,0.0,0.0,3.0,3.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,,3.0,1.0,0.0,0.0
"Budarick, Connor",2020,R1,goldcoast,PA,8.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,86,,0.0,1.0,0.0,0.0
"Collins, Sam",2020,R1,goldcoast,PA,15.0,11.0,4.0,0.0,0.0,6.0,0.0,0.0,9.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,4.0,96,,3.0,4.0,0.0,0.0
"Corbett, Josh",2020,R1,goldcoast,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Day, Sam",2020,R1,goldcoast,PA,7.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,,2.0,0.0,0.0,0.0
"Ellis, Brandon",2020,R1,goldcoast,PA,21.0,15.0,6.0,0.0,0.0,3.0,1.0,2.0,8.0,11.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,92,,4.0,1.0,0.0,0.0
"Farrar, Jy",2020,R1,goldcoast,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Fiorini, Brayden",2020,R1,goldcoast,PA,19.0,14.0,5.0,0.0,0.0,4.0,0.0,4.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,82,,3.0,0.0,0.0,0.0
"Flanders, Sam",2020,R1,goldcoast,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Graham, Caleb",2020,R1,goldcoast,PA,5.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,95,,4.0,16.0,0.0,0.0
"Greenwood, Hugh",2020,R1,goldcoast,PA,18.0,9.0,9.0,0.0,0.0,1.0,3.0,3.0,13.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,79,,1.0,2.0,0.0,0.0
"Hanley, Pearce",2020,R1,goldcoast,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Harbrow, Jarrod",2020,R1,goldcoast,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Holman, Nick",2020,R1,goldcoast,PA,8.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,,1.0,0.0,0.0,0.0
"Joyce, Jesse",2020,R1,goldcoast,PA,14.0,9.0,5.0,0.0,0.0,3.0,0.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,74,,1.0,0.0,0.0,0.0
"King, Ben",2020,R1,goldcoast,PA,7.0,5.0,2.0,1.0,0.0,2.0,1.0,1.0,6.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,87,,2.0,1.0,0.0,0.0
"Lemmens, Sean",2020,R1,goldcoast,PA,9.0,6.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,70,,2.0,0.0,0.0,0.0
"Lukosius, Jack",2020,R1,goldcoast,PA,14.0,12.0,2.0,0.0,0.0,3.0,0.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,83,,2.0,3.0,0.0,0.0
