Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Banner, Mitchell",2010,R1,padelaide,NM,18.0,11.0,7.0,1.0,3.0,2.0,3.0,4.0,10.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,70,,1.0,1.0,0.0,0.0
"Boak, Travis",2010,R1,padelaide,NM,24.0,17.0,7.0,0.0,1.0,4.0,8.0,6.0,15.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,72,,4.0,1.0,0.0,2.0
"Broadbent, Matthew",2010,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Brogan, Dean",2010,R1,padelaide,NM,6.0,4.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,37.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,70,,2.0,6.0,0.0,0.0
"Carlile, Alipate",2010,R1,padelaide,NM,9.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,93,,2.0,6.0,0.0,0.0
"Carr, Josh",2010,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Cassisi, Domenic",2010,R1,padelaide,NM,19.0,11.0,8.0,1.0,0.0,1.0,7.0,5.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,79,,3.0,4.0,0.0,0.0
"Chaplin, Troy",2010,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Cloke, Cameron",2010,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Cornes, Chad",2010,R1,padelaide,NM,17.0,9.0,8.0,0.0,0.0,3.0,1.0,2.0,6.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,93,,2.0,9.0,0.0,0.0
"Cornes, Kane",2010,R1,padelaide,NM,39.0,16.0,23.0,0.0,0.0,6.0,7.0,5.0,16.0,23.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,4.0,94,,2.0,2.0,0.0,3.0
"Davenport, Jason",2010,R1,padelaide,NM,13.0,6.0,7.0,1.0,3.0,3.0,0.0,3.0,5.0,7.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,80,,1.0,4.0,0.0,0.0
"Ebert, Brett",2010,R1,padelaide,NM,19.0,11.0,8.0,2.0,2.0,6.0,0.0,7.0,12.0,6.0,0.0,3.0,4.0,0.0,2.0,0.0,4.0,0.0,83,,5.0,2.0,0.0,0.0
"Gray, Robbie",2010,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Harding, Scott",2010,R1,padelaide,NM,5.0,4.0,1.0,0.0,1.0,1.0,1.0,7.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,67,,0.0,1.0,0.0,0.0
"Hartlett, Hamish",2010,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Hitchcock, Cameron",2010,R1,padelaide,NM,13.0,7.0,6.0,2.0,1.0,3.0,1.0,2.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,91,,1.0,0.0,0.0,0.0
"Krakouer, Nathan",2010,R1,padelaide,NM,15.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,77,,1.0,4.0,0.0,0.0
"Lobbe, Matthew",2010,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Logan, Tom",2010,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Meyer, Danny",2010,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Moore, Andrew",2010,R1,padelaide,NM,14.0,10.0,4.0,0.0,0.0,4.0,0.0,1.0,4.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,73,,2.0,2.0,0.0,0.0
"Motlop, Daniel",2010,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Nash, Jay",2010,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Pearce, Danyle",2010,R1,padelaide,NM,18.0,14.0,4.0,2.0,1.0,0.0,5.0,6.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,88,,2.0,1.0,0.0,0.0
"Pettigrew, Michael",2010,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Rodan, David",2010,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Salopek, Steven",2010,R1,padelaide,NM,22.0,15.0,7.0,0.0,0.0,3.0,2.0,4.0,7.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,81,,1.0,6.0,0.0,0.0
"Salter, Nick",2010,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Schulz, Jay",2010,R1,padelaide,NM,11.0,6.0,5.0,0.0,1.0,4.0,1.0,6.0,3.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,84,,0.0,5.0,0.0,0.0
"Stewart, Daniel",2010,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
