Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Bond, Chris",1996,R1,richmond,ES,12.0,9.0,3.0,1.0,0.0,2.0,,1.0,,,0.0,,,,2.0,1.0,,,,,,,,0.0
"Bourke, David",1996,R1,richmond,ES,9.0,6.0,3.0,0.0,0.0,3.0,,1.0,,,0.0,,,,1.0,2.0,,,,,,,,0.0
"Bowden, Joel",1996,R1,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Bower, Nathan",1996,R1,richmond,ES,10.0,9.0,1.0,0.0,1.0,3.0,,1.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"Broderick, Paul",1996,R1,richmond,ES,25.0,19.0,6.0,1.0,0.0,7.0,,4.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
"Bulluss, Paul",1996,R1,richmond,ES,3.0,3.0,0.0,0.0,0.0,3.0,,0.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
"Campbell, Wayne",1996,R1,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Charles, Justin",1996,R1,richmond,ES,15.0,13.0,2.0,1.0,0.0,9.0,,0.0,,,5.0,,,,1.0,4.0,,,,,,,,1.0
"Daffy, Nick",1996,R1,richmond,ES,15.0,14.0,1.0,1.0,2.0,5.0,,3.0,,,1.0,,,,1.0,3.0,,,,,,,,0.0
"Dear, Greg",1996,R1,richmond,ES,9.0,5.0,4.0,1.0,0.0,3.0,,0.0,,,9.0,,,,4.0,0.0,,,,,,,,0.0
"Edwards, Stuart",1996,R1,richmond,ES,5.0,4.0,1.0,1.0,1.0,1.0,,2.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"Free, Tony",1996,R1,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Funcke, Ross",1996,R1,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Gale, Brendon",1996,R1,richmond,ES,10.0,8.0,2.0,2.0,1.0,6.0,,1.0,,,1.0,,,,0.0,1.0,,,,,,,,0.0
"Gale, Michael",1996,R1,richmond,ES,20.0,9.0,11.0,0.0,0.0,2.0,,0.0,,,0.0,,,,1.0,3.0,,,,,,,,0.0
"Gaspar, Darren",1996,R1,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Harrison, Ben",1996,R1,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Holland, Ben",1996,R1,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Howat, John",1996,R1,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
