Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Ablett, Luke",2002,R1,swans,BL,,,,,,,,,,,,,,,,,,,,,,,,
"Barry, Leo",2002,R1,swans,BL,13.0,4.0,9.0,0.0,0.0,0.0,1.0,3.0,5.0,7.0,0.0,0.0,0.0,,1.0,2.0,0.0,3.0,,,2.0,2.0,1.0,0.0
"Bennett, Gerrard",2002,R1,swans,BL,17.0,7.0,10.0,0.0,0.0,4.0,3.0,0.0,10.0,7.0,0.0,1.0,0.0,,0.0,0.0,3.0,1.0,,,0.0,0.0,0.0,0.0
"Bolton, Jude",2002,R1,swans,BL,11.0,7.0,4.0,0.0,0.0,4.0,0.0,3.0,5.0,7.0,0.0,1.0,1.0,,1.0,1.0,4.0,0.0,,,4.0,0.0,0.0,0.0
"Brockman, Leigh",2002,R1,swans,BL,,,,,,,,,,,,,,,,,,,,,,,,
"Buchanan, Amon",2002,R1,swans,BL,,,,,,,,,,,,,,,,,,,,,,,,
"Cresswell, Daryn",2002,R1,swans,BL,24.0,10.0,14.0,0.0,0.0,3.0,5.0,1.0,6.0,17.0,0.0,0.0,0.0,,1.0,0.0,6.0,2.0,,,2.0,2.0,2.0,0.0
"Crouch, Jared",2002,R1,swans,BL,10.0,5.0,5.0,0.0,0.0,0.0,2.0,3.0,6.0,5.0,0.0,0.0,0.0,,1.0,0.0,2.0,2.0,,,0.0,5.0,0.0,0.0
"Daffy, Nick",2002,R1,swans,BL,,,,,,,,,,,,,,,,,,,,,,,,
"Doyle, Stephen",2002,R1,swans,BL,,,,,,,,,,,,,,,,,,,,,,,,
"Dunkley, Andrew",2002,R1,swans,BL,,,,,,,,,,,,,,,,,,,,,,,,
"Fixter, Ben",2002,R1,swans,BL,,,,,,,,,,,,,,,,,,,,,,,,
"Fosdike, Nic",2002,R1,swans,BL,17.0,12.0,5.0,0.0,1.0,1.0,5.0,4.0,6.0,12.0,0.0,0.0,0.0,,0.0,1.0,3.0,1.0,,,2.0,3.0,1.0,0.0
"Goodes, Adam",2002,R1,swans,BL,15.0,10.0,5.0,0.0,1.0,4.0,4.0,3.0,6.0,7.0,3.0,0.0,0.0,,1.0,1.0,4.0,1.0,,,4.0,3.0,0.0,0.0
"Hall, Barry",2002,R1,swans,BL,14.0,10.0,4.0,4.0,4.0,6.0,2.0,1.0,7.0,8.0,2.0,1.0,6.0,,1.0,0.0,2.0,0.0,,,0.0,3.0,0.0,0.0
"Kelly, Paul",2002,R1,swans,BL,17.0,13.0,4.0,1.0,1.0,6.0,4.0,3.0,7.0,10.0,0.0,0.0,0.0,,0.0,0.0,5.0,1.0,,,0.0,2.0,0.0,0.0
"Kennelly, Tadhg",2002,R1,swans,BL,5.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,,,1.0,4.0,0.0,0.0
"Kirk, Brett",2002,R1,swans,BL,7.0,2.0,5.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,,,1.0,1.0,0.0,0.0
"Lockett, Tony",2002,R1,swans,BL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
"Mathews, Ben",2002,R1,swans,BL,19.0,10.0,9.0,0.0,0.0,5.0,5.0,3.0,8.0,11.0,0.0,2.0,1.0,,0.0,0.0,3.0,5.0,,,0.0,2.0,2.0,0.0
"Maxfield, Stuart",2002,R1,swans,BL,22.0,17.0,5.0,0.0,0.0,2.0,3.0,3.0,4.0,17.0,0.0,0.0,0.0,,0.0,0.0,9.0,2.0,,,1.0,2.0,1.0,0.0
"McPherson, Daniel",2002,R1,swans,BL,11.0,8.0,3.0,1.0,0.0,4.0,1.0,2.0,4.0,7.0,0.0,0.0,1.0,,1.0,0.0,4.0,0.0,,,1.0,0.0,0.0,0.0
"Mott, Ricky",2002,R1,swans,BL,9.0,7.0,2.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,38.0,0.0,0.0,,1.0,0.0,3.0,2.0,,,0.0,3.0,0.0,0.0
"Nicks, Matthew",2002,R1,swans,BL,14.0,11.0,3.0,3.0,2.0,4.0,1.0,3.0,6.0,8.0,0.0,0.0,2.0,,1.0,1.0,4.0,1.0,,,1.0,1.0,0.0,0.0
"OKeefe, Ryan",2002,R1,swans,BL,,,,,,,,,,,,,,,,,,,,,,,,
"OLoughlin, Michael",2002,R1,swans,BL,20.0,17.0,3.0,1.0,2.0,4.0,5.0,5.0,11.0,9.0,0.0,1.0,4.0,,0.0,2.0,2.0,2.0,,,3.0,2.0,0.0,0.0
"Saddington, Jason",2002,R1,swans,BL,7.0,3.0,4.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,,0.0,6.0,0.0,0.0
"Schauble, Andrew",2002,R1,swans,BL,12.0,6.0,6.0,0.0,0.0,6.0,0.0,2.0,8.0,3.0,0.0,3.0,0.0,,3.0,0.0,0.0,6.0,,,2.0,3.0,0.0,0.0
"Schwass, Wayne",2002,R1,swans,BL,,,,,,,,,,,,,,,,,,,,,,,,
"Seymour, Brad",2002,R1,swans,BL,,,,,,,,,,,,,,,,,,,,,,,,
"Stevens, Scott",2002,R1,swans,BL,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
"Sundqvist, Jarrad",2002,R1,swans,BL,,,,,,,,,,,,,,,,,,,,,,,,
"Warfe, Rowan",2002,R1,swans,BL,,,,,,,,,,,,,,,,,,,,,,,,
"Williams, Paul",2002,R1,swans,BL,20.0,12.0,8.0,1.0,2.0,2.0,2.0,1.0,7.0,13.0,0.0,0.0,0.0,,0.0,0.0,5.0,2.0,,,1.0,0.0,0.0,0.0
"Ablett, Luke",2002,R2,swans,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Barry, Leo",2002,R2,swans,CA,13.0,6.0,7.0,0.0,0.0,6.0,1.0,1.0,3.0,11.0,0.0,0.0,0.0,,1.0,1.0,0.0,2.0,,,2.0,9.0,1.0,0.0
"Bennett, Gerrard",2002,R2,swans,CA,18.0,8.0,10.0,0.0,0.0,12.0,2.0,2.0,6.0,12.0,3.0,2.0,0.0,,0.0,0.0,1.0,4.0,,,1.0,4.0,0.0,1.0
"Bolton, Jude",2002,R2,swans,CA,26.0,14.0,12.0,1.0,1.0,5.0,3.0,5.0,8.0,18.0,1.0,0.0,0.0,,0.0,0.0,5.0,2.0,,,2.0,4.0,0.0,0.0
"Brockman, Leigh",2002,R2,swans,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Buchanan, Amon",2002,R2,swans,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Cresswell, Daryn",2002,R2,swans,CA,28.0,12.0,16.0,0.0,2.0,4.0,4.0,5.0,2.0,26.0,0.0,0.0,1.0,,0.0,2.0,6.0,2.0,,,2.0,1.0,0.0,0.0
"Crouch, Jared",2002,R2,swans,CA,13.0,9.0,4.0,1.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,,2.0,3.0,1.0,2.0,,,5.0,5.0,0.0,0.0
"Daffy, Nick",2002,R2,swans,CA,5.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0
"Doyle, Stephen",2002,R2,swans,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Dunkley, Andrew",2002,R2,swans,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Fixter, Ben",2002,R2,swans,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Fosdike, Nic",2002,R2,swans,CA,12.0,11.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,10.0,0.0,0.0,2.0,,0.0,0.0,4.0,0.0,,,0.0,0.0,1.0,0.0
"Goodes, Adam",2002,R2,swans,CA,19.0,16.0,3.0,0.0,1.0,6.0,3.0,1.0,9.0,9.0,4.0,1.0,0.0,,0.0,1.0,3.0,3.0,,,1.0,6.0,1.0,0.0
"Hall, Barry",2002,R2,swans,CA,13.0,11.0,2.0,7.0,0.0,11.0,0.0,1.0,7.0,7.0,0.0,6.0,8.0,,1.0,1.0,1.0,0.0,,,1.0,0.0,0.0,3.0
"Kelly, Paul",2002,R2,swans,CA,13.0,6.0,7.0,0.0,0.0,2.0,3.0,3.0,6.0,6.0,0.0,1.0,0.0,,1.0,0.0,3.0,1.0,,,2.0,2.0,1.0,0.0
"Kennelly, Tadhg",2002,R2,swans,CA,12.0,6.0,6.0,0.0,0.0,2.0,0.0,1.0,6.0,6.0,0.0,1.0,0.0,,0.0,0.0,2.0,1.0,,,1.0,4.0,1.0,0.0
"Kirk, Brett",2002,R2,swans,CA,20.0,5.0,15.0,0.0,0.0,2.0,3.0,6.0,6.0,14.0,0.0,0.0,0.0,,0.0,1.0,3.0,0.0,,,1.0,2.0,0.0,2.0
"Lockett, Tony",2002,R2,swans,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Mathews, Ben",2002,R2,swans,CA,19.0,14.0,5.0,0.0,0.0,3.0,1.0,3.0,7.0,11.0,0.0,0.0,0.0,,2.0,2.0,4.0,5.0,,,3.0,0.0,0.0,0.0
"Maxfield, Stuart",2002,R2,swans,CA,17.0,17.0,0.0,1.0,0.0,5.0,0.0,3.0,2.0,15.0,0.0,0.0,2.0,,0.0,0.0,4.0,2.0,,,1.0,1.0,4.0,0.0
"McPherson, Daniel",2002,R2,swans,CA,7.0,5.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0
"Mott, Ricky",2002,R2,swans,CA,9.0,5.0,4.0,0.0,0.0,2.0,1.0,2.0,3.0,5.0,32.0,1.0,0.0,,1.0,1.0,0.0,2.0,,,1.0,6.0,0.0,0.0
"Nicks, Matthew",2002,R2,swans,CA,15.0,11.0,4.0,1.0,0.0,5.0,1.0,3.0,1.0,12.0,0.0,0.0,1.0,,1.0,0.0,1.0,4.0,,,1.0,1.0,0.0,0.0
"OKeefe, Ryan",2002,R2,swans,CA,,,,,,,,,,,,,,,,,,,,,,,,
"OLoughlin, Michael",2002,R2,swans,CA,14.0,8.0,6.0,2.0,0.0,6.0,2.0,0.0,9.0,4.0,0.0,4.0,4.0,,0.0,3.0,0.0,2.0,,,5.0,2.0,1.0,0.0
"Saddington, Jason",2002,R2,swans,CA,23.0,10.0,13.0,0.0,0.0,6.0,1.0,2.0,7.0,15.0,0.0,1.0,0.0,,2.0,0.0,1.0,3.0,,,2.0,6.0,1.0,0.0
