Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Alessio, Steven",1996,R1,essendon,RI,8.0,3.0,5.0,2.0,0.0,3.0,,0.0,,,9.0,,,,0.0,3.0,,,,,,,,0.0
"Barnard, Paul",1996,R1,essendon,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Berbakov, Peter",1996,R1,essendon,RI,9.0,5.0,4.0,0.0,0.0,1.0,,2.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"Bewick, Darren",1996,R1,essendon,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Blumfield, Justin",1996,R1,essendon,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Calthorpe, David",1996,R1,essendon,RI,10.0,7.0,3.0,0.0,0.0,0.0,,1.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
"Cockatoo-Collins, Che",1996,R1,essendon,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Cransberg, Peter",1996,R1,essendon,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Cummings, Scott",1996,R1,essendon,RI,11.0,9.0,2.0,6.0,3.0,5.0,,1.0,,,0.0,,,,4.0,2.0,,,,,,,,0.0
"Daniher, Chris",1996,R1,essendon,RI,19.0,13.0,6.0,0.0,0.0,4.0,,4.0,,,0.0,,,,2.0,1.0,,,,,,,,0.0
"Denham, Sean",1996,R1,essendon,RI,14.0,7.0,7.0,0.0,0.0,0.0,,2.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
"Doolan, Ben",1996,R1,essendon,RI,17.0,13.0,4.0,0.0,0.0,4.0,,2.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
"Fletcher, Dustin",1996,R1,essendon,RI,7.0,5.0,2.0,0.0,0.0,4.0,,0.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"Fraser, Mark",1996,R1,essendon,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Grenvold, David",1996,R1,essendon,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Hardwick, Damien",1996,R1,essendon,RI,22.0,15.0,7.0,0.0,0.0,6.0,,2.0,,,0.0,,,,4.0,3.0,,,,,,,,0.0
"Harvey, Mark",1996,R1,essendon,RI,20.0,15.0,5.0,0.0,0.0,8.0,,1.0,,,0.0,,,,2.0,0.0,,,,,,,,0.0
"Hills, Paul",1996,R1,essendon,RI,6.0,1.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
"Hird, James",1996,R1,essendon,RI,16.0,9.0,7.0,1.0,1.0,11.0,,1.0,,,0.0,,,,1.0,2.0,,,,,,,,2.0
"Lloyd, Matthew",1996,R1,essendon,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Long, Michael",1996,R1,essendon,RI,11.0,7.0,4.0,1.0,0.0,1.0,,2.0,,,0.0,,,,2.0,2.0,,,,,,,,0.0
"Lucas, Scott",1996,R1,essendon,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Mercuri, Mark",1996,R1,essendon,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Misiti, Joe",1996,R1,essendon,RI,30.0,21.0,9.0,1.0,1.0,3.0,,1.0,,,0.0,,,,2.0,1.0,,,,,,,,3.0
"Morgan, Danny",1996,R1,essendon,RI,,,,,,,,,,,,,,,,,,,,,,,,
"OConnor, Ryan",1996,R1,essendon,RI,17.0,7.0,10.0,2.0,0.0,2.0,,1.0,,,1.0,,,,3.0,3.0,,,,,,,,0.0
"ODonnell, Gary",1996,R1,essendon,RI,21.0,8.0,13.0,1.0,0.0,3.0,,3.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"Olarenshaw, Ricky",1996,R1,essendon,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Prior, Michael",1996,R1,essendon,RI,19.0,19.0,0.0,1.0,0.0,4.0,,1.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Somerville, Peter",1996,R1,essendon,RI,10.0,4.0,6.0,1.0,0.0,4.0,,1.0,,,10.0,,,,3.0,0.0,,,,,,,,0.0
"Symons, Michael",1996,R1,essendon,RI,9.0,5.0,4.0,2.0,0.0,1.0,,2.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"Thompson, Mark",1996,R1,essendon,RI,14.0,9.0,5.0,0.0,0.0,5.0,,1.0,,,0.0,,,,2.0,2.0,,,,,,,,0.0
"Wallis, Dean",1996,R1,essendon,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Wanganeen, Gavin",1996,R1,essendon,RI,14.0,9.0,5.0,1.0,0.0,6.0,,1.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
"Wellman, Sean",1996,R1,essendon,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Young, Barry",1996,R1,essendon,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Alessio, Steven",1996,R2,essendon,CA,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,1.0,,,,0.0,1.0,,,,,,,,0.0
"Barnard, Paul",1996,R2,essendon,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Berbakov, Peter",1996,R2,essendon,CA,8.0,7.0,1.0,0.0,0.0,1.0,,0.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
"Bewick, Darren",1996,R2,essendon,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Blumfield, Justin",1996,R2,essendon,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Calthorpe, David",1996,R2,essendon,CA,9.0,9.0,0.0,2.0,3.0,1.0,,1.0,,,0.0,,,,3.0,0.0,,,,,,,,0.0
"Cockatoo-Collins, Che",1996,R2,essendon,CA,15.0,9.0,6.0,0.0,4.0,3.0,,0.0,,,0.0,,,,2.0,2.0,,,,,,,,0.0
"Cransberg, Peter",1996,R2,essendon,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Cummings, Scott",1996,R2,essendon,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Daniher, Chris",1996,R2,essendon,CA,9.0,4.0,5.0,0.0,0.0,2.0,,0.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"Denham, Sean",1996,R2,essendon,CA,23.0,11.0,12.0,0.0,0.0,2.0,,4.0,,,0.0,,,,4.0,1.0,,,,,,,,0.0
"Doolan, Ben",1996,R2,essendon,CA,26.0,15.0,11.0,0.0,0.0,4.0,,1.0,,,0.0,,,,3.0,1.0,,,,,,,,0.0
"Fletcher, Dustin",1996,R2,essendon,CA,7.0,7.0,0.0,0.0,0.0,3.0,,0.0,,,1.0,,,,0.0,0.0,,,,,,,,0.0
"Fraser, Mark",1996,R2,essendon,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Grenvold, David",1996,R2,essendon,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Hardwick, Damien",1996,R2,essendon,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Harvey, Mark",1996,R2,essendon,CA,12.0,11.0,1.0,0.0,1.0,4.0,,3.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"Hills, Paul",1996,R2,essendon,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Hird, James",1996,R2,essendon,CA,22.0,11.0,11.0,0.0,2.0,4.0,,3.0,,,0.0,,,,1.0,2.0,,,,,,,,0.0
"Lloyd, Matthew",1996,R2,essendon,CA,4.0,1.0,3.0,1.0,0.0,1.0,,1.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"Long, Michael",1996,R2,essendon,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Lucas, Scott",1996,R2,essendon,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Mercuri, Mark",1996,R2,essendon,CA,31.0,17.0,14.0,3.0,0.0,6.0,,0.0,,,0.0,,,,2.0,1.0,,,,,,,,0.0
"Misiti, Joe",1996,R2,essendon,CA,28.0,17.0,11.0,0.0,0.0,2.0,,0.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
"Morgan, Danny",1996,R2,essendon,CA,,,,,,,,,,,,,,,,,,,,,,,,
