Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Ablett, Gary",2005,R1,geelong,RI,12.0,6.0,6.0,2.0,2.0,4.0,1.0,2.0,6.0,6.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,95,,1.0,0.0,0.0,0.0
"Ablett, Nathan",2005,R1,geelong,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Bartel, Jimmy",2005,R1,geelong,RI,24.0,15.0,9.0,1.0,0.0,8.0,3.0,1.0,8.0,16.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,94,,4.0,4.0,0.0,0.0
"Blake, Mark",2005,R1,geelong,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Byrnes, Shannon",2005,R1,geelong,RI,14.0,11.0,3.0,2.0,0.0,5.0,4.0,2.0,6.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,65,,0.0,0.0,0.0,0.0
"Callan, Tim",2005,R1,geelong,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Chambers, Paul",2005,R1,geelong,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Chapman, Paul",2005,R1,geelong,RI,22.0,18.0,4.0,1.0,0.0,10.0,2.0,2.0,7.0,15.0,0.0,0.0,0.0,2.0,1.0,0.0,9.0,0.0,92,,1.0,4.0,2.0,1.0
"Corey, Joel",2005,R1,geelong,RI,24.0,16.0,8.0,0.0,0.0,9.0,2.0,2.0,10.0,14.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,75,,1.0,2.0,3.0,0.0
"Egan, Matthew",2005,R1,geelong,RI,4.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58,,0.0,3.0,0.0,0.0
"Enright, Corey",2005,R1,geelong,RI,26.0,15.0,11.0,2.0,0.0,8.0,2.0,3.0,8.0,16.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,3.0,90,,3.0,2.0,2.0,0.0
"Gardiner, Charlie",2005,R1,geelong,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Harley, Tom",2005,R1,geelong,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Haynes, David",2005,R1,geelong,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Hunt, Josh",2005,R1,geelong,RI,14.0,11.0,3.0,0.0,0.0,8.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,100,,2.0,0.0,0.0,0.0
"Johnson, David",2005,R1,geelong,RI,15.0,11.0,4.0,0.0,0.0,9.0,1.0,0.0,4.0,11.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,80,,1.0,0.0,2.0,0.0
"Johnson, Steve",2005,R1,geelong,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Kelly, James",2005,R1,geelong,RI,20.0,20.0,0.0,2.0,0.0,7.0,2.0,3.0,8.0,13.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,78,,3.0,0.0,1.0,2.0
"King, Steven",2005,R1,geelong,RI,12.0,9.0,3.0,0.0,0.0,6.0,2.0,2.0,3.0,9.0,8.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,66,,2.0,1.0,0.0,0.0
"Kingsley, Kent",2005,R1,geelong,RI,15.0,11.0,4.0,4.0,2.0,8.0,0.0,2.0,4.0,11.0,0.0,1.0,2.0,0.0,2.0,2.0,4.0,0.0,96,,3.0,0.0,0.0,0.0
"Koulouriotis, Paul",2005,R1,geelong,RI,10.0,8.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,46,,1.0,1.0,0.0,0.0
"Ling, Cameron",2005,R1,geelong,RI,31.0,20.0,11.0,1.0,0.0,12.0,4.0,1.0,9.0,22.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,88,,1.0,2.0,1.0,3.0
"Lonergan, Tom",2005,R1,geelong,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Mackie, Andrew",2005,R1,geelong,RI,12.0,7.0,5.0,3.0,0.0,5.0,0.0,4.0,5.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,78,,2.0,1.0,0.0,0.0
"McCarthy, Matthew",2005,R1,geelong,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Milburn, Darren",2005,R1,geelong,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Mooney, Cameron",2005,R1,geelong,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Ottens, Brad",2005,R1,geelong,RI,9.0,8.0,1.0,3.0,1.0,5.0,0.0,9.0,3.0,6.0,15.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,97,,2.0,2.0,0.0,0.0
"Playfair, Henry",2005,R1,geelong,RI,12.0,7.0,5.0,2.0,1.0,5.0,0.0,1.0,8.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,91,,2.0,3.0,0.0,0.0
"Rahilly, James",2005,R1,geelong,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Riccardi, Peter",2005,R1,geelong,RI,18.0,15.0,3.0,1.0,1.0,8.0,1.0,2.0,4.0,14.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,2.0,78,,3.0,1.0,0.0,0.0
"Rooke, Max",2005,R1,geelong,RI,9.0,5.0,4.0,0.0,0.0,5.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,94,,2.0,5.0,0.0,0.0
"Sanderson, Brenton",2005,R1,geelong,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Scarlett, Matthew",2005,R1,geelong,RI,14.0,8.0,6.0,0.0,0.0,5.0,0.0,1.0,7.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,81,,0.0,3.0,0.0,0.0
"Tenace, Kane",2005,R1,geelong,RI,16.0,14.0,2.0,0.0,0.0,7.0,0.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,68,,0.0,3.0,3.0,0.0
"Thurley, Cameron",2005,R1,geelong,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Wojcinski, David",2005,R1,geelong,RI,21.0,16.0,5.0,0.0,1.0,6.0,2.0,1.0,2.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,92,,2.0,3.0,5.0,0.0
"Ablett, Gary",2005,R2,geelong,WC,17.0,10.0,7.0,0.0,2.0,4.0,3.0,2.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,97,,0.0,2.0,0.0,0.0
"Ablett, Nathan",2005,R2,geelong,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Bartel, Jimmy",2005,R2,geelong,WC,21.0,11.0,10.0,1.0,0.0,3.0,3.0,4.0,8.0,13.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,77,,2.0,3.0,0.0,0.0
"Blake, Mark",2005,R2,geelong,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Byrnes, Shannon",2005,R2,geelong,WC,24.0,14.0,10.0,2.0,0.0,6.0,3.0,1.0,10.0,14.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,84,,0.0,0.0,4.0,2.0
"Callan, Tim",2005,R2,geelong,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Chambers, Paul",2005,R2,geelong,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Chapman, Paul",2005,R2,geelong,WC,15.0,9.0,6.0,1.0,0.0,5.0,1.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,92,,4.0,1.0,0.0,0.0
