Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Blee, Nathan",2012,R1,padelaide,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Boak, Travis",2012,R1,padelaide,SK,19.0,8.0,11.0,1.0,0.0,0.0,4.0,3.0,11.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,81,-,3.0,1.0,0.0,0.0
"Broadbent, Matthew",2012,R1,padelaide,SK,16.0,10.0,6.0,0.0,3.0,4.0,4.0,4.0,7.0,11.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,78,-,2.0,4.0,0.0,0.0
"Butcher, John",2012,R1,padelaide,SK,8.0,5.0,3.0,2.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,92,-,3.0,3.0,0.0,0.0
"Carlile, Alipate",2012,R1,padelaide,SK,9.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,89,-,0.0,3.0,0.0,0.0
"Cassisi, Domenic",2012,R1,padelaide,SK,21.0,12.0,9.0,0.0,0.0,2.0,5.0,6.0,9.0,13.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,80,-,7.0,0.0,0.0,0.0
"Chaplin, Troy",2012,R1,padelaide,SK,15.0,9.0,6.0,0.0,0.0,3.0,0.0,3.0,9.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,94,-,3.0,4.0,0.0,0.0
"Cornes, Kane",2012,R1,padelaide,SK,27.0,12.0,15.0,0.0,0.0,5.0,2.0,4.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,90,-,0.0,1.0,0.0,0.0
"Ebert, Brad",2012,R1,padelaide,SK,21.0,14.0,7.0,2.0,0.0,5.0,1.0,12.0,9.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,84,-,5.0,0.0,1.0,2.0
"Ebert, Brett",2012,R1,padelaide,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Gray, Robbie",2012,R1,padelaide,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Hartlett, Hamish",2012,R1,padelaide,SK,26.0,21.0,5.0,1.0,1.0,5.0,1.0,3.0,10.0,16.0,0.0,1.0,0.0,0.0,5.0,1.0,4.0,2.0,84,-,2.0,1.0,1.0,3.0
"Hitchcock, Cameron",2012,R1,padelaide,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Jacobs, Ben",2012,R1,padelaide,SK,12.0,5.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,94,-,2.0,1.0,0.0,0.0
"Jonas, Tom",2012,R1,padelaide,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Lobbe, Matthew",2012,R1,padelaide,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Logan, Tom",2012,R1,padelaide,SK,,,,,,,,,,,,,,,,,,,,,,,,
"McCarthy, John",2012,R1,padelaide,SK,23.0,15.0,8.0,1.0,0.0,6.0,4.0,4.0,9.0,16.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,2.0,83,-,3.0,0.0,0.0,0.0
"Moore, Andrew",2012,R1,padelaide,SK,,,,,,,,,,,,,,,,,,,,,,,,
"OShea, Cameron",2012,R1,padelaide,SK,15.0,8.0,7.0,0.0,0.0,5.0,1.0,2.0,6.0,10.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,80,-,3.0,1.0,0.0,0.0
"Pearce, Danyle",2012,R1,padelaide,SK,9.0,7.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,89,-,3.0,1.0,2.0,0.0
"Pfeiffer, Darren",2012,R1,padelaide,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Phillips, Simon",2012,R1,padelaide,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Pittard, Jasper",2012,R1,padelaide,SK,,,,,,,,,,,,,,,,,,,,,,,,
