Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Acres, Blake",2019,R1,stkilda,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Armitage, David",2019,R1,stkilda,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Battle, Josh",2019,R1,stkilda,GC,18.0,11.0,7.0,0.0,0.0,6.0,0.0,1.0,6.0,11.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,74,,1.0,6.0,1.0,0.0
"Billings, Jack",2019,R1,stkilda,GC,28.0,14.0,14.0,0.0,0.0,4.0,1.0,1.0,7.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,91,,3.0,2.0,0.0,0.0
"Brown, Nathan",2019,R1,stkilda,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Bruce, Josh",2019,R1,stkilda,GC,18.0,9.0,9.0,3.0,1.0,4.0,1.0,2.0,8.0,11.0,6.0,2.0,2.0,0.0,1.0,4.0,0.0,2.0,84,,6.0,1.0,0.0,0.0
"Carlisle, Jake",2019,R1,stkilda,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Clark, Hunter",2019,R1,stkilda,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Coffield, Nick",2019,R1,stkilda,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Dunstan, Luke",2019,R1,stkilda,GC,18.0,11.0,7.0,0.0,0.0,3.0,8.0,7.0,13.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,72,,3.0,3.0,0.0,0.0
"Geary, Jarryn",2019,R1,stkilda,GC,18.0,8.0,10.0,0.0,1.0,3.0,0.0,3.0,7.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,84,,2.0,1.0,0.0,0.0
"Gresham, Jade",2019,R1,stkilda,GC,19.0,12.0,7.0,1.0,0.0,2.0,8.0,2.0,11.0,8.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,73,,3.0,0.0,1.0,0.0
"Hannebery, Dan",2019,R1,stkilda,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Hind, Nick",2019,R1,stkilda,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Joyce, Darragh",2019,R1,stkilda,GC,18.0,10.0,8.0,0.0,0.0,3.0,0.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,95,,9.0,11.0,0.0,0.0
"Kent, Dean",2019,R1,stkilda,GC,8.0,6.0,2.0,1.0,0.0,3.0,0.0,3.0,3.0,5.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,63,,6.0,2.0,0.0,0.0
"Langlands, Doulton",2019,R1,stkilda,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Long, Ben",2019,R1,stkilda,GC,12.0,9.0,3.0,1.0,0.0,4.0,3.0,5.0,8.0,5.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,72,,5.0,2.0,0.0,0.0
"Longer, Billy",2019,R1,stkilda,GC,,,,,,,,,,,,,,,,,,,,,,,,
