Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Ambrose, Patrick",2014,R1,essendon,NM,10.0,4.0,6.0,0.0,0.0,3.0,1.0,6.0,3.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,85,-,2.0,1.0,0.0,0.0
"Ashby, Jason",2014,R1,essendon,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Aylett, Kurt",2014,R1,essendon,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Baguley, Mark",2014,R1,essendon,NM,18.0,11.0,7.0,0.0,1.0,9.0,1.0,2.0,6.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,85,-,0.0,3.0,0.0,0.0
"Bellchambers, Tom",2014,R1,essendon,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Carlisle, Jake",2014,R1,essendon,NM,19.0,10.0,9.0,0.0,2.0,7.0,1.0,0.0,9.0,9.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,91,-,1.0,1.0,1.0,0.0
"Chapman, Paul",2014,R1,essendon,NM,22.0,16.0,6.0,4.0,1.0,7.0,4.0,0.0,7.0,15.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,0.0,69,-,0.0,0.0,1.0,1.0
"Colyer, Travis",2014,R1,essendon,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Daniher, Joe",2014,R1,essendon,NM,11.0,9.0,2.0,2.0,0.0,6.0,0.0,3.0,6.0,5.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,77,-,3.0,3.0,0.0,0.0
"DellOlio, Cory",2014,R1,essendon,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Dempsey, Courtenay",2014,R1,essendon,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Fantasia, Orazio",2014,R1,essendon,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Fletcher, Dustin",2014,R1,essendon,NM,15.0,13.0,2.0,0.0,0.0,9.0,1.0,1.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,84,-,2.0,4.0,0.0,0.0
"Gleeson, Martin",2014,R1,essendon,NM,14.0,8.0,6.0,0.0,0.0,5.0,1.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56,Off,0.0,0.0,0.0,0.0
"Goddard, Brendon",2014,R1,essendon,NM,26.0,15.0,11.0,3.0,2.0,3.0,5.0,6.0,13.0,14.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,2.0,87,-,1.0,2.0,2.0,0.0
"Hardingham, Kyle",2014,R1,essendon,NM,17.0,12.0,5.0,2.0,0.0,9.0,0.0,1.0,7.0,10.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,88,-,3.0,3.0,0.0,0.0
"Heppell, Dyson",2014,R1,essendon,NM,37.0,24.0,13.0,0.0,0.0,16.0,2.0,1.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,92,-,2.0,1.0,1.0,2.0
"Hibberd, Michael",2014,R1,essendon,NM,23.0,19.0,4.0,0.0,0.0,9.0,1.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,84,-,2.0,0.0,0.0,0.0
"Hocking, Heath",2014,R1,essendon,NM,15.0,5.0,10.0,0.0,0.0,2.0,4.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80,-,0.0,1.0,0.0,0.0
"Hooker, Cale",2014,R1,essendon,NM,26.0,17.0,9.0,0.0,0.0,16.0,0.0,2.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,92,-,0.0,5.0,0.0,0.0
"Howlett, Ben",2014,R1,essendon,NM,19.0,11.0,8.0,1.0,1.0,5.0,4.0,9.0,10.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,88,-,1.0,1.0,0.0,0.0
"Hurley, Michael",2014,R1,essendon,NM,19.0,14.0,5.0,0.0,0.0,10.0,1.0,1.0,6.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,94,-,1.0,1.0,1.0,0.0
"Jetta, Leroy",2014,R1,essendon,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Kavanagh, Elliott",2014,R1,essendon,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Melksham, Jake",2014,R1,essendon,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Merrett, Jackson",2014,R1,essendon,NM,24.0,16.0,8.0,0.0,0.0,9.0,1.0,5.0,6.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,90,-,1.0,1.0,0.0,0.0
"Merrett, Zach",2014,R1,essendon,NM,11.0,6.0,5.0,0.0,0.0,4.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27,On,1.0,1.0,0.0,0.0
"Myers, David",2014,R1,essendon,NM,27.0,15.0,12.0,0.0,0.0,5.0,7.0,6.0,12.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,82,-,2.0,3.0,1.0,0.0
"Ryder, Paddy",2014,R1,essendon,NM,11.0,7.0,4.0,1.0,1.0,3.0,4.0,0.0,8.0,4.0,34.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,87,-,3.0,5.0,0.0,0.0
"Stanton, Brent",2014,R1,essendon,NM,20.0,13.0,7.0,0.0,0.0,8.0,4.0,2.0,8.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,89,-,2.0,3.0,0.0,0.0
"Steinberg, Ariel",2014,R1,essendon,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Watson, Jobe",2014,R1,essendon,NM,38.0,21.0,17.0,2.0,0.0,9.0,7.0,3.0,14.0,23.0,0.0,0.0,1.0,0.0,5.0,0.0,6.0,0.0,85,-,1.0,0.0,0.0,3.0
"Winderlich, Jason",2014,R1,essendon,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Zaharakis, David",2014,R1,essendon,NM,28.0,20.0,8.0,0.0,0.0,5.0,3.0,2.0,6.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,88,-,3.0,0.0,0.0,0.0
"van Unen, Dylan",2014,R1,essendon,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Ambrose, Patrick",2014,R2,essendon,HW,12.0,7.0,5.0,3.0,0.0,4.0,0.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81,-,2.0,0.0,0.0,0.0
"Ashby, Jason",2014,R2,essendon,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Aylett, Kurt",2014,R2,essendon,HW,,,,,,,,,,,,,,,,,,,,,,,,
