Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Bell, Peter",2003,R1,fremantle,AD,33.0,16.0,17.0,1.0,0.0,5.0,3.0,4.0,16.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,100,,0.0,0.0,0.0,0.0
"Browne, Andrew",2003,R1,fremantle,AD,8.0,8.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,55,,2.0,1.0,1.0,0.0
"Carr, Matthew",2003,R1,fremantle,AD,12.0,10.0,2.0,1.0,0.0,4.0,2.0,3.0,2.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,97,,1.0,1.0,2.0,0.0
"Cook, Troy",2003,R1,fremantle,AD,10.0,2.0,8.0,0.0,0.0,1.0,2.0,8.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71,,0.0,1.0,0.0,0.0
"Croad, Trent",2003,R1,fremantle,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Cunningham, Ben",2003,R1,fremantle,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Farmer, Jeff",2003,R1,fremantle,AD,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,39,,1.0,0.0,0.0,0.0
"Grover, Antoni",2003,R1,fremantle,AD,9.0,5.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,82,,2.0,2.0,1.0,0.0
"Haddrill, Robert",2003,R1,fremantle,AD,8.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,100,,2.0,2.0,0.0,0.0
"Haines, Daniel",2003,R1,fremantle,AD,16.0,8.0,8.0,0.0,0.0,2.0,3.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,75,,1.0,2.0,1.0,0.0
"Hasleby, Paul",2003,R1,fremantle,AD,25.0,16.0,9.0,2.0,0.0,6.0,6.0,4.0,13.0,13.0,1.0,0.0,2.0,0.0,2.0,2.0,5.0,0.0,94,,3.0,1.0,0.0,0.0
"Hayden, Roger",2003,R1,fremantle,AD,18.0,10.0,8.0,0.0,0.0,6.0,0.0,4.0,8.0,10.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,89,,3.0,1.0,3.0,0.0
"Headland, Des",2003,R1,fremantle,AD,22.0,19.0,3.0,0.0,0.0,5.0,2.0,2.0,10.0,13.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,8.0,100,,3.0,2.0,7.0,0.0
"Jones, Anthony",2003,R1,fremantle,AD,2.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,46,,3.0,4.0,0.0,0.0
"Koops, Steven",2003,R1,fremantle,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Longmuir, Justin",2003,R1,fremantle,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Longmuir, Troy",2003,R1,fremantle,AD,6.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,74,,2.0,1.0,0.0,0.0
"McManus, Shaun",2003,R1,fremantle,AD,16.0,11.0,5.0,2.0,0.0,3.0,0.0,4.0,7.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,93,,0.0,0.0,1.0,0.0
"McPharlin, Luke",2003,R1,fremantle,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Medhurst, Paul",2003,R1,fremantle,AD,10.0,9.0,1.0,3.0,1.0,6.0,0.0,1.0,5.0,5.0,0.0,2.0,5.0,2.0,2.0,2.0,1.0,0.0,100,,4.0,2.0,0.0,0.0
"Parker, Shane",2003,R1,fremantle,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Pavlich, Matthew",2003,R1,fremantle,AD,23.0,16.0,7.0,2.0,1.0,5.0,7.0,5.0,13.0,10.0,3.0,1.0,1.0,2.0,1.0,0.0,7.0,0.0,93,,0.0,2.0,0.0,1.0
"Polak, Graham",2003,R1,fremantle,AD,6.0,5.0,1.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,85,,0.0,8.0,0.0,0.0
"Sandilands, Aaron",2003,R1,fremantle,AD,8.0,5.0,3.0,1.0,0.0,4.0,2.0,1.0,3.0,5.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,61,,1.0,1.0,0.0,0.0
"Schammer, Byron",2003,R1,fremantle,AD,9.0,6.0,3.0,0.0,0.0,3.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,57,,2.0,1.0,0.0,0.0
"Siegert, Andrew",2003,R1,fremantle,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Simmonds, Troy",2003,R1,fremantle,AD,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,16.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,100,,1.0,2.0,0.0,0.0
"Thornton, Scott",2003,R1,fremantle,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Walker, James",2003,R1,fremantle,AD,9.0,8.0,1.0,0.0,0.0,4.0,1.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,100,,4.0,1.0,0.0,0.0
"Waterhouse, Clive",2003,R1,fremantle,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Webster, Luke",2003,R1,fremantle,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Woods, Dion",2003,R1,fremantle,AD,8.0,4.0,4.0,0.0,0.0,1.0,0.0,4.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,89,,3.0,1.0,0.0,0.0
"Bell, Peter",2003,R2,fremantle,SY,29.0,17.0,12.0,0.0,1.0,6.0,6.0,3.0,11.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,97,,1.0,1.0,4.0,3.0
"Browne, Andrew",2003,R2,fremantle,SY,12.0,7.0,5.0,0.0,2.0,2.0,1.0,0.0,5.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,51,,1.0,3.0,2.0,0.0
"Carr, Matthew",2003,R2,fremantle,SY,21.0,17.0,4.0,1.0,1.0,7.0,0.0,0.0,5.0,16.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,96,,3.0,0.0,0.0,0.0
"Cook, Troy",2003,R2,fremantle,SY,26.0,17.0,9.0,0.0,1.0,5.0,1.0,8.0,6.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,74,,0.0,3.0,1.0,0.0
"Croad, Trent",2003,R2,fremantle,SY,,,,,,,,,,,,,,,,,,,,,,,,
