Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Bramble, Lachlan",2021,R1,hawthorn,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Breust, Luke",2021,R1,hawthorn,ES,18.0,7.0,11.0,1.0,2.0,4.0,0.0,2.0,8.0,11.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,83,-,1.0,0.0,0.0,0.0
"Brockman, Tyler",2021,R1,hawthorn,ES,9.0,5.0,4.0,2.0,0.0,3.0,0.0,1.0,4.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,65,-,5.0,0.0,0.0,0.0
"Burgoyne, Shaun",2021,R1,hawthorn,ES,17.0,11.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,79,-,3.0,7.0,0.0,0.0
"Ceglar, Jonathon",2021,R1,hawthorn,ES,16.0,10.0,6.0,1.0,0.0,5.0,3.0,2.0,8.0,7.0,14.0,1.0,1.0,0.0,2.0,2.0,7.0,0.0,76,-,5.0,1.0,0.0,0.0
"Cousins, James",2021,R1,hawthorn,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Day, Will",2021,R1,hawthorn,ES,28.0,17.0,11.0,0.0,0.0,8.0,3.0,3.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,90,-,5.0,2.0,0.0,0.0
"Downie, Connor",2021,R1,hawthorn,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,0.0,0.0,0.0,0.0
"Frost, Sam",2021,R1,hawthorn,ES,17.0,7.0,10.0,0.0,0.0,4.0,0.0,1.0,10.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,97,-,0.0,8.0,0.0,0.0
"Grainger-Barras, Denver",2021,R1,hawthorn,ES,,,,,,,,,,,,,,,,,,,,,,,,
