Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Atkins, Rory",2016,R1,adelaide,NM,18.0,9.0,9.0,0.0,0.0,3.0,3.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,77,,2.0,2.0,1.0,0.0
"Betts, Eddie",2016,R1,adelaide,NM,15.0,11.0,4.0,1.0,3.0,3.0,3.0,8.0,8.0,7.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,3.0,91,,3.0,0.0,0.0,0.0
"Brown, Luke",2016,R1,adelaide,NM,13.0,9.0,4.0,0.0,0.0,4.0,0.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,83,,1.0,0.0,0.0,0.0
"Cameron, Charlie",2016,R1,adelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Cheney, Kyle",2016,R1,adelaide,NM,11.0,5.0,6.0,0.0,0.0,1.0,0.0,2.0,9.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,84,,0.0,7.0,0.0,0.0
"Crouch, Brad",2016,R1,adelaide,NM,20.0,12.0,8.0,0.0,0.0,2.0,3.0,9.0,9.0,13.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,77,,7.0,1.0,0.0,0.0
"Crouch, Matt",2016,R1,adelaide,NM,23.0,14.0,9.0,1.0,0.0,3.0,10.0,2.0,15.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,67,,1.0,1.0,0.0,0.0
"Douglas, Richard",2016,R1,adelaide,NM,20.0,14.0,6.0,1.0,0.0,2.0,2.0,3.0,5.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,76,,1.0,3.0,0.0,0.0
"Ellis-Yolmen, Cam",2016,R1,adelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Hartigan, Kyle",2016,R1,adelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Henderson, Ricky",2016,R1,adelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Jacobs, Sam",2016,R1,adelaide,NM,10.0,4.0,6.0,1.0,0.0,3.0,2.0,1.0,4.0,6.0,35.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,93,,1.0,0.0,0.0,0.0
