Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Ball, Matthew",2005,R1,hawthorn,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Barker, John",2005,R1,hawthorn,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Bateman, Chance",2005,R1,hawthorn,SY,25.0,15.0,10.0,0.0,1.0,3.0,2.0,2.0,5.0,20.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,5.0,95,,7.0,2.0,4.0,0.0
"Beaumont, Simon",2005,R1,hawthorn,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Boyle, Tim",2005,R1,hawthorn,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Brennan, Luke",2005,R1,hawthorn,SY,4.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62,,0.0,0.0,0.0,0.0
"Brown, Campbell",2005,R1,hawthorn,SY,14.0,7.0,7.0,0.0,0.0,2.0,0.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,81,,1.0,0.0,5.0,0.0
"Campbell, Robert",2005,R1,hawthorn,SY,4.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,18.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,59,,2.0,1.0,0.0,0.0
"Clarke, Tim",2005,R1,hawthorn,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Crawford, Shane",2005,R1,hawthorn,SY,24.0,18.0,6.0,1.0,0.0,4.0,5.0,5.0,10.0,13.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,100,,6.0,0.0,1.0,0.0
"Croad, Trent",2005,R1,hawthorn,SY,16.0,10.0,6.0,0.0,0.0,7.0,0.0,0.0,5.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,100,,1.0,6.0,4.0,0.0
"Dawson, Zac",2005,R1,hawthorn,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Dixon, Ben",2005,R1,hawthorn,SY,8.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,100,,2.0,1.0,0.0,0.0
"Everitt, Peter",2005,R1,hawthorn,SY,14.0,9.0,5.0,1.0,0.0,2.0,8.0,4.0,11.0,3.0,27.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,100,,2.0,3.0,1.0,0.0
"Franklin, Lance",2005,R1,hawthorn,SY,6.0,5.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,65,,2.0,0.0,1.0,0.0
"Greene, Steven",2005,R1,hawthorn,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Hay, Jonathan",2005,R1,hawthorn,SY,8.0,2.0,6.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,92,,2.0,5.0,0.0,0.0
"Hodge, Luke",2005,R1,hawthorn,SY,16.0,10.0,6.0,0.0,0.0,3.0,1.0,1.0,3.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,96,,4.0,3.0,1.0,0.0
"Holland, Nick",2005,R1,hawthorn,SY,14.0,6.0,8.0,1.0,2.0,9.0,0.0,2.0,4.0,9.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,80,,3.0,1.0,0.0,0.0
"Jacobs, Danny",2005,R1,hawthorn,SY,11.0,4.0,7.0,1.0,0.0,4.0,0.0,1.0,4.0,7.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,82,,0.0,7.0,0.0,0.0
"Ladson, Rick",2005,R1,hawthorn,SY,15.0,10.0,5.0,1.0,1.0,2.0,2.0,4.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,1.0,93,,4.0,1.0,0.0,0.0
"Lekkas, Angelo",2005,R1,hawthorn,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Lewis, Jordan",2005,R1,hawthorn,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Lonie, Nathan",2005,R1,hawthorn,SY,15.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,72,,2.0,3.0,1.0,0.0
"Miller, Harry",2005,R1,hawthorn,SY,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,66,,3.0,0.0,0.0,0.0
"Mitchell, Sam",2005,R1,hawthorn,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Murphy, Tom",2005,R1,hawthorn,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Nixon, Bo",2005,R1,hawthorn,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Osborne, Michael",2005,R1,hawthorn,SY,7.0,6.0,1.0,0.0,0.0,2.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,82,,4.0,1.0,0.0,0.0
"Ries, Nick",2005,R1,hawthorn,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Roughead, Jarryd",2005,R1,hawthorn,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Sewell, Brad",2005,R1,hawthorn,SY,15.0,3.0,12.0,0.0,0.0,2.0,5.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,77,,2.0,0.0,1.0,0.0
"Smith, Joel",2005,R1,hawthorn,SY,14.0,8.0,6.0,0.0,0.0,4.0,1.0,2.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,100,,2.0,0.0,4.0,0.0
"Taylor, Simon",2005,R1,hawthorn,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Thurgood, Josh",2005,R1,hawthorn,SY,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61,,0.0,2.0,0.0,0.0
"Vandenberg, Richard",2005,R1,hawthorn,SY,7.0,6.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,89,,2.0,1.0,0.0,0.0
"Williams, Mark",2005,R1,hawthorn,SY,4.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49,,0.0,0.0,0.0,0.0
"Young, Clinton",2005,R1,hawthorn,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Ball, Matthew",2005,R2,hawthorn,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Barker, John",2005,R2,hawthorn,RI,10.0,6.0,4.0,2.0,0.0,7.0,0.0,1.0,5.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,77,,2.0,3.0,1.0,0.0
"Bateman, Chance",2005,R2,hawthorn,RI,17.0,12.0,5.0,1.0,1.0,4.0,0.0,2.0,5.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,88,,2.0,2.0,1.0,0.0
"Beaumont, Simon",2005,R2,hawthorn,RI,8.0,5.0,3.0,1.0,1.0,5.0,0.0,2.0,3.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,82,,1.0,1.0,0.0,0.0
"Boyle, Tim",2005,R2,hawthorn,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Brennan, Luke",2005,R2,hawthorn,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Campbell",2005,R2,hawthorn,RI,16.0,9.0,7.0,0.0,0.0,4.0,1.0,3.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,100,,2.0,2.0,1.0,0.0
"Campbell, Robert",2005,R2,hawthorn,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Clarke, Tim",2005,R2,hawthorn,RI,16.0,9.0,7.0,1.0,0.0,6.0,3.0,6.0,4.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,70,,2.0,3.0,0.0,0.0
"Crawford, Shane",2005,R2,hawthorn,RI,24.0,15.0,9.0,1.0,1.0,5.0,4.0,5.0,8.0,14.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,100,,4.0,2.0,5.0,0.0
"Croad, Trent",2005,R2,hawthorn,RI,12.0,6.0,6.0,0.0,2.0,6.0,0.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,100,,2.0,1.0,0.0,0.0
"Dawson, Zac",2005,R2,hawthorn,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Dixon, Ben",2005,R2,hawthorn,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Everitt, Peter",2005,R2,hawthorn,RI,21.0,17.0,4.0,2.0,1.0,7.0,7.0,1.0,11.0,9.0,28.0,3.0,0.0,0.0,2.0,2.0,5.0,4.0,89,,3.0,1.0,0.0,3.0
"Franklin, Lance",2005,R2,hawthorn,RI,12.0,8.0,4.0,3.0,2.0,4.0,2.0,3.0,6.0,6.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,62,,2.0,1.0,0.0,1.0
"Greene, Steven",2005,R2,hawthorn,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Hay, Jonathan",2005,R2,hawthorn,RI,11.0,5.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,100,,3.0,5.0,0.0,0.0
"Hodge, Luke",2005,R2,hawthorn,RI,19.0,14.0,5.0,0.0,0.0,6.0,1.0,2.0,7.0,12.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,5.0,100,,1.0,0.0,0.0,0.0
"Holland, Nick",2005,R2,hawthorn,RI,5.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,25,,1.0,0.0,0.0,0.0
"Jacobs, Danny",2005,R2,hawthorn,RI,16.0,8.0,8.0,0.0,2.0,8.0,0.0,4.0,5.0,11.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,95,,0.0,4.0,1.0,0.0
"Ladson, Rick",2005,R2,hawthorn,RI,16.0,12.0,4.0,0.0,0.0,3.0,1.0,3.0,4.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,79,,2.0,5.0,1.0,0.0
"Lekkas, Angelo",2005,R2,hawthorn,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Lewis, Jordan",2005,R2,hawthorn,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Lonie, Nathan",2005,R2,hawthorn,RI,9.0,7.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,73,,2.0,1.0,1.0,0.0
"Miller, Harry",2005,R2,hawthorn,RI,16.0,14.0,2.0,0.0,1.0,3.0,0.0,4.0,3.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,69,,3.0,2.0,3.0,0.0
"Mitchell, Sam",2005,R2,hawthorn,RI,26.0,10.0,16.0,0.0,0.0,4.0,9.0,8.0,12.0,14.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,96,,5.0,1.0,2.0,0.0
"Murphy, Tom",2005,R2,hawthorn,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Nixon, Bo",2005,R2,hawthorn,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Osborne, Michael",2005,R2,hawthorn,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Ries, Nick",2005,R2,hawthorn,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Roughead, Jarryd",2005,R2,hawthorn,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Sewell, Brad",2005,R2,hawthorn,RI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,,1.0,0.0,0.0,0.0
"Smith, Joel",2005,R2,hawthorn,RI,9.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100,,2.0,1.0,3.0,0.0
"Taylor, Simon",2005,R2,hawthorn,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Thurgood, Josh",2005,R2,hawthorn,RI,11.0,4.0,7.0,0.0,0.0,2.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,81,,1.0,2.0,1.0,0.0
"Vandenberg, Richard",2005,R2,hawthorn,RI,14.0,10.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,82,,4.0,3.0,0.0,0.0
