Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Bontempelli, Marcus",2021,R1,bullldogs,CW,28.0,13.0,15.0,0.0,1.0,9.0,3.0,3.0,11.0,18.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,83,-,6.0,4.0,1.0,2.0
"Bruce, Josh",2021,R1,bullldogs,CW,15.0,11.0,4.0,1.0,0.0,11.0,0.0,1.0,4.0,11.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,0.0,81,-,3.0,0.0,0.0,0.0
"Butler, Louis",2021,R1,bullldogs,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Cavarra, Ben",2021,R1,bullldogs,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Cordy, Zaine",2021,R1,bullldogs,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Crozier, Hayden",2021,R1,bullldogs,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Dale, Bailey",2021,R1,bullldogs,CW,16.0,12.0,4.0,0.0,0.0,3.0,0.0,1.0,7.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,71,-,2.0,2.0,0.0,0.0
"Daniel, Caleb",2021,R1,bullldogs,CW,28.0,18.0,10.0,0.0,0.0,5.0,1.0,5.0,3.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,85,-,1.0,2.0,1.0,0.0
"Dunkley, Josh",2021,R1,bullldogs,CW,30.0,13.0,17.0,0.0,1.0,7.0,2.0,3.0,11.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,83,-,3.0,6.0,1.0,0.0
"Duryea, Taylor",2021,R1,bullldogs,CW,22.0,15.0,7.0,0.0,0.0,9.0,0.0,1.0,4.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,80,-,1.0,2.0,0.0,0.0
"English, Tim",2021,R1,bullldogs,CW,14.0,10.0,4.0,1.0,1.0,8.0,1.0,2.0,9.0,5.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,81,-,1.0,4.0,0.0,0.0
"Garcia, Riley",2021,R1,bullldogs,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Gardner, Ryan",2021,R1,bullldogs,CW,11.0,7.0,4.0,0.0,0.0,7.0,0.0,1.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100,-,0.0,9.0,0.0,0.0
"Hannan, Mitch",2021,R1,bullldogs,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Hunter, Lachie",2021,R1,bullldogs,CW,31.0,16.0,15.0,0.0,0.0,11.0,3.0,1.0,5.0,27.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,81,-,2.0,0.0,0.0,0.0
"Johannisen, Jason",2021,R1,bullldogs,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Jong, Lin",2021,R1,bullldogs,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Keath, Alex",2021,R1,bullldogs,CW,18.0,15.0,3.0,0.0,0.0,9.0,0.0,4.0,5.0,12.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,95,-,1.0,5.0,0.0,0.0
"Khamis, Buku",2021,R1,bullldogs,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Liberatore, Tom",2021,R1,bullldogs,CW,28.0,14.0,14.0,0.0,1.0,3.0,7.0,7.0,10.0,21.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,80,-,2.0,4.0,0.0,0.0
"Lipinski, Patrick",2021,R1,bullldogs,CW,26.0,9.0,17.0,0.0,0.0,4.0,2.0,2.0,6.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,82,-,1.0,1.0,0.0,0.0
"Macrae, Jack",2021,R1,bullldogs,CW,35.0,17.0,18.0,0.0,0.0,7.0,3.0,7.0,7.0,27.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,78,-,4.0,2.0,0.0,1.0
"Martin, Stefan",2021,R1,bullldogs,CW,15.0,6.0,9.0,1.0,0.0,1.0,6.0,2.0,12.0,2.0,15.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,84,-,3.0,2.0,0.0,0.0
"McLean, Toby",2021,R1,bullldogs,CW,,,,,,,,,,,,,,,,,,,,,,,,
"McNeil, Lachlan",2021,R1,bullldogs,CW,9.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,74,-,8.0,1.0,0.0,0.0
"Naughton, Aaron",2021,R1,bullldogs,CW,15.0,10.0,5.0,2.0,0.0,7.0,0.0,1.0,3.0,12.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,76,-,3.0,1.0,0.0,0.0
"Richards, Ed",2021,R1,bullldogs,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Schache, Josh",2021,R1,bullldogs,CW,,,,,,,,,,,,,,,,,,,,,,,,
