Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Bartram, Clint",2007,R1,melbourne,SK,5.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,81,,1.0,2.0,0.0,0.0
"Bate, Matthew",2007,R1,melbourne,SK,19.0,5.0,14.0,0.0,0.0,3.0,0.0,5.0,3.0,16.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,78,,2.0,2.0,1.0,0.0
"Bell, Daniel",2007,R1,melbourne,SK,14.0,8.0,6.0,0.0,0.0,2.0,1.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,97,,4.0,2.0,1.0,0.0
"Bizzell, Clint",2007,R1,melbourne,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Bode, Jace",2007,R1,melbourne,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Nathan",2007,R1,melbourne,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Bruce, Cameron",2007,R1,melbourne,SK,18.0,6.0,12.0,1.0,0.0,5.0,2.0,4.0,6.0,12.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,100,,4.0,5.0,2.0,0.0
"Buckley, Simon",2007,R1,melbourne,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Carroll, Nathan",2007,R1,melbourne,SK,14.0,7.0,7.0,0.0,0.0,6.0,0.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,100,,4.0,5.0,3.0,0.0
"Davey, Aaron",2007,R1,melbourne,SK,9.0,4.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,77,,2.0,1.0,0.0,0.0
"Dunn, Lynden",2007,R1,melbourne,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Ferguson, Ryan",2007,R1,melbourne,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Frawley, James",2007,R1,melbourne,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Garland, Colin",2007,R1,melbourne,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Godfrey, Simon",2007,R1,melbourne,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Green, Brad",2007,R1,melbourne,SK,18.0,9.0,9.0,1.0,0.0,5.0,2.0,3.0,6.0,12.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,95,,1.0,2.0,1.0,0.0
"Holland, Ben",2007,R1,melbourne,SK,21.0,7.0,14.0,0.0,0.0,11.0,1.0,0.0,6.0,15.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,78,,3.0,7.0,1.0,0.0
"Jamar, Mark",2007,R1,melbourne,SK,7.0,2.0,5.0,0.0,0.0,1.0,4.0,1.0,5.0,2.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,48,,3.0,2.0,0.0,0.0
