Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,Tot
"Abernethy, Bob",,,,,-,,-,,,,,,,,,,
"Abernethy, Jim",,-,1,-,-,-,1,-,-,2,-,-,2,1,1,2,10.0
"Allen, Bill",,,,,,,,,-,,,,,,,,
"Anthony, Mick",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,1,1.0
"Carter, Wally",,,,,,,,-,,,-,,,,,,
"Chadwick, Bert",-,1,1,1,-,2,1,-,,-,-,1,,,2,-,9.0
"Collins, Jack",,,,-,-,,,,,,,,,,-,,
"Corbett, Bob",-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,2.0
"Coy, Harry",-,-,-,-,,-,-,,,,,-,-,-,-,-,
"Donaldson, Eric",,,,,,,,,,,,-,-,-,-,-,
"Dunbar, Hugh",,,1,-,2,-,-,-,1,-,-,-,-,-,1,-,5.0
"Elliman, Dave",,,,,,,,,,,,,,-,-,2,2.0
"Elliott, Tom",,,,,,,,-,-,-,-,,,1,-,,1.0
"Flanagan, Joe",-,-,-,-,1,-,,,,,-,-,-,-,-,-,1.0
"Glasscock, Marcus",,,,,,,,,,,,,,-,-,-,
"Harker, Harry",1,,,,,,,,4,1,3,1,3,,,,13.0
"Heinz, George",2,2,2,1,,-,1,1,3,-,,,-,-,-,2,14.0
"House, Jack",,-,,,-,,,,,,,,,,,,
"James, Roy",,,,,,,1,,,,-,,,,,,1.0
"Lilley, Charlie",-,-,-,-,-,-,-,-,,-,,,-,-,-,-,
"Lord, John",,-,-,,,,,,,,,,,-,,,
"Makin, Jim",-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1.0
"Mollison, Derek",-,2,1,-,-,1,-,-,-,-,-,-,-,1,2,-,7.0
"Moore, Vern",1,,,,-,1,,2,1,-,-,,,,,,5.0
"Peck, Eric",,,,,,,,,,,,,-,,-,-,
"Robertson, Jack",,,,,,,,,-,-,,,,,,,
"Shelton, Bill",1,-,,2,-,1,-,-,-,-,-,-,1,,,,5.0
"Streeter, Charlie",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Taylor, Dick",2,1,2,2,3,1,1,1,1,2,-,1,-,-,1,1,19.0
"Thomas, Ted",-,,-,,,,,,,,,-,,,,,
"Tulloh, Percy",-,5,2,4,2,2,2,2,1,3,1,-,1,3,,3,31.0
"Wilson, Alf",-,-,-,-,-,-,-,-,-,-,,3,,,,,3.0
"Wilson, Percy",-,-,1,1,,-,2,-,-,,-,-,-,,,,4.0
Totals,7,11,11,12,9,8,9,6,11,8,5,6,7,6,7,11,134.0
Opponent,RI,GE,SM,SK,FI,ES,CA,CW,RI,GE,SM,SK,FI,ES,CA,CW,
