Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,Tot
"Cumberland, Cec",,,,,-,-,,,,,,-,1,2,,,,3.0
"Cumberland, Vic",-,-,-,-,,,,-,1,1,-,-,-,-,-,-,-,2.0
"Davidson, Jack",-,,,,-,,,-,,,,,,-,-,-,,
"Elliott, Fred",1,1,-,1,-,-,-,1,-,-,,-,-,,,,,4.0
"Finlay, Joe",,,,,,,,,,,,,,,,,-,
"Geddes, Stewart",-,-,-,,,-,-,-,,-,-,,-,-,-,-,-,
"Graham, Jack",,,,,,,,,,,,,,1,,,-,1.0
"Herring, Maurie",,-,,-,-,-,-,,-,,-,-,-,-,-,-,,
"Illingworth, Charlie",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
"Leith, Jack",3,4,2,,1,-,4,1,-,1,-,1,-,2,1,-,1,21.0
"Lewis, Austin",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"MacPherson, Les",,,,,,-,,,,,,,-,,,,,
"McClelland, Bill",,,,,,,,,,,,,,,,-,1,1.0
"McGinis, Fred",-,-,-,-,-,1,-,-,-,-,-,1,-,-,1,-,-,3.0
"Mitchell, Henry",,,,,,,,-,-,-,-,-,-,,-,-,-,
"Moodie, George",1,1,-,-,-,-,-,,-,-,-,,,,-,-,-,2.0
"Moriarty, Dan",-,-,-,-,-,-,-,,,,,-,,-,,,,
"Moysey, George",3,1,,1,-,,,,-,2,-,,,,1,-,-,8.0
"Paul, Laurie",,,2,,,,,,,,,,,,,,,2.0
"Pirrie, Dick",,,,1,,,1,2,,1,1,1,-,-,,,,7.0
"Rankin, Leo",,,,,,,,,,,,,,,,,-,
"Reid, Curtis",,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Rippon, Les",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Ryan, Tommy",5,-,-,-,1,-,1,1,-,1,-,-,2,,-,-,-,11.0
"Scanlan, Pat",,,,,,,,,,,,,-,,,,,
"Sholl, Eddie",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
"Sinclair, Arthur",,,,,,,,,,,,,,,,,-,
"Sowden, Arthur",-,-,-,-,-,,-,-,-,1,,,,,-,-,-,1.0
"Strahan, Dave",,,,,,,,,,,,,,-,,,,
"Wardill, Dick",2,-,-,1,1,-,-,-,-,,1,-,,1,-,-,,6.0
"Wood, Alf",-,-,-,-,,-,-,-,-,-,-,1,,,-,-,,1.0
"Young, Charlie",1,-,2,-,1,-,1,-,-,-,-,-,-,-,-,,-,5.0
Totals,16,7,6,4,4,1,7,5,1,7,2,4,3,6,3,0,2,78.0
Opponent,SK,CW,CA,GE,FI,ES,SM,SK,CW,CA,GE,FI,ES,SM,CW,FI,CA,
