Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Allen, Bill",,,,,-,-,-,-,-,2,-,-,-,-,-,-,-,-,2.0
"Bell, David",-,1,2,1,-,-,-,-,-,-,-,,-,-,-,-,,,4.0
"Beswicke, Percy",-,-,-,-,,-,-,-,-,-,,,,,,,,,
"Brereton, Harry",1,-,,3,-,2,1,1,1,1,-,1,1,1,1,3,-,1,18.0
"Cope, Harry",,-,,,,,,,,,,,-,-,-,-,,-,
"Coutie, Vin",-,2,,-,,-,3,-,1,-,1,-,-,,1,2,1,,11.0
"Crow, Tommy",-,,-,-,-,,,,,,-,-,,,,1,,,1.0
"Fairbairn, Stan",,,1,-,-,2,1,2,1,3,1,2,4,2,2,1,1,1,24.0
"Fitzpatrick, Jim",-,-,1,1,1,1,-,-,-,1,-,,,,,,,,5.0
"Flintoft, Bill",,-,1,-,-,1,1,1,,,,,-,1,2,-,-,1,8.0
"George, Michael",,,,,,,,-,-,,,-,,,,,,,
"Harris, Frank",,,,,,,,,,-,-,-,-,-,-,,,-,
"Hazel, Ern",,,,,,-,,,,,,,,2,,-,,2,4.0
"Henderson, Bill",,,,,-,,-,,,,,-,-,-,-,-,,-,
"Hendrie, Bill",,,-,-,-,1,-,-,-,-,-,,-,-,1,-,-,1,3.0
"Hewitt, Fred",-,-,,-,,,,,,,,,,,,,,,
"Hodgkins, Joe",2,,,,,,,,,,,,,,,,,,2.0
"Irwin, Les",-,1,-,-,,,,2,-,1,-,-,,,,,,-,4.0
"Landmann, Otto",,,,,,,,,,,1,,-,,,,,,1.0
"McKenzie, Bill",-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,
"McMaster, Ernie",,,,,,,-,,,,,-,,,,,,,
"Mitchell, Les",,,-,,,,,,,,,,,1,,,-,,1.0
"Monk, Bobby",-,-,-,-,,,-,-,-,-,-,1,1,-,-,-,-,-,2.0
"Morris, Bert",,,,,,-,,,,,,,,,,,,,
"Nolan, Bernie",,,,,,,,,,,,,-,-,,,-,,
"Odgers, Hughie",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Parke, Bert",,-,-,-,-,-,,,,,,,,,,,,,
"Pearce, Joe",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Pratt, Archie",,,,,,,,,,,,-,,,-,,-,,
"Quinlan, Cecil",,,,,,,,,,,,,,,,,-,1,1.0
"Rennolds, Alex",-,-,-,,-,,-,,,,,,,,,,,,
"Robertson, Jack",-,-,-,,,,-,-,-,-,-,-,-,-,-,1,-,1,2.0
"Rodd, Herbert",,,-,3,-,,-,,1,-,1,,,,,-,-,,5.0
"Sadlier, Tom",,,,,,,,,,,,-,,,,,,,
"Steele, Cyril",,,,,,,,,,,,-,-,-,,,,,
"Strong, Jack",,,,,1,2,,-,,,,,,,,,,,3.0
"Sykes, Wally",1,-,,,1,1,,,,,,,,,-,-,-,-,3.0
"Tomkins, Hedley",-,-,-,-,1,-,,-,-,-,-,,,,-,-,-,1,2.0
"Werner, Reg",2,1,,,,,,,,,,,,,,,,,3.0
"Whelpton, Fred",,,,,,,,,-,-,,,,,,,,,
Totals,6,5,5,8,4,10,6,6,4,8,4,4,6,7,7,8,2,9,109.0
Opponent,GE,RI,CA,SK,CW,ES,SM,FI,UN,GE,RI,CA,SK,CW,ES,SM,FI,UN,
