Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
greg anderson,1996,R1,ADE,SYD,,,,,,,,,,,,,,,,,,,,,,,,
mark bickley,1996,R1,ADE,SYD,25.0,11.0,14.0,0.0,0.0,4.0,,3.0,,,0.0,,,,2.0,3.0,,,,,,,,0.0
troy bond,1996,R1,ADE,SYD,24.0,17.0,7.0,3.0,0.0,5.0,,0.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
david brown,1996,R1,ADE,SYD,,,,,,,,,,,,,,,,,,,,,,,,
peter caven,1996,R1,ADE,SYD,17.0,10.0,7.0,4.0,0.0,7.0,,0.0,,,1.0,,,,2.0,0.0,,,,,,,,0.0
brett chalmers,1996,R1,ADE,SYD,7.0,4.0,3.0,0.0,0.0,1.0,,0.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
matthew collins,1996,R1,ADE,SYD,,,,,,,,,,,,,,,,,,,,,,,,
matthew connell,1996,R1,ADE,SYD,,,,,,,,,,,,,,,,,,,,,,,,
tyson edwards,1996,R1,ADE,SYD,6.0,4.0,2.0,0.0,0.0,2.0,,2.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
shane ellen,1996,R1,ADE,SYD,10.0,7.0,3.0,0.0,0.0,2.0,,0.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
ashley fernee,1996,R1,ADE,SYD,,,,,,,,,,,,,,,,,,,,,,,,
ben hart,1996,R1,ADE,SYD,21.0,12.0,9.0,1.0,0.0,7.0,,3.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
scott hodges,1996,R1,ADE,SYD,,,,,,,,,,,,,,,,,,,,,,,,
rod jameson,1996,R1,ADE,SYD,32.0,23.0,9.0,0.0,0.0,12.0,,0.0,,,0.0,,,,1.0,1.0,,,,,,,,3.0
andrew jarman,1996,R1,ADE,SYD,25.0,15.0,10.0,3.0,2.0,8.0,,2.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
darren jarman,1996,R1,ADE,SYD,22.0,13.0,9.0,2.0,2.0,6.0,,2.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
kane johnson,1996,R1,ADE,SYD,,,,,,,,,,,,,,,,,,,,,,,,
matthew kluzek,1996,R1,ADE,SYD,,,,,,,,,,,,,,,,,,,,,,,,
kym koster,1996,R1,ADE,SYD,21.0,13.0,8.0,1.0,0.0,5.0,,0.0,,,0.0,,,,4.0,1.0,,,,,,,,0.0
matthew liptak,1996,R1,ADE,SYD,13.0,7.0,6.0,0.0,1.0,2.0,,2.0,,,0.0,,,,2.0,2.0,,,,,,,,0.0
jason mccartney,1996,R1,ADE,SYD,,,,,,,,,,,,,,,,,,,,,,,,
chris mcdermott,1996,R1,ADE,SYD,7.0,2.0,5.0,0.0,0.0,3.0,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
tony mcguinness,1996,R1,ADE,SYD,28.0,23.0,5.0,3.0,3.0,9.0,,1.0,,,0.0,,,,3.0,0.0,,,,,,,,1.0
andrew mcleod,1996,R1,ADE,SYD,10.0,6.0,4.0,0.0,0.0,3.0,,0.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
