Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Archer, Glenn",2006,R1,kangaroos,PA,18.0,16.0,2.0,1.0,0.0,6.0,1.0,2.0,5.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,68,,0.0,0.0,0.0,0.0
"Brown, Leigh",2006,R1,kangaroos,PA,15.0,7.0,8.0,2.0,0.0,3.0,0.0,0.0,3.0,13.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,93,,2.0,2.0,1.0,0.0
"Firrito, Michael",2006,R1,kangaroos,PA,13.0,6.0,7.0,0.0,0.0,3.0,0.0,3.0,4.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,97,,0.0,1.0,0.0,0.0
"Gibson, Josh",2006,R1,kangaroos,PA,12.0,6.0,6.0,0.0,0.0,3.0,0.0,4.0,5.0,7.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,86,,2.0,3.0,1.0,0.0
"Grant, Shannon",2006,R1,kangaroos,PA,16.0,12.0,4.0,2.0,2.0,8.0,0.0,1.0,3.0,13.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,1.0,88,,0.0,0.0,0.0,0.0
"Green, Kasey",2006,R1,kangaroos,PA,11.0,5.0,6.0,0.0,1.0,5.0,0.0,0.0,2.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,82,,1.0,1.0,0.0,0.0
"Hale, David",2006,R1,kangaroos,PA,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,63,,1.0,1.0,0.0,0.0
"Harding, Leigh",2006,R1,kangaroos,PA,11.0,8.0,3.0,3.0,0.0,4.0,1.0,2.0,8.0,3.0,0.0,3.0,2.0,1.0,3.0,0.0,2.0,0.0,66,,3.0,0.0,2.0,0.0
"Harris, Daniel",2006,R1,kangaroos,PA,21.0,14.0,7.0,0.0,0.0,3.0,9.0,8.0,14.0,8.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,75,,4.0,0.0,0.0,0.0
"Harvey, Brent",2006,R1,kangaroos,PA,21.0,12.0,9.0,2.0,0.0,2.0,3.0,5.0,9.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,86,,1.0,1.0,3.0,1.0
