Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Baker, Oskar",2023,R1,bullldogs,ME,13.0,10.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,76,-,2.0,1.0,0.0,
"Bontempelli, Marcus",2023,R1,bullldogs,ME,25.0,13.0,12.0,1.0,1.0,3.0,6.0,5.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,83,-,2.0,3.0,0.0,
"Bruce, Josh",2023,R1,bullldogs,ME,14.0,8.0,6.0,0.0,0.0,6.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,96,-,3.0,2.0,0.0,
"Crozier, Hayden",2023,R1,bullldogs,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Dale, Bailey",2023,R1,bullldogs,ME,19.0,15.0,4.0,0.0,0.0,2.0,0.0,1.0,5.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,84,-,6.0,1.0,0.0,
"Daniel, Caleb",2023,R1,bullldogs,ME,29.0,17.0,12.0,0.0,0.0,5.0,1.0,4.0,6.0,20.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,7.0,78,-,5.0,0.0,1.0,
"Darcy, Sam",2023,R1,bullldogs,ME,6.0,5.0,1.0,0.0,1.0,1.0,0.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,58,-,2.0,1.0,0.0,
"Duryea, Taylor",2023,R1,bullldogs,ME,11.0,5.0,6.0,0.0,0.0,5.0,0.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,78,-,4.0,4.0,0.0,
"English, Tim",2023,R1,bullldogs,ME,24.0,12.0,12.0,0.0,0.0,6.0,3.0,4.0,15.0,10.0,22.0,2.0,0.0,1.0,2.0,1.0,6.0,1.0,85,-,4.0,5.0,0.0,
"Garcia, Riley",2023,R1,bullldogs,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Gardner, Ryan",2023,R1,bullldogs,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Hannan, Mitch",2023,R1,bullldogs,ME,6.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,81,-,4.0,1.0,0.0,
"Johannisen, Jason",2023,R1,bullldogs,ME,6.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,75,-,2.0,1.0,0.0,
"Jones, Arthur",2023,R1,bullldogs,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Jones, Liam",2023,R1,bullldogs,ME,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,40,Off,2.0,3.0,0.0,
"Keath, Alex",2023,R1,bullldogs,ME,9.0,5.0,4.0,0.0,0.0,4.0,1.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,95,-,7.0,7.0,0.0,
"Liberatore, Tom",2023,R1,bullldogs,ME,32.0,13.0,19.0,1.0,1.0,4.0,7.0,6.0,12.0,20.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,1.0,81,-,5.0,1.0,0.0,
"Lobb, Rory",2023,R1,bullldogs,ME,6.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,95,-,2.0,2.0,0.0,
"Macrae, Jack",2023,R1,bullldogs,ME,33.0,14.0,19.0,1.0,0.0,4.0,4.0,3.0,13.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,78,-,5.0,0.0,0.0,
"McComb, Robbie",2023,R1,bullldogs,ME,,,,,,,,,,,,,,,,,,,,,,,,
