Player,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces
"Fyfe, Nat",R1,fremantle,SK,9.0,7.0,2.0,0.0,1.0,7.0,0.0,2.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,79,-,6.0,0.0,1.0
"Henry, Liam",R1,fremantle,SK,21.0,9.0,12.0,0.0,0.0,4.0,0.0,0.0,8.0,13.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,86,-,3.0,0.0,0.0
"Hughes, Ethan",R1,fremantle,SK,16.0,9.0,7.0,0.0,0.0,5.0,2.0,1.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,83,-,0.0,2.0,0.0
"Jackson, Luke",R1,fremantle,SK,12.0,5.0,7.0,0.0,2.0,0.0,2.0,5.0,9.0,3.0,7.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,85,-,3.0,0.0,0.0
"Johnson, Matthew",R1,fremantle,SK,,,,,,,,,,,,,,,,,,,,,,,
"ODriscoll, Nathan",R1,fremantle,SK,,,,,,,,,,,,,,,,,,,,,,,
"OMeara, Jaeger",R1,fremantle,SK,19.0,6.0,13.0,0.0,0.0,2.0,2.0,6.0,6.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,68,-,1.0,0.0,0.0
"Pearce, Alex",R1,fremantle,SK,20.0,12.0,8.0,0.0,0.0,8.0,0.0,2.0,6.0,14.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,97,-,3.0,4.0,0.0
"Ryan, Luke",R1,fremantle,SK,37.0,30.0,7.0,0.0,0.0,13.0,0.0,4.0,8.0,26.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,10.0,84,-,2.0,2.0,0.0
"Schultz, Lachie",R1,fremantle,SK,15.0,10.0,5.0,2.0,0.0,4.0,1.0,2.0,6.0,9.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,0.0,82,-,2.0,0.0,0.0
"Serong, Caleb",R1,fremantle,SK,29.0,11.0,18.0,0.0,0.0,3.0,7.0,1.0,12.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,82,-,3.0,0.0,0.0
"Sturt, Sam",R1,fremantle,SK,,,,,,,,,,,,,,,,,,,,,,,
"Switkowski, Sam",R1,fremantle,SK,16.0,9.0,7.0,1.0,2.0,5.0,1.0,5.0,6.0,10.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,1.0,84,-,1.0,2.0,0.0
"Taberner, Matthew",R1,fremantle,SK,9.0,6.0,3.0,1.0,0.0,4.0,0.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,66,Off,1.0,0.0,0.0
"Treacy, Josh",R1,fremantle,SK,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,79,-,4.0,3.0,0.0
"Wagner, Corey",R1,fremantle,SK,,,,,,,,,,,,,,,,,,,,,,,
"Walker, Brandon",R1,fremantle,SK,,,,,,,,,,,,,,,,,,,,,,,
"Walters, Michael",R1,fremantle,SK,,,,,,,,,,,,,,,,,,,,,,,
"Wilson, Nathan",R1,fremantle,SK,21.0,14.0,7.0,0.0,0.0,8.0,0.0,0.0,4.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,80,-,1.0,1.0,3.0
"Young, Hayden",R1,fremantle,SK,30.0,18.0,12.0,0.0,0.0,13.0,0.0,1.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,87,-,1.0,2.0,0.0
"Aish, James",R2,fremantle,NM,29.0,16.0,13.0,0.0,0.0,5.0,3.0,0.0,8.0,21.0,0.0,0.0,1.0,0.0,3.0,0.0,6.0,4.0,89,-,2.0,1.0,0.0
"Amiss, Jye",R2,fremantle,NM,3.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,70,-,2.0,0.0,0.0
"Banfield, Bailey",R2,fremantle,NM,16.0,6.0,10.0,1.0,0.0,3.0,0.0,3.0,9.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,75,-,3.0,3.0,0.0
"Brayshaw, Andrew",R2,fremantle,NM,29.0,18.0,11.0,0.0,0.0,5.0,4.0,7.0,8.0,20.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,1.0,83,-,2.0,3.0,0.0
"Brodie, Will",R2,fremantle,NM,17.0,5.0,12.0,1.0,0.0,1.0,5.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,64,-,5.0,0.0,0.0
"Chapman, Heath",R2,fremantle,NM,17.0,9.0,8.0,0.0,0.0,5.0,0.0,3.0,8.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,79,-,1.0,2.0,0.0
"Clark, Jordan",R2,fremantle,NM,18.0,11.0,7.0,0.0,0.0,6.0,0.0,2.0,7.0,12.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,89,-,3.0,0.0,0.0
"Corbett, Josh",R2,fremantle,NM,,,,,,,,,,,,,,,,,,,,,,,
"Cox, Brennan",R2,fremantle,NM,20.0,13.0,7.0,1.0,0.0,5.0,0.0,2.0,8.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,93,-,2.0,9.0,0.0
"Darcy, Sean",R2,fremantle,NM,6.0,4.0,2.0,0.0,0.0,1.0,3.0,5.0,4.0,1.0,28.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,78,-,6.0,1.0,0.0
"Erasmus, Neil",R2,fremantle,NM,,,,,,,,,,,,,,,,,,,,,,,
"Frederick, Michael",R2,fremantle,NM,12.0,7.0,5.0,1.0,2.0,6.0,1.0,3.0,7.0,8.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,83,-,3.0,2.0,0.0
"Fyfe, Nat",R2,fremantle,NM,,,,,,,,,,,,,,,,,,,,,,,
"Henry, Liam",R2,fremantle,NM,18.0,13.0,5.0,0.0,1.0,5.0,0.0,2.0,3.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,75,-,2.0,0.0,0.0
"Hughes, Ethan",R2,fremantle,NM,16.0,10.0,6.0,0.0,0.0,5.0,3.0,2.0,3.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,81,-,2.0,3.0,0.0
"Jackson, Luke",R2,fremantle,NM,10.0,4.0,6.0,0.0,0.0,1.0,0.0,4.0,6.0,6.0,17.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,88,-,4.0,0.0,0.0
"Johnson, Matthew",R2,fremantle,NM,,,,,,,,,,,,,,,,,,,,,,,
"ODriscoll, Nathan",R2,fremantle,NM,,,,,,,,,,,,,,,,,,,,,,,
"OMeara, Jaeger",R2,fremantle,NM,21.0,12.0,9.0,2.0,1.0,5.0,4.0,2.0,9.0,12.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,73,-,2.0,2.0,0.0
"Pearce, Alex",R2,fremantle,NM,12.0,9.0,3.0,0.0,0.0,4.0,1.0,1.0,7.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,6.0,93,-,3.0,7.0,0.0
"Ryan, Luke",R2,fremantle,NM,30.0,22.0,8.0,0.0,0.0,10.0,0.0,2.0,7.0,21.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,84,-,3.0,0.0,1.0
"Schultz, Lachie",R2,fremantle,NM,11.0,6.0,5.0,1.0,1.0,4.0,0.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,85,-,1.0,0.0,0.0
"Serong, Caleb",R2,fremantle,NM,31.0,18.0,13.0,0.0,1.0,5.0,4.0,5.0,9.0,22.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,4.0,85,-,4.0,0.0,0.0
"Sturt, Sam",R2,fremantle,NM,,,,,,,,,,,,,,,,,,,,,,,
"Switkowski, Sam",R2,fremantle,NM,15.0,5.0,10.0,1.0,1.0,5.0,1.0,3.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,80,-,0.0,1.0,0.0
"Taberner, Matthew",R2,fremantle,NM,7.0,4.0,3.0,0.0,0.0,4.0,0.0,2.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,52,Off,3.0,1.0,0.0
"Treacy, Josh",R2,fremantle,NM,,,,,,,,,,,,,,,,,,,,,,,
"Wagner, Corey",R2,fremantle,NM,,,,,,,,,,,,,,,,,,,,,,,
"Walker, Brandon",R2,fremantle,NM,,,,,,,,,,,,,,,,,,,,,,,
"Walters, Michael",R2,fremantle,NM,7.0,5.0,2.0,2.0,1.0,2.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,37,On,0.0,1.0,0.0
"Wilson, Nathan",R2,fremantle,NM,18.0,10.0,8.0,0.0,0.0,5.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,81,-,1.0,2.0,0.0
"Young, Hayden",R2,fremantle,NM,14.0,8.0,6.0,0.0,0.0,7.0,1.0,0.0,5.0,11.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,81,-,3.0,4.0,0.0
"Aish, James",R3,fremantle,WC,31.0,14.0,17.0,0.0,0.0,2.0,3.0,7.0,12.0,20.0,0.0,0.0,0.0,1.0,2.0,2.0,9.0,2.0,83,-,8.0,1.0,0.0
"Amiss, Jye",R3,fremantle,WC,9.0,4.0,5.0,2.0,1.0,3.0,0.0,0.0,5.0,5.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,80,-,1.0,2.0,0.0
"Banfield, Bailey",R3,fremantle,WC,,,,,,,,,,,,,,,,,,,,,,,
"Brayshaw, Andrew",R3,fremantle,WC,28.0,14.0,14.0,1.0,0.0,3.0,11.0,2.0,11.0,18.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,75,-,5.0,3.0,0.0
"Brodie, Will",R3,fremantle,WC,,,,,,,,,,,,,,,,,,,,,,,
"Chapman, Heath",R3,fremantle,WC,6.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,54,Off,0.0,1.0,0.0
"Clark, Jordan",R3,fremantle,WC,17.0,9.0,8.0,0.0,0.0,6.0,0.0,2.0,4.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,90,-,1.0,2.0,0.0
"Corbett, Josh",R3,fremantle,WC,,,,,,,,,,,,,,,,,,,,,,,
"Cox, Brennan",R3,fremantle,WC,8.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,85,-,3.0,11.0,0.0
"Darcy, Sean",R3,fremantle,WC,20.0,8.0,12.0,1.0,2.0,5.0,5.0,3.0,13.0,6.0,52.0,2.0,1.0,0.0,2.0,3.0,4.0,0.0,78,-,6.0,4.0,0.0
"Erasmus, Neil",R3,fremantle,WC,,,,,,,,,,,,,,,,,,,,,,,
"Frederick, Michael",R3,fremantle,WC,17.0,8.0,9.0,2.0,1.0,2.0,1.0,2.0,3.0,14.0,0.0,0.0,2.0,1.0,0.0,2.0,5.0,1.0,85,-,3.0,2.0,1.0
"Fyfe, Nat",R3,fremantle,WC,,,,,,,,,,,,,,,,,,,,,,,
"Henry, Liam",R3,fremantle,WC,11.0,5.0,6.0,0.0,1.0,4.0,0.0,5.0,5.0,8.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,83,-,6.0,1.0,0.0
"Hughes, Ethan",R3,fremantle,WC,12.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,82,-,0.0,3.0,0.0
"Jackson, Luke",R3,fremantle,WC,12.0,5.0,7.0,2.0,0.0,3.0,1.0,7.0,7.0,5.0,17.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,83,-,1.0,1.0,0.0
"Johnson, Matthew",R3,fremantle,WC,6.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,On,0.0,1.0,0.0
"ODriscoll, Nathan",R3,fremantle,WC,12.0,6.0,6.0,0.0,2.0,2.0,0.0,1.0,2.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,82,-,1.0,1.0,0.0
"OMeara, Jaeger",R3,fremantle,WC,17.0,8.0,9.0,0.0,0.0,1.0,6.0,6.0,9.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,80,-,3.0,0.0,0.0
"Pearce, Alex",R3,fremantle,WC,13.0,9.0,4.0,0.0,0.0,3.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,96,-,1.0,3.0,0.0
"Ryan, Luke",R3,fremantle,WC,19.0,14.0,5.0,0.0,0.0,7.0,2.0,3.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,80,-,1.0,4.0,0.0
"Schultz, Lachie",R3,fremantle,WC,19.0,10.0,9.0,1.0,0.0,5.0,0.0,5.0,8.0,11.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,81,-,3.0,1.0,0.0
"Serong, Caleb",R3,fremantle,WC,35.0,20.0,15.0,0.0,0.0,2.0,8.0,8.0,16.0,21.0,0.0,0.0,0.0,2.0,2.0,1.0,12.0,4.0,80,-,4.0,2.0,0.0
"Sturt, Sam",R3,fremantle,WC,,,,,,,,,,,,,,,,,,,,,,,
"Switkowski, Sam",R3,fremantle,WC,21.0,12.0,9.0,2.0,0.0,4.0,2.0,6.0,5.0,15.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,2.0,72,-,1.0,1.0,4.0
"Taberner, Matthew",R3,fremantle,WC,11.0,5.0,6.0,0.0,0.0,6.0,0.0,0.0,4.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,76,-,3.0,0.0,0.0
"Treacy, Josh",R3,fremantle,WC,,,,,,,,,,,,,,,,,,,,,,,
"Wagner, Corey",R3,fremantle,WC,,,,,,,,,,,,,,,,,,,,,,,
"Walker, Brandon",R3,fremantle,WC,,,,,,,,,,,,,,,,,,,,,,,
"Walters, Michael",R3,fremantle,WC,8.0,7.0,1.0,4.0,1.0,3.0,1.0,2.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,78,-,2.0,0.0,0.0
"Wilson, Nathan",R3,fremantle,WC,12.0,10.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,80,-,1.0,1.0,0.0
"Young, Hayden",R3,fremantle,WC,18.0,13.0,5.0,1.0,0.0,7.0,0.0,1.0,4.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,88,-,0.0,1.0,0.0
"Aish, James",R4,fremantle,AD,17.0,7.0,10.0,0.0,0.0,1.0,3.0,5.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,88,-,2.0,0.0,0.0
"Amiss, Jye",R4,fremantle,AD,8.0,4.0,4.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,72,-,2.0,1.0,0.0
"Banfield, Bailey",R4,fremantle,AD,13.0,8.0,5.0,2.0,1.0,2.0,0.0,0.0,5.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,83,-,0.0,2.0,1.0
"Brayshaw, Andrew",R4,fremantle,AD,31.0,13.0,18.0,0.0,0.0,2.0,5.0,7.0,12.0,18.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,82,-,3.0,1.0,1.0
"Brodie, Will",R4,fremantle,AD,,,,,,,,,,,,,,,,,,,,,,,
"Chapman, Heath",R4,fremantle,AD,,,,,,,,,,,,,,,,,,,,,,,
"Clark, Jordan",R4,fremantle,AD,18.0,10.0,8.0,0.0,0.0,3.0,1.0,6.0,7.0,9.0,0.0,1.0,0.0,1.0,3.0,2.0,4.0,3.0,82,-,3.0,2.0,1.0
"Corbett, Josh",R4,fremantle,AD,,,,,,,,,,,,,,,,,,,,,,,
"Cox, Brennan",R4,fremantle,AD,14.0,10.0,4.0,0.0,0.0,7.0,0.0,2.0,6.0,8.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,93,-,2.0,12.0,0.0
"Darcy, Sean",R4,fremantle,AD,17.0,7.0,10.0,0.0,0.0,3.0,4.0,2.0,10.0,8.0,38.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,84,-,2.0,3.0,0.0
"Erasmus, Neil",R4,fremantle,AD,,,,,,,,,,,,,,,,,,,,,,,
"Frederick, Michael",R4,fremantle,AD,,,,,,,,,,,,,,,,,,,,,,,
"Fyfe, Nat",R4,fremantle,AD,,,,,,,,,,,,,,,,,,,,,,,
"Henry, Liam",R4,fremantle,AD,13.0,9.0,4.0,1.0,0.0,4.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,82,-,2.0,0.0,0.0
"Hughes, Ethan",R4,fremantle,AD,19.0,7.0,12.0,1.0,0.0,1.0,1.0,2.0,4.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,84,-,2.0,2.0,0.0
"Jackson, Luke",R4,fremantle,AD,14.0,6.0,8.0,1.0,1.0,3.0,3.0,4.0,7.0,7.0,8.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,82,-,1.0,2.0,0.0
"Johnson, Matthew",R4,fremantle,AD,5.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29,On,0.0,0.0,0.0
"ODriscoll, Nathan",R4,fremantle,AD,5.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,52,Off,0.0,2.0,0.0
"OMeara, Jaeger",R4,fremantle,AD,19.0,7.0,12.0,0.0,0.0,2.0,9.0,4.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,61,-,1.0,0.0,0.0
"Pearce, Alex",R4,fremantle,AD,11.0,6.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,95,-,5.0,6.0,0.0
"Ryan, Luke",R4,fremantle,AD,22.0,18.0,4.0,0.0,0.0,6.0,1.0,4.0,6.0,10.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,7.0,84,-,1.0,3.0,0.0
"Schultz, Lachie",R4,fremantle,AD,12.0,8.0,4.0,2.0,0.0,5.0,1.0,6.0,3.0,9.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,77,-,2.0,1.0,0.0
"Serong, Caleb",R4,fremantle,AD,28.0,14.0,14.0,0.0,1.0,2.0,10.0,7.0,16.0,14.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,1.0,82,-,5.0,1.0,0.0
"Sturt, Sam",R4,fremantle,AD,,,,,,,,,,,,,,,,,,,,,,,
"Switkowski, Sam",R4,fremantle,AD,11.0,2.0,9.0,0.0,0.0,0.0,2.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,76,-,0.0,3.0,0.0
"Taberner, Matthew",R4,fremantle,AD,9.0,5.0,4.0,2.0,0.0,5.0,0.0,1.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,83,-,3.0,2.0,0.0
"Treacy, Josh",R4,fremantle,AD,,,,,,,,,,,,,,,,,,,,,,,
"Wagner, Corey",R4,fremantle,AD,,,,,,,,,,,,,,,,,,,,,,,
"Walker, Brandon",R4,fremantle,AD,12.0,7.0,5.0,0.0,0.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,75,-,5.0,4.0,0.0
"Walters, Michael",R4,fremantle,AD,9.0,6.0,3.0,0.0,2.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,85,-,7.0,0.0,1.0
"Wilson, Nathan",R4,fremantle,AD,10.0,10.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,2.0,82,-,1.0,2.0,0.0
"Young, Hayden",R4,fremantle,AD,17.0,10.0,7.0,0.0,0.0,6.0,1.0,4.0,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,88,-,1.0,3.0,0.0
"Aish, James",R5,fremantle,GC,16.0,9.0,7.0,0.0,0.0,3.0,2.0,4.0,5.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,81,-,1.0,1.0,0.0
"Amiss, Jye",R5,fremantle,GC,10.0,8.0,2.0,3.0,2.0,8.0,0.0,1.0,5.0,5.0,0.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,81,-,1.0,0.0,0.0
"Banfield, Bailey",R5,fremantle,GC,16.0,9.0,7.0,1.0,1.0,3.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,83,-,2.0,1.0,0.0
"Brayshaw, Andrew",R5,fremantle,GC,18.0,9.0,9.0,1.0,0.0,2.0,6.0,5.0,6.0,13.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,85,-,4.0,2.0,0.0
"Brodie, Will",R5,fremantle,GC,16.0,8.0,8.0,0.0,0.0,0.0,6.0,3.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,48,On,2.0,1.0,1.0
"Chapman, Heath",R5,fremantle,GC,,,,,,,,,,,,,,,,,,,,,,,
"Clark, Jordan",R5,fremantle,GC,15.0,7.0,8.0,0.0,0.0,3.0,1.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,85,-,2.0,4.0,0.0
"Corbett, Josh",R5,fremantle,GC,,,,,,,,,,,,,,,,,,,,,,,
"Cox, Brennan",R5,fremantle,GC,14.0,7.0,7.0,0.0,0.0,6.0,0.0,1.0,9.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,96,-,1.0,6.0,0.0
"Darcy, Sean",R5,fremantle,GC,18.0,8.0,10.0,0.0,1.0,4.0,9.0,4.0,14.0,4.0,48.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,82,-,1.0,3.0,0.0
"Erasmus, Neil",R5,fremantle,GC,,,,,,,,,,,,,,,,,,,,,,,
"Frederick, Michael",R5,fremantle,GC,12.0,7.0,5.0,0.0,1.0,3.0,1.0,1.0,7.0,6.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,82,-,2.0,0.0,0.0
"Fyfe, Nat",R5,fremantle,GC,,,,,,,,,,,,,,,,,,,,,,,
"Henry, Liam",R5,fremantle,GC,,,,,,,,,,,,,,,,,,,,,,,
"Hughes, Ethan",R5,fremantle,GC,10.0,5.0,5.0,0.0,0.0,1.0,2.0,4.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,88,-,2.0,1.0,0.0
"Jackson, Luke",R5,fremantle,GC,13.0,8.0,5.0,2.0,0.0,3.0,0.0,3.0,5.0,8.0,10.0,2.0,2.0,0.0,2.0,1.0,3.0,1.0,83,-,2.0,5.0,0.0
"Johnson, Matthew",R5,fremantle,GC,15.0,4.0,11.0,1.0,0.0,2.0,1.0,3.0,3.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66,-,2.0,0.0,0.0
"ODriscoll, Nathan",R5,fremantle,GC,,,,,,,,,,,,,,,,,,,,,,,
"OMeara, Jaeger",R5,fremantle,GC,17.0,6.0,11.0,0.0,0.0,0.0,6.0,1.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,65,-,2.0,1.0,0.0
"Pearce, Alex",R5,fremantle,GC,8.0,4.0,4.0,0.0,0.0,3.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,96,-,0.0,4.0,0.0
"Ryan, Luke",R5,fremantle,GC,17.0,14.0,3.0,0.0,0.0,5.0,0.0,3.0,3.0,9.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,84,-,3.0,5.0,0.0
"Schultz, Lachie",R5,fremantle,GC,20.0,12.0,8.0,3.0,2.0,8.0,1.0,2.0,5.0,16.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,2.0,87,-,3.0,1.0,0.0
