Player,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces
"Lloyd, Daniel",R1,gws,AD,10.0,4.0,6.0,0.0,1.0,2.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,88,-,2.0,1.0,0.0
"OHalloran, Xavier",R1,gws,AD,,,,,,,,,,,,,,,,,,,,,,,
"Peatling, James",R1,gws,AD,8.0,5.0,3.0,0.0,1.0,2.0,0.0,4.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,82,-,1.0,3.0,0.0
"Perryman, Harry",R1,gws,AD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Off,0.0,0.0,0.0
"Riccardi, Jake",R1,gws,AD,10.0,6.0,4.0,0.0,1.0,4.0,0.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,72,-,1.0,2.0,0.0
"Rowston, Harry",R1,gws,AD,,,,,,,,,,,,,,,,,,,,,,,
"Stone, Conor",R1,gws,AD,,,,,,,,,,,,,,,,,,,,,,,
"Taylor, Sam",R1,gws,AD,10.0,7.0,3.0,0.0,0.0,3.0,0.0,1.0,7.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,93,-,2.0,5.0,0.0
"Ward, Callan",R1,gws,AD,31.0,12.0,19.0,1.0,2.0,4.0,4.0,0.0,12.0,19.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,1.0,79,-,3.0,0.0,0.0
"Wehr, Jacob",R1,gws,AD,12.0,5.0,7.0,0.0,0.0,3.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,88,-,1.0,0.0,0.0
"Whitfield, Lachie",R1,gws,AD,17.0,7.0,10.0,0.0,0.0,2.0,1.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,48,-,3.0,2.0,0.0
"Angwin, Ryan",R2,gws,WC,,,,,,,,,,,,,,,,,,,,,,,
"Ash, Lachie",R2,gws,WC,21.0,17.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,86,-,1.0,3.0,3.0
"Bedford, Toby",R2,gws,WC,,,,,,,,,,,,,,,,,,,,,,,
"Briggs, Kieren",R2,gws,WC,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Callum",R2,gws,WC,,,,,,,,,,,,,,,,,,,,,,,
"Buckley, Jack",R2,gws,WC,21.0,11.0,10.0,0.0,0.0,5.0,0.0,2.0,6.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,90,-,3.0,8.0,0.0
"Cadman, Aaron",R2,gws,WC,,,,,,,,,,,,,,,,,,,,,,,
"Callaghan, Finn",R2,gws,WC,19.0,9.0,10.0,0.0,1.0,4.0,0.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,85,-,5.0,0.0,0.0
"Coniglio, Stephen",R2,gws,WC,28.0,10.0,18.0,0.0,0.0,2.0,9.0,9.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,81,-,6.0,1.0,0.0
"Cumming, Isaac",R2,gws,WC,23.0,16.0,7.0,0.0,0.0,2.0,1.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,90,-,3.0,3.0,4.0
"Daniels, Brent",R2,gws,WC,13.0,9.0,4.0,1.0,0.0,4.0,0.0,3.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,86,-,3.0,1.0,2.0
"Fahey, Josh",R2,gws,WC,,,,,,,,,,,,,,,,,,,,,,,
"Fleeton, Cameron",R2,gws,WC,,,,,,,,,,,,,,,,,,,,,,,
"Flynn, Matt",R2,gws,WC,17.0,7.0,10.0,0.0,0.0,3.0,5.0,5.0,9.0,7.0,39.0,0.0,0.0,0.0,4.0,1.0,5.0,2.0,80,-,2.0,3.0,0.0
"Green, Tom",R2,gws,WC,27.0,14.0,13.0,0.0,0.0,4.0,5.0,4.0,12.0,15.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,87,-,4.0,0.0,0.0
"Greene, Toby",R2,gws,WC,18.0,11.0,7.0,4.0,2.0,4.0,2.0,2.0,10.0,6.0,0.0,1.0,4.0,1.0,2.0,2.0,3.0,0.0,94,-,5.0,0.0,0.0
"Hamilton, Cooper",R2,gws,WC,19.0,8.0,11.0,1.0,0.0,5.0,0.0,2.0,7.0,11.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,84,-,4.0,3.0,0.0
"Haynes, Nick",R2,gws,WC,16.0,11.0,5.0,0.0,0.0,6.0,0.0,0.0,4.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,81,-,1.0,3.0,1.0
"Himmelberg, Harry",R2,gws,WC,8.0,4.0,4.0,1.0,1.0,4.0,2.0,0.0,4.0,5.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,78,-,1.0,1.0,0.0
"Hogan, Jesse",R2,gws,WC,15.0,11.0,4.0,3.0,4.0,8.0,0.0,3.0,6.0,8.0,1.0,2.0,5.0,1.0,2.0,0.0,1.0,0.0,84,-,1.0,1.0,0.0
"Idun, Connor",R2,gws,WC,15.0,6.0,9.0,0.0,0.0,7.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,85,-,3.0,5.0,0.0
"Keeffe, Lachlan",R2,gws,WC,,,,,,,,,,,,,,,,,,,,,,,
"Kelly, Josh",R2,gws,WC,,,,,,,,,,,,,,,,,,,,,,,
"Kennedy, Adam",R2,gws,WC,9.0,7.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,75,-,2.0,2.0,0.0
"Lloyd, Daniel",R2,gws,WC,13.0,6.0,7.0,1.0,0.0,2.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,84,-,2.0,0.0,0.0
"OHalloran, Xavier",R2,gws,WC,,,,,,,,,,,,,,,,,,,,,,,
"Peatling, James",R2,gws,WC,9.0,9.0,0.0,0.0,1.0,2.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,75,-,5.0,2.0,1.0
"Perryman, Harry",R2,gws,WC,,,,,,,,,,,,,,,,,,,,,,,
"Riccardi, Jake",R2,gws,WC,11.0,5.0,6.0,0.0,1.0,2.0,1.0,1.0,2.0,9.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,58,-,4.0,3.0,0.0
"Rowston, Harry",R2,gws,WC,7.0,3.0,4.0,0.0,1.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,60,-,1.0,0.0,0.0
"Stone, Conor",R2,gws,WC,5.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,48,On,1.0,1.0,0.0
"Taylor, Sam",R2,gws,WC,13.0,5.0,8.0,0.0,0.0,9.0,0.0,1.0,7.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,92,-,2.0,3.0,0.0
"Ward, Callan",R2,gws,WC,22.0,6.0,16.0,0.0,1.0,1.0,5.0,2.0,7.0,15.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,86,-,1.0,1.0,0.0
"Wehr, Jacob",R2,gws,WC,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29,Off,1.0,1.0,0.0
"Whitfield, Lachie",R2,gws,WC,,,,,,,,,,,,,,,,,,,,,,,
"Angwin, Ryan",R3,gws,CA,,,,,,,,,,,,,,,,,,,,,,,
"Ash, Lachie",R3,gws,CA,30.0,20.0,10.0,0.0,0.0,5.0,0.0,1.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,84,-,3.0,1.0,1.0
"Bedford, Toby",R3,gws,CA,,,,,,,,,,,,,,,,,,,,,,,
"Briggs, Kieren",R3,gws,CA,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Callum",R3,gws,CA,,,,,,,,,,,,,,,,,,,,,,,
"Buckley, Jack",R3,gws,CA,12.0,7.0,5.0,0.0,0.0,3.0,0.0,3.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,90,-,0.0,11.0,0.0
"Cadman, Aaron",R3,gws,CA,,,,,,,,,,,,,,,,,,,,,,,
"Callaghan, Finn",R3,gws,CA,13.0,5.0,8.0,0.0,0.0,4.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,86,-,2.0,0.0,0.0
"Coniglio, Stephen",R3,gws,CA,29.0,17.0,12.0,0.0,1.0,2.0,4.0,3.0,6.0,22.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,80,-,7.0,1.0,0.0
"Cumming, Isaac",R3,gws,CA,22.0,15.0,7.0,0.0,0.0,5.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,67,-,4.0,2.0,3.0
"Daniels, Brent",R3,gws,CA,15.0,7.0,8.0,2.0,0.0,3.0,0.0,3.0,8.0,8.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,82,-,4.0,0.0,1.0
"Fahey, Josh",R3,gws,CA,,,,,,,,,,,,,,,,,,,,,,,
"Fleeton, Cameron",R3,gws,CA,,,,,,,,,,,,,,,,,,,,,,,
"Flynn, Matt",R3,gws,CA,13.0,7.0,6.0,0.0,0.0,4.0,3.0,3.0,12.0,3.0,13.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,78,-,1.0,7.0,0.0
"Green, Tom",R3,gws,CA,34.0,15.0,19.0,0.0,0.0,6.0,7.0,4.0,10.0,25.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,1.0,87,-,9.0,1.0,0.0
"Greene, Toby",R3,gws,CA,5.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,91,-,1.0,3.0,0.0
"Hamilton, Cooper",R3,gws,CA,12.0,5.0,7.0,0.0,1.0,3.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,63,Off,2.0,0.0,0.0
"Haynes, Nick",R3,gws,CA,22.0,15.0,7.0,0.0,0.0,8.0,0.0,1.0,6.0,15.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,90,-,2.0,2.0,0.0
"Himmelberg, Harry",R3,gws,CA,12.0,9.0,3.0,0.0,0.0,3.0,2.0,1.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,77,-,1.0,4.0,0.0
"Hogan, Jesse",R3,gws,CA,9.0,6.0,3.0,2.0,0.0,4.0,0.0,1.0,4.0,5.0,4.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,84,-,3.0,1.0,0.0
"Idun, Connor",R3,gws,CA,14.0,6.0,8.0,0.0,0.0,4.0,1.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,89,-,2.0,6.0,0.0
"Keeffe, Lachlan",R3,gws,CA,,,,,,,,,,,,,,,,,,,,,,,
"Kelly, Josh",R3,gws,CA,30.0,18.0,12.0,1.0,0.0,3.0,6.0,9.0,11.0,16.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,4.0,84,-,4.0,0.0,2.0
"Kennedy, Adam",R3,gws,CA,,,,,,,,,,,,,,,,,,,,,,,
"Lloyd, Daniel",R3,gws,CA,15.0,9.0,6.0,0.0,0.0,3.0,2.0,3.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,83,-,1.0,0.0,1.0
"OHalloran, Xavier",R3,gws,CA,,,,,,,,,,,,,,,,,,,,,,,
"Peatling, James",R3,gws,CA,7.0,3.0,4.0,0.0,1.0,3.0,1.0,4.0,3.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,78,-,1.0,1.0,0.0
"Perryman, Harry",R3,gws,CA,,,,,,,,,,,,,,,,,,,,,,,
"Riccardi, Jake",R3,gws,CA,9.0,9.0,0.0,2.0,1.0,6.0,0.0,3.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,59,-,3.0,0.0,0.0
"Rowston, Harry",R3,gws,CA,14.0,7.0,7.0,0.0,0.0,3.0,2.0,3.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,64,-,2.0,1.0,0.0
"Stone, Conor",R3,gws,CA,4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21,On,3.0,2.0,0.0
"Taylor, Sam",R3,gws,CA,13.0,4.0,9.0,0.0,0.0,5.0,0.0,2.0,8.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,99,-,1.0,7.0,0.0
"Ward, Callan",R3,gws,CA,19.0,9.0,10.0,1.0,1.0,3.0,4.0,4.0,9.0,11.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,80,-,2.0,2.0,0.0
"Wehr, Jacob",R3,gws,CA,,,,,,,,,,,,,,,,,,,,,,,
"Whitfield, Lachie",R3,gws,CA,27.0,14.0,13.0,0.0,0.0,4.0,1.0,2.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,83,-,8.0,3.0,0.0
"Angwin, Ryan",R4,gws,ES,,,,,,,,,,,,,,,,,,,,,,,
"Ash, Lachie",R4,gws,ES,26.0,15.0,11.0,0.0,0.0,8.0,1.0,1.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,80,-,6.0,1.0,2.0
"Bedford, Toby",R4,gws,ES,,,,,,,,,,,,,,,,,,,,,,,
"Briggs, Kieren",R4,gws,ES,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Callum",R4,gws,ES,,,,,,,,,,,,,,,,,,,,,,,
"Buckley, Jack",R4,gws,ES,14.0,10.0,4.0,0.0,0.0,6.0,2.0,7.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,86,-,3.0,8.0,0.0
"Cadman, Aaron",R4,gws,ES,,,,,,,,,,,,,,,,,,,,,,,
"Callaghan, Finn",R4,gws,ES,25.0,17.0,8.0,0.0,0.0,7.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,86,-,2.0,1.0,0.0
"Coniglio, Stephen",R4,gws,ES,25.0,13.0,12.0,1.0,0.0,3.0,7.0,1.0,9.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,83,-,5.0,1.0,0.0
"Cumming, Isaac",R4,gws,ES,22.0,17.0,5.0,0.0,0.0,4.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,83,-,0.0,4.0,0.0
"Daniels, Brent",R4,gws,ES,22.0,13.0,9.0,1.0,1.0,6.0,1.0,3.0,7.0,15.0,0.0,0.0,1.0,2.0,1.0,0.0,6.0,1.0,81,-,3.0,1.0,0.0
"Fahey, Josh",R4,gws,ES,,,,,,,,,,,,,,,,,,,,,,,
"Fleeton, Cameron",R4,gws,ES,,,,,,,,,,,,,,,,,,,,,,,
"Flynn, Matt",R4,gws,ES,7.0,1.0,6.0,0.0,0.0,0.0,6.0,4.0,6.0,2.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,79,-,1.0,2.0,0.0
"Green, Tom",R4,gws,ES,34.0,16.0,18.0,0.0,0.0,6.0,5.0,2.0,17.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,87,-,8.0,1.0,0.0
"Greene, Toby",R4,gws,ES,18.0,13.0,5.0,2.0,2.0,8.0,1.0,2.0,5.0,13.0,0.0,0.0,2.0,2.0,1.0,0.0,6.0,0.0,93,-,3.0,1.0,0.0
"Hamilton, Cooper",R4,gws,ES,10.0,6.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,25,On,1.0,1.0,0.0
"Haynes, Nick",R4,gws,ES,26.0,19.0,7.0,0.0,0.0,17.0,0.0,1.0,8.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,81,-,3.0,7.0,2.0
"Himmelberg, Harry",R4,gws,ES,5.0,3.0,2.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,81,-,1.0,2.0,0.0
"Hogan, Jesse",R4,gws,ES,15.0,10.0,5.0,0.0,1.0,6.0,0.0,0.0,11.0,3.0,1.0,5.0,2.0,0.0,1.0,0.0,3.0,0.0,83,-,5.0,2.0,0.0
"Idun, Connor",R4,gws,ES,15.0,9.0,6.0,0.0,0.0,7.0,1.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,92,-,1.0,10.0,1.0
"Keeffe, Lachlan",R4,gws,ES,,,,,,,,,,,,,,,,,,,,,,,
"Kelly, Josh",R4,gws,ES,28.0,13.0,15.0,2.0,1.0,2.0,2.0,6.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,87,-,4.0,1.0,2.0
"Kennedy, Adam",R4,gws,ES,6.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,75,-,1.0,1.0,0.0
"Lloyd, Daniel",R4,gws,ES,13.0,8.0,5.0,0.0,1.0,5.0,2.0,2.0,5.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,89,-,1.0,3.0,0.0
"OHalloran, Xavier",R4,gws,ES,,,,,,,,,,,,,,,,,,,,,,,
"Peatling, James",R4,gws,ES,,,,,,,,,,,,,,,,,,,,,,,
"Perryman, Harry",R4,gws,ES,,,,,,,,,,,,,,,,,,,,,,,
"Riccardi, Jake",R4,gws,ES,12.0,6.0,6.0,0.0,1.0,2.0,1.0,2.0,1.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,57,-,2.0,1.0,0.0
"Rowston, Harry",R4,gws,ES,7.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,57,-,0.0,0.0,0.0
"Stone, Conor",R4,gws,ES,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,61,Off,0.0,0.0,0.0
"Taylor, Sam",R4,gws,ES,15.0,6.0,9.0,0.0,0.0,7.0,1.0,1.0,9.0,7.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,4.0,96,-,1.0,8.0,0.0
"Ward, Callan",R4,gws,ES,22.0,11.0,11.0,2.0,1.0,5.0,2.0,0.0,10.0,12.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,77,-,1.0,0.0,0.0
"Wehr, Jacob",R4,gws,ES,,,,,,,,,,,,,,,,,,,,,,,
"Whitfield, Lachie",R4,gws,ES,24.0,20.0,4.0,0.0,0.0,5.0,0.0,5.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,82,-,4.0,2.0,0.0
"Angwin, Ryan",R5,gws,HW,,,,,,,,,,,,,,,,,,,,,,,
"Ash, Lachie",R5,gws,HW,18.0,14.0,4.0,0.0,0.0,7.0,0.0,3.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,80,-,2.0,2.0,0.0
"Bedford, Toby",R5,gws,HW,,,,,,,,,,,,,,,,,,,,,,,
"Briggs, Kieren",R5,gws,HW,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Callum",R5,gws,HW,,,,,,,,,,,,,,,,,,,,,,,
"Buckley, Jack",R5,gws,HW,16.0,11.0,5.0,0.0,0.0,6.0,0.0,3.0,8.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,90,-,1.0,5.0,0.0
"Cadman, Aaron",R5,gws,HW,6.0,4.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,62,-,3.0,1.0,0.0
"Callaghan, Finn",R5,gws,HW,18.0,10.0,8.0,0.0,0.0,5.0,2.0,0.0,7.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,82,-,1.0,0.0,1.0
"Coniglio, Stephen",R5,gws,HW,33.0,17.0,16.0,0.0,0.0,1.0,4.0,9.0,10.0,22.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,83,-,6.0,1.0,0.0
"Cumming, Isaac",R5,gws,HW,25.0,21.0,4.0,0.0,0.0,6.0,0.0,6.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,83,-,2.0,4.0,0.0
"Daniels, Brent",R5,gws,HW,,,,,,,,,,,,,,,,,,,,,,,
"Fahey, Josh",R5,gws,HW,,,,,,,,,,,,,,,,,,,,,,,
"Fleeton, Cameron",R5,gws,HW,,,,,,,,,,,,,,,,,,,,,,,
"Flynn, Matt",R5,gws,HW,10.0,2.0,8.0,0.0,0.0,1.0,2.0,4.0,6.0,4.0,34.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,75,-,2.0,4.0,0.0
"Green, Tom",R5,gws,HW,32.0,8.0,24.0,0.0,0.0,3.0,9.0,6.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,85,-,6.0,1.0,0.0
"Greene, Toby",R5,gws,HW,24.0,13.0,11.0,3.0,2.0,4.0,2.0,4.0,11.0,11.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,94,-,5.0,3.0,0.0
"Hamilton, Cooper",R5,gws,HW,16.0,8.0,8.0,0.0,0.0,3.0,0.0,1.0,6.0,11.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,81,-,6.0,2.0,0.0
"Haynes, Nick",R5,gws,HW,15.0,10.0,5.0,0.0,0.0,8.0,0.0,2.0,3.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,89,-,1.0,2.0,0.0
"Himmelberg, Harry",R5,gws,HW,12.0,6.0,6.0,2.0,3.0,3.0,1.0,4.0,8.0,4.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,77,-,1.0,4.0,0.0
"Hogan, Jesse",R5,gws,HW,16.0,11.0,5.0,2.0,4.0,9.0,1.0,0.0,9.0,7.0,1.0,4.0,6.0,1.0,0.0,0.0,2.0,0.0,87,-,4.0,6.0,0.0
