Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Bailey, Max",2006,R1,hawthorn,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Ball, Matthew",2006,R1,hawthorn,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Barker, John",2006,R1,hawthorn,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Bateman, Chance",2006,R1,hawthorn,FR,19.0,14.0,5.0,1.0,0.0,5.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,90,,2.0,2.0,0.0,2.0
"Birchall, Grant",2006,R1,hawthorn,FR,14.0,8.0,6.0,0.0,0.0,4.0,0.0,1.0,3.0,11.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,67,,3.0,0.0,4.0,0.0
"Boyle, Tim",2006,R1,hawthorn,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Brennan, Luke",2006,R1,hawthorn,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Campbell",2006,R1,hawthorn,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Campbell, Robert",2006,R1,hawthorn,FR,9.0,4.0,5.0,0.0,0.0,2.0,2.0,4.0,4.0,5.0,12.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,74,,2.0,1.0,0.0,0.0
"Clarke, Tim",2006,R1,hawthorn,FR,15.0,9.0,6.0,0.0,0.0,5.0,0.0,2.0,3.0,12.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,0.0,63,,3.0,0.0,0.0,0.0
"Crawford, Shane",2006,R1,hawthorn,FR,29.0,17.0,12.0,2.0,0.0,9.0,3.0,1.0,7.0,22.0,0.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,87,,3.0,2.0,0.0,0.0
"Croad, Trent",2006,R1,hawthorn,FR,21.0,11.0,10.0,1.0,1.0,9.0,0.0,1.0,4.0,17.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,100,,4.0,0.0,1.0,0.0
"Dawson, Zac",2006,R1,hawthorn,FR,6.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93,,0.0,5.0,0.0,0.0
"Dixon, Ben",2006,R1,hawthorn,FR,14.0,9.0,5.0,2.0,1.0,10.0,0.0,1.0,5.0,9.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,77,,2.0,2.0,0.0,1.0
"Dowler, Beau",2006,R1,hawthorn,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Everitt, Peter",2006,R1,hawthorn,FR,7.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,4.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,66,,1.0,0.0,0.0,0.0
"Franklin, Lance",2006,R1,hawthorn,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Gilham, Stephen",2006,R1,hawthorn,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Guerra, Brent",2006,R1,hawthorn,FR,20.0,14.0,6.0,0.0,0.0,5.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,9.0,80,,2.0,2.0,5.0,0.0
"Hodge, Luke",2006,R1,hawthorn,FR,29.0,14.0,15.0,0.0,0.0,5.0,6.0,4.0,12.0,17.0,2.0,0.0,0.0,1.0,1.0,1.0,6.0,2.0,84,,2.0,2.0,0.0,0.0
"Jacobs, Danny",2006,R1,hawthorn,FR,25.0,11.0,14.0,0.0,0.0,12.0,0.0,1.0,8.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,100,,0.0,5.0,3.0,0.0
"Kane, Ben",2006,R1,hawthorn,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Ladson, Rick",2006,R1,hawthorn,FR,21.0,13.0,8.0,0.0,0.0,6.0,0.0,1.0,4.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,81,,2.0,2.0,3.0,0.0
"Lewis, Jordan",2006,R1,hawthorn,FR,19.0,12.0,7.0,0.0,0.0,5.0,5.0,2.0,8.0,11.0,1.0,1.0,0.0,1.0,3.0,0.0,5.0,3.0,63,,1.0,1.0,0.0,0.0
"McGlynn, Ben",2006,R1,hawthorn,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Miller, Harry",2006,R1,hawthorn,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Mitchell, Sam",2006,R1,hawthorn,FR,35.0,20.0,15.0,0.0,0.0,4.0,10.0,0.0,13.0,21.0,0.0,0.0,0.0,2.0,1.0,1.0,8.0,6.0,86,,1.0,0.0,3.0,0.0
"Murphy, Tom",2006,R1,hawthorn,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Osborne, Michael",2006,R1,hawthorn,FR,15.0,6.0,9.0,0.0,0.0,1.0,2.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,79,,5.0,2.0,0.0,0.0
"Ries, Nick",2006,R1,hawthorn,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Roughead, Jarryd",2006,R1,hawthorn,FR,12.0,5.0,7.0,1.0,0.0,4.0,0.0,0.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,83,,3.0,0.0,0.0,0.0
"Sewell, Brad",2006,R1,hawthorn,FR,12.0,6.0,6.0,0.0,0.0,7.0,0.0,2.0,4.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,79,,0.0,1.0,1.0,0.0
"Smith, Joel",2006,R1,hawthorn,FR,10.0,5.0,5.0,0.0,0.0,2.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100,,0.0,2.0,0.0,0.0
"Taylor, Simon",2006,R1,hawthorn,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Thurgood, Josh",2006,R1,hawthorn,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Vandenberg, Richard",2006,R1,hawthorn,FR,28.0,13.0,15.0,1.0,0.0,8.0,6.0,1.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,80,,4.0,2.0,1.0,0.0
"Williams, Mark",2006,R1,hawthorn,FR,17.0,14.0,3.0,8.0,2.0,8.0,0.0,1.0,5.0,12.0,0.0,0.0,8.0,2.0,2.0,0.0,1.0,0.0,100,,1.0,1.0,0.0,3.0
"Young, Clinton",2006,R1,hawthorn,FR,13.0,9.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,68,,3.0,2.0,6.0,0.0
"Bailey, Max",2006,R2,hawthorn,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Ball, Matthew",2006,R2,hawthorn,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Barker, John",2006,R2,hawthorn,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Bateman, Chance",2006,R2,hawthorn,CW,20.0,11.0,9.0,0.0,0.0,3.0,2.0,1.0,9.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,74,,3.0,1.0,0.0,0.0
"Birchall, Grant",2006,R2,hawthorn,CW,11.0,6.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,51,,0.0,0.0,0.0,0.0
"Boyle, Tim",2006,R2,hawthorn,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Brennan, Luke",2006,R2,hawthorn,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Campbell",2006,R2,hawthorn,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Campbell, Robert",2006,R2,hawthorn,CW,9.0,4.0,5.0,1.0,0.0,2.0,3.0,4.0,5.0,4.0,15.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,82,,1.0,3.0,0.0,0.0
"Clarke, Tim",2006,R2,hawthorn,CW,19.0,9.0,10.0,0.0,0.0,6.0,1.0,1.0,5.0,14.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,80,,3.0,1.0,0.0,0.0
"Crawford, Shane",2006,R2,hawthorn,CW,24.0,11.0,13.0,0.0,0.0,7.0,2.0,2.0,6.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,87,,2.0,1.0,0.0,0.0
"Croad, Trent",2006,R2,hawthorn,CW,11.0,8.0,3.0,2.0,2.0,6.0,0.0,0.0,4.0,7.0,0.0,1.0,4.0,0.0,1.0,1.0,3.0,0.0,100,,1.0,3.0,0.0,0.0
"Dawson, Zac",2006,R2,hawthorn,CW,6.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72,,0.0,4.0,0.0,0.0
"Dixon, Ben",2006,R2,hawthorn,CW,13.0,11.0,2.0,4.0,2.0,8.0,1.0,1.0,6.0,6.0,0.0,4.0,4.0,0.0,0.0,1.0,2.0,0.0,90,,4.0,0.0,1.0,0.0
"Dowler, Beau",2006,R2,hawthorn,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Everitt, Peter",2006,R2,hawthorn,CW,9.0,7.0,2.0,0.0,0.0,4.0,2.0,0.0,2.0,7.0,20.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,69,,3.0,4.0,0.0,0.0
"Franklin, Lance",2006,R2,hawthorn,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Gilham, Stephen",2006,R2,hawthorn,CW,,,,,,,,,,,,,,,,,,,,,,,,
