Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Banik, Anthony",1991,R1,richmond,SK,13.0,8.0,5.0,0.0,0.0,3.0,,2.0,,,0.0,,,,3.0,2.0,,,,,,,,0.0
"Bowden, Sean",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Bower, Brendan",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Bower, Nathan",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Campbell, Wayne",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Cloke, David",1991,R1,richmond,SK,29.0,14.0,15.0,0.0,1.0,11.0,,0.0,,,8.0,,,,2.0,4.0,,,,,,,,3.0
"Esler, Ty",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Francis, Matthew",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Free, Tony",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Gale, Brendon",1991,R1,richmond,SK,7.0,2.0,5.0,0.0,1.0,2.0,,2.0,,,1.0,,,,0.0,0.0,,,,,,,,0.0
"Goodwin, Andy",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Griffiths, Stuart",1991,R1,richmond,SK,14.0,7.0,7.0,0.0,0.0,2.0,,1.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
"Hogg, Jeff",1991,R1,richmond,SK,8.0,6.0,2.0,3.0,3.0,3.0,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Honybun, David",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Keays, Terry",1991,R1,richmond,SK,18.0,14.0,4.0,0.0,0.0,7.0,,0.0,,,0.0,,,,1.0,3.0,,,,,,,,0.0
"Knights, Matthew",1991,R1,richmond,SK,19.0,12.0,7.0,1.0,0.0,5.0,,0.0,,,0.0,,,,1.0,3.0,,,,,,,,0.0
"Lambert, Craig",1991,R1,richmond,SK,30.0,14.0,16.0,2.0,0.0,3.0,,1.0,,,0.0,,,,5.0,4.0,,,,,,,,0.0
"Lee, Mark",1991,R1,richmond,SK,4.0,2.0,2.0,1.0,0.0,1.0,,0.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
"Leys, Brian",1991,R1,richmond,SK,6.0,4.0,2.0,0.0,0.0,3.0,,0.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
"Maxfield, Stuart",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"McQueen, Mark",1991,R1,richmond,SK,15.0,11.0,4.0,0.0,0.0,4.0,,1.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Menegola, Todd",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Mitchell, Michael",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Mrakov, John",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Naish, Chris",1991,R1,richmond,SK,19.0,12.0,7.0,4.0,1.0,0.0,,2.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"Nichols, Trent",1991,R1,richmond,SK,32.0,27.0,5.0,0.0,0.0,9.0,,2.0,,,0.0,,,,2.0,0.0,,,,,,,,0.0
"Pickering, Justin",1991,R1,richmond,SK,25.0,15.0,10.0,0.0,0.0,6.0,,4.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"Pickering, Michael",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Powell, Tim",1991,R1,richmond,SK,13.0,11.0,2.0,0.0,0.0,1.0,,0.0,,,0.0,,,,2.0,0.0,,,,,,,,0.0
"Ryan, Des",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Ryan, Stephen",1991,R1,richmond,SK,15.0,11.0,4.0,0.0,2.0,5.0,,0.0,,,0.0,,,,0.0,2.0,,,,,,,,0.0
"Scott, Allister",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Smith, Craig",1991,R1,richmond,SK,14.0,14.0,0.0,0.0,0.0,6.0,,0.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
"Smith, Jason",1991,R1,richmond,SK,6.0,2.0,4.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
"Stockdale, Mark",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Trewella, Mark",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Turner, Scott",1991,R1,richmond,SK,10.0,7.0,3.0,0.0,0.0,3.0,,1.0,,,0.0,,,,2.0,1.0,,,,,,,,0.0
"Underwood, Andrew",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Walker, Robert",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Weightman, Dale",1991,R1,richmond,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Young, Barry",1991,R1,richmond,SK,13.0,9.0,4.0,1.0,0.0,2.0,,4.0,,,0.0,,,,3.0,2.0,,,,,,,,0.0
"Banik, Anthony",1991,R2,richmond,ES,17.0,8.0,9.0,0.0,0.0,2.0,,3.0,,,0.0,,,,2.0,0.0,,,,,,,,0.0
"Bowden, Sean",1991,R2,richmond,ES,16.0,11.0,5.0,0.0,2.0,3.0,,1.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Bower, Brendan",1991,R2,richmond,ES,17.0,15.0,2.0,0.0,0.0,3.0,,0.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
"Bower, Nathan",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Campbell, Wayne",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Cloke, David",1991,R2,richmond,ES,22.0,19.0,3.0,0.0,0.0,5.0,,0.0,,,14.0,,,,5.0,1.0,,,,,,,,0.0
"Esler, Ty",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Francis, Matthew",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Free, Tony",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Gale, Brendon",1991,R2,richmond,ES,6.0,6.0,0.0,1.0,1.0,4.0,,0.0,,,0.0,,,,0.0,3.0,,,,,,,,0.0
"Goodwin, Andy",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Griffiths, Stuart",1991,R2,richmond,ES,8.0,4.0,4.0,0.0,0.0,1.0,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Hogg, Jeff",1991,R2,richmond,ES,6.0,6.0,0.0,4.0,0.0,4.0,,1.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"Honybun, David",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Keays, Terry",1991,R2,richmond,ES,17.0,14.0,3.0,0.0,0.0,3.0,,1.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Knights, Matthew",1991,R2,richmond,ES,29.0,22.0,7.0,4.0,0.0,6.0,,0.0,,,0.0,,,,3.0,2.0,,,,,,,,3.0
"Lambert, Craig",1991,R2,richmond,ES,19.0,7.0,12.0,3.0,0.0,1.0,,4.0,,,0.0,,,,2.0,1.0,,,,,,,,1.0
"Lee, Mark",1991,R2,richmond,ES,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,,,1.0,,,,0.0,0.0,,,,,,,,0.0
"Leys, Brian",1991,R2,richmond,ES,10.0,7.0,3.0,0.0,0.0,5.0,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Maxfield, Stuart",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"McQueen, Mark",1991,R2,richmond,ES,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Menegola, Todd",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Mitchell, Michael",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Mrakov, John",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Naish, Chris",1991,R2,richmond,ES,18.0,10.0,8.0,4.0,1.0,2.0,,2.0,,,0.0,,,,3.0,1.0,,,,,,,,0.0
"Nichols, Trent",1991,R2,richmond,ES,37.0,30.0,7.0,0.0,0.0,3.0,,0.0,,,0.0,,,,1.0,1.0,,,,,,,,2.0
"Pickering, Justin",1991,R2,richmond,ES,16.0,7.0,9.0,0.0,1.0,1.0,,4.0,,,0.0,,,,0.0,2.0,,,,,,,,0.0
"Pickering, Michael",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Powell, Tim",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Ryan, Des",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Ryan, Stephen",1991,R2,richmond,ES,12.0,6.0,6.0,1.0,0.0,3.0,,0.0,,,0.0,,,,0.0,2.0,,,,,,,,0.0
"Scott, Allister",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Smith, Craig",1991,R2,richmond,ES,21.0,16.0,5.0,0.0,0.0,2.0,,2.0,,,0.0,,,,5.0,1.0,,,,,,,,0.0
"Smith, Jason",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Stockdale, Mark",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Trewella, Mark",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Turner, Scott",1991,R2,richmond,ES,8.0,5.0,3.0,0.0,0.0,1.0,,2.0,,,0.0,,,,2.0,1.0,,,,,,,,0.0
"Underwood, Andrew",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Walker, Robert",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Weightman, Dale",1991,R2,richmond,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Young, Barry",1991,R2,richmond,ES,7.0,4.0,3.0,0.0,0.0,0.0,,2.0,,,0.0,,,,0.0,2.0,,,,,,,,0.0
"Banik, Anthony",1991,R3,richmond,HW,20.0,13.0,7.0,0.0,0.0,4.0,,0.0,,,0.0,,,,2.0,2.0,,,,,,,,0.0
"Bowden, Sean",1991,R3,richmond,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Bower, Brendan",1991,R3,richmond,HW,16.0,12.0,4.0,0.0,0.0,7.0,,0.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
"Bower, Nathan",1991,R3,richmond,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Campbell, Wayne",1991,R3,richmond,HW,,,,,,,,,,,,,,,,,,,,,,,,
