Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Ainsworth, Ben",2021,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Anderson, Noah",2021,R1,goldcoast,WC,19.0,13.0,6.0,0.0,0.0,3.0,3.0,3.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,75,-,8.0,3.0,0.0,0.0
"Atkins, Rory",2021,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Ballard, Charlie",2021,R1,goldcoast,WC,21.0,17.0,4.0,0.0,0.0,12.0,0.0,0.0,4.0,17.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,94,-,5.0,6.0,0.0,0.0
"Bowes, Jack",2021,R1,goldcoast,WC,30.0,28.0,2.0,0.0,0.0,14.0,1.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,92,-,2.0,3.0,2.0,0.0
"Brodie, Will",2021,R1,goldcoast,WC,18.0,9.0,9.0,0.0,1.0,2.0,5.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,64,-,3.0,0.0,0.0,0.0
"Budarick, Connor",2021,R1,goldcoast,WC,12.0,7.0,5.0,0.0,0.0,6.0,0.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,83,-,4.0,0.0,0.0,0.0
"Burgess, Chris",2021,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Collins, Sam",2021,R1,goldcoast,WC,18.0,15.0,3.0,0.0,0.0,10.0,0.0,2.0,5.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,92,-,3.0,9.0,0.0,0.0
"Corbett, Josh",2021,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Davies, Alex",2021,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Day, Sam",2021,R1,goldcoast,WC,10.0,3.0,7.0,0.0,2.0,2.0,0.0,1.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,86,-,3.0,3.0,0.0,0.0
"Ellis, Brandon",2021,R1,goldcoast,WC,19.0,14.0,5.0,0.0,0.0,9.0,0.0,2.0,3.0,17.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,87,-,2.0,1.0,4.0,0.0
"Farrar, Jy",2021,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Fiorini, Brayden",2021,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Flanders, Sam",2021,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Graham, Caleb",2021,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Greenwood, Hugh",2021,R1,goldcoast,WC,10.0,7.0,3.0,0.0,0.0,2.0,1.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,77,-,1.0,1.0,0.0,0.0
"Harbrow, Jarrod",2021,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Holman, Nick",2021,R1,goldcoast,WC,9.0,4.0,5.0,1.0,0.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63,On,0.0,0.0,0.0,0.0
"Jeffrey, Joel",2021,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"King, Ben",2021,R1,goldcoast,WC,12.0,9.0,3.0,3.0,1.0,7.0,0.0,0.0,4.0,8.0,0.0,1.0,3.0,0.0,2.0,0.0,5.0,0.0,89,-,4.0,0.0,0.0,0.0
"Lemmens, Sean",2021,R1,goldcoast,WC,16.0,11.0,5.0,0.0,0.0,7.0,0.0,2.0,3.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,87,-,3.0,1.0,0.0,0.0
"Lukosius, Jack",2021,R1,goldcoast,WC,23.0,20.0,3.0,0.0,2.0,11.0,1.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,78,-,1.0,2.0,1.0,0.0
"Macpherson, Darcy",2021,R1,goldcoast,WC,17.0,11.0,6.0,0.0,0.0,6.0,2.0,0.0,7.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,77,-,2.0,0.0,1.0,0.0
"Markov, Oleg",2021,R1,goldcoast,WC,20.0,17.0,3.0,0.0,0.0,14.0,0.0,2.0,5.0,15.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,81,-,3.0,1.0,1.0,0.0
"Miller, Touk",2021,R1,goldcoast,WC,20.0,11.0,9.0,1.0,1.0,1.0,4.0,2.0,7.0,13.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,83,-,3.0,0.0,0.0,0.0
"Powell, Wil",2021,R1,goldcoast,WC,18.0,11.0,7.0,0.0,0.0,5.0,1.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,71,-,1.0,1.0,1.0,0.0
"Rankine, Izak",2021,R1,goldcoast,WC,11.0,4.0,7.0,0.0,1.0,3.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,80,-,2.0,1.0,1.0,0.0
"Rosas, Malcolm",2021,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Rowell, Matt",2021,R1,goldcoast,WC,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15,Off,2.0,0.0,0.0,0.0
"Sexton, Alex",2021,R1,goldcoast,WC,12.0,9.0,3.0,1.0,1.0,6.0,0.0,1.0,4.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,1.0,83,-,1.0,1.0,3.0,0.0
"Sharp, Jeremy",2021,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Smith, Zac",2021,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Swallow, David",2021,R1,goldcoast,WC,29.0,14.0,15.0,1.0,1.0,5.0,2.0,3.0,9.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,76,-,1.0,1.0,0.0,0.0
"Townsend, Jacob",2021,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Weller, Lachie",2021,R1,goldcoast,WC,21.0,13.0,8.0,1.0,0.0,6.0,3.0,3.0,8.0,14.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,86,-,7.0,0.0,0.0,0.0
"Witts, Jarrod",2021,R1,goldcoast,WC,12.0,6.0,6.0,0.0,0.0,3.0,3.0,4.0,7.0,4.0,31.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,80,-,3.0,3.0,0.0,0.0
"Ainsworth, Ben",2021,R2,goldcoast,NM,18.0,14.0,4.0,1.0,2.0,4.0,1.0,0.0,5.0,11.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,71,-,4.0,0.0,0.0,0.0
"Anderson, Noah",2021,R2,goldcoast,NM,35.0,21.0,14.0,0.0,1.0,9.0,7.0,0.0,13.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,87,-,4.0,3.0,3.0,3.0
"Atkins, Rory",2021,R2,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Ballard, Charlie",2021,R2,goldcoast,NM,16.0,12.0,4.0,0.0,0.0,7.0,0.0,1.0,6.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,97,-,2.0,4.0,0.0,0.0
"Bowes, Jack",2021,R2,goldcoast,NM,31.0,22.0,9.0,0.0,0.0,3.0,2.0,1.0,11.0,16.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,89,-,5.0,5.0,1.0,0.0
"Brodie, Will",2021,R2,goldcoast,NM,18.0,7.0,11.0,0.0,0.0,2.0,4.0,2.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,76,-,5.0,2.0,0.0,0.0
"Budarick, Connor",2021,R2,goldcoast,NM,16.0,12.0,4.0,0.0,0.0,5.0,0.0,3.0,4.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,70,-,0.0,3.0,0.0,0.0
"Burgess, Chris",2021,R2,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Collins, Sam",2021,R2,goldcoast,NM,14.0,8.0,6.0,0.0,0.0,5.0,0.0,3.0,10.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,95,-,2.0,10.0,0.0,0.0
"Corbett, Josh",2021,R2,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Davies, Alex",2021,R2,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Day, Sam",2021,R2,goldcoast,NM,7.0,5.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,6.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45,Off,1.0,1.0,0.0,0.0
"Ellis, Brandon",2021,R2,goldcoast,NM,33.0,22.0,11.0,0.0,1.0,8.0,0.0,3.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,85,-,6.0,0.0,2.0,2.0
"Farrar, Jy",2021,R2,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Fiorini, Brayden",2021,R2,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Flanders, Sam",2021,R2,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Graham, Caleb",2021,R2,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Greenwood, Hugh",2021,R2,goldcoast,NM,20.0,13.0,7.0,0.0,1.0,0.0,6.0,10.0,13.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,74,-,6.0,2.0,0.0,0.0
"Harbrow, Jarrod",2021,R2,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Holman, Nick",2021,R2,goldcoast,NM,15.0,10.0,5.0,0.0,1.0,7.0,0.0,4.0,5.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,46,On,1.0,3.0,0.0,0.0
"Jeffrey, Joel",2021,R2,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"King, Ben",2021,R2,goldcoast,NM,8.0,7.0,1.0,3.0,1.0,4.0,0.0,2.0,8.0,2.0,0.0,2.0,4.0,1.0,3.0,1.0,0.0,0.0,95,-,3.0,2.0,0.0,0.0
"Lemmens, Sean",2021,R2,goldcoast,NM,15.0,13.0,2.0,0.0,0.0,4.0,0.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,86,-,5.0,3.0,0.0,0.0
"Lukosius, Jack",2021,R2,goldcoast,NM,21.0,16.0,5.0,1.0,0.0,8.0,0.0,1.0,5.0,18.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,83,-,4.0,1.0,0.0,0.0
"Macpherson, Darcy",2021,R2,goldcoast,NM,24.0,14.0,10.0,0.0,2.0,5.0,2.0,6.0,9.0,12.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,82,-,1.0,3.0,0.0,0.0
"Markov, Oleg",2021,R2,goldcoast,NM,20.0,13.0,7.0,1.0,0.0,7.0,1.0,0.0,9.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,71,-,1.0,1.0,4.0,0.0
"Miller, Touk",2021,R2,goldcoast,NM,31.0,22.0,9.0,0.0,1.0,5.0,3.0,8.0,8.0,24.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,3.0,84,-,2.0,4.0,0.0,1.0
"Powell, Wil",2021,R2,goldcoast,NM,8.0,8.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,83,-,2.0,7.0,0.0,0.0
"Rankine, Izak",2021,R2,goldcoast,NM,16.0,10.0,6.0,3.0,2.0,6.0,3.0,2.0,9.0,8.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,88,-,2.0,2.0,0.0,0.0
"Rosas, Malcolm",2021,R2,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Rowell, Matt",2021,R2,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Sexton, Alex",2021,R2,goldcoast,NM,8.0,5.0,3.0,2.0,1.0,4.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,75,-,1.0,0.0,0.0,0.0
"Sharp, Jeremy",2021,R2,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Smith, Zac",2021,R2,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Swallow, David",2021,R2,goldcoast,NM,22.0,9.0,13.0,1.0,0.0,4.0,2.0,7.0,9.0,14.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,70,-,4.0,1.0,0.0,0.0
"Townsend, Jacob",2021,R2,goldcoast,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Weller, Lachie",2021,R2,goldcoast,NM,25.0,19.0,6.0,1.0,0.0,6.0,2.0,4.0,6.0,19.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,4.0,73,-,4.0,0.0,1.0,0.0
"Witts, Jarrod",2021,R2,goldcoast,NM,19.0,10.0,9.0,0.0,0.0,3.0,6.0,4.0,10.0,7.0,30.0,1.0,0.0,0.0,4.0,0.0,5.0,1.0,75,-,3.0,1.0,0.0,0.0
