Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Bews, Jed",2017,R1,geelong,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Black, Aaron",2017,R1,geelong,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Blicavs, Mark",2017,R1,geelong,FR,14.0,7.0,7.0,0.0,0.0,4.0,0.0,0.0,8.0,6.0,4.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,75,,5.0,4.0,0.0,0.0
"Buzza, Wylie",2017,R1,geelong,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Cockatoo, Nakia",2017,R1,geelong,FR,9.0,5.0,4.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,78,,2.0,2.0,3.0,0.0
"Cowan, Josh",2017,R1,geelong,FR,14.0,6.0,8.0,0.0,0.0,2.0,1.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,65,,2.0,1.0,0.0,0.0
"Cunico, Jordan",2017,R1,geelong,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Dangerfield, Patrick",2017,R1,geelong,FR,24.0,9.0,15.0,3.0,0.0,4.0,4.0,9.0,15.0,11.0,0.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,91,,7.0,2.0,2.0,2.0
"Duncan, Mitch",2017,R1,geelong,FR,30.0,15.0,15.0,1.0,1.0,9.0,4.0,6.0,9.0,20.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,82,,4.0,1.0,0.0,1.0
"Guthrie, Cameron",2017,R1,geelong,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Guthrie, Zach",2017,R1,geelong,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Hawkins, Tom",2017,R1,geelong,FR,13.0,8.0,5.0,3.0,1.0,5.0,0.0,3.0,11.0,2.0,0.0,4.0,1.0,2.0,1.0,1.0,4.0,0.0,93,,3.0,2.0,0.0,0.0
"Henderson, Lachie",2017,R1,geelong,FR,19.0,14.0,5.0,0.0,0.0,11.0,0.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,95,,4.0,4.0,0.0,0.0
"Horlin-Smith, George",2017,R1,geelong,FR,16.0,8.0,8.0,0.0,1.0,1.0,4.0,5.0,7.0,10.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,64,,4.0,0.0,0.0,0.0
"Kolodjashnij, Jake",2017,R1,geelong,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Lang, Darcy",2017,R1,geelong,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Lonergan, Tom",2017,R1,geelong,FR,9.0,5.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,94,,0.0,5.0,1.0,0.0
"Mackie, Andrew",2017,R1,geelong,FR,18.0,11.0,7.0,0.0,0.0,6.0,0.0,3.0,9.0,10.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,90,,2.0,3.0,0.0,0.0
"McCarthy, Lincoln",2017,R1,geelong,FR,11.0,6.0,5.0,3.0,0.0,1.0,1.0,7.0,6.0,6.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,76,,6.0,1.0,0.0,0.0
"Menegola, Sam",2017,R1,geelong,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Menzel, Daniel",2017,R1,geelong,FR,16.0,11.0,5.0,2.0,2.0,4.0,1.0,1.0,9.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,81,,0.0,1.0,0.0,0.0
"Motlop, Steven",2017,R1,geelong,FR,18.0,8.0,10.0,3.0,0.0,1.0,2.0,2.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,86,,3.0,0.0,9.0,0.0
"Murdoch, Jordan",2017,R1,geelong,FR,19.0,9.0,10.0,1.0,0.0,3.0,2.0,3.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,72,,4.0,1.0,0.0,0.0
"OConnor, Mark",2017,R1,geelong,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Parfitt, Brandan",2017,R1,geelong,FR,9.0,2.0,7.0,0.0,0.0,2.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,68,,0.0,3.0,1.0,0.0
"Parsons, James",2017,R1,geelong,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Ruggles, Tom",2017,R1,geelong,FR,21.0,12.0,9.0,0.0,0.0,3.0,1.0,3.0,9.0,10.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,5.0,68,,3.0,3.0,0.0,0.0
"Selwood, Joel",2017,R1,geelong,FR,28.0,15.0,13.0,0.0,0.0,3.0,7.0,6.0,11.0,17.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,83,,4.0,0.0,2.0,3.0
"Selwood, Scott",2017,R1,geelong,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Simpson, Sam",2017,R1,geelong,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Smith, Zac",2017,R1,geelong,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Stanley, Rhys",2017,R1,geelong,FR,14.0,8.0,6.0,0.0,1.0,5.0,2.0,6.0,7.0,8.0,14.0,3.0,1.0,0.0,0.0,3.0,3.0,2.0,82,,3.0,4.0,0.0,0.0
"Stewart, Tom",2017,R1,geelong,FR,10.0,7.0,3.0,0.0,0.0,2.0,0.0,2.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,87,,0.0,2.0,1.0,0.0
"Taylor, Harry",2017,R1,geelong,FR,17.0,5.0,12.0,0.0,0.0,4.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,92,,3.0,2.0,0.0,0.0
"Thurlow, Jackson",2017,R1,geelong,FR,10.0,7.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,86,,1.0,1.0,0.0,0.0
"Tuohy, Zach",2017,R1,geelong,FR,24.0,16.0,8.0,1.0,0.0,6.0,3.0,3.0,6.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,92,,0.0,2.0,0.0,0.0
"Bews, Jed",2017,R2,geelong,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Black, Aaron",2017,R2,geelong,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Blicavs, Mark",2017,R2,geelong,NM,17.0,9.0,8.0,1.0,0.0,7.0,1.0,3.0,5.0,13.0,7.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,78,,3.0,2.0,0.0,0.0
"Buzza, Wylie",2017,R2,geelong,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Cockatoo, Nakia",2017,R2,geelong,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Cowan, Josh",2017,R2,geelong,NM,10.0,7.0,3.0,0.0,0.0,2.0,1.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,77,,3.0,1.0,0.0,0.0
"Cunico, Jordan",2017,R2,geelong,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Dangerfield, Patrick",2017,R2,geelong,NM,37.0,15.0,22.0,1.0,1.0,7.0,11.0,6.0,25.0,12.0,0.0,3.0,2.0,1.0,1.0,1.0,6.0,1.0,85,,6.0,0.0,1.0,2.0
"Duncan, Mitch",2017,R2,geelong,NM,24.0,10.0,14.0,1.0,0.0,7.0,4.0,5.0,9.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,88,,2.0,2.0,0.0,0.0
"Guthrie, Cameron",2017,R2,geelong,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Guthrie, Zach",2017,R2,geelong,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Hawkins, Tom",2017,R2,geelong,NM,11.0,9.0,2.0,4.0,2.0,5.0,0.0,3.0,7.0,4.0,0.0,3.0,5.0,0.0,2.0,5.0,0.0,0.0,89,,5.0,0.0,0.0,0.0
"Henderson, Lachie",2017,R2,geelong,NM,12.0,7.0,5.0,1.0,0.0,5.0,0.0,0.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,86,,2.0,5.0,0.0,0.0
"Horlin-Smith, George",2017,R2,geelong,NM,18.0,8.0,10.0,2.0,0.0,1.0,3.0,1.0,5.0,14.0,0.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,66,,3.0,0.0,0.0,0.0
"Kolodjashnij, Jake",2017,R2,geelong,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Lang, Darcy",2017,R2,geelong,NM,14.0,6.0,8.0,1.0,0.0,2.0,0.0,3.0,7.0,9.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,79,,3.0,0.0,1.0,0.0
"Lonergan, Tom",2017,R2,geelong,NM,12.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,86,,2.0,2.0,0.0,0.0
