Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Ash, Lachie",2021,R1,gws,SK,21.0,16.0,5.0,0.0,0.0,3.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,83,-,4.0,0.0,0.0,0.0
"Briggs, Kieren",2021,R1,gws,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Callum",2021,R1,gws,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Bruhn, Tanner",2021,R1,gws,SK,9.0,2.0,7.0,0.0,0.0,0.0,2.0,2.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,75,-,0.0,1.0,0.0,0.0
"Buckley, Jack",2021,R1,gws,SK,10.0,6.0,4.0,0.0,1.0,1.0,1.0,4.0,7.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,77,-,2.0,3.0,0.0,0.0
"Buntine, Matt",2021,R1,gws,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Coniglio, Stephen",2021,R1,gws,SK,24.0,19.0,5.0,1.0,0.0,0.0,5.0,2.0,12.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,3.0,86,-,4.0,2.0,0.0,0.0
"Cumming, Isaac",2021,R1,gws,SK,22.0,13.0,9.0,0.0,0.0,3.0,1.0,3.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,83,-,6.0,4.0,0.0,0.0
"Daniels, Brent",2021,R1,gws,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Davis, Phil",2021,R1,gws,SK,10.0,7.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,89,-,2.0,5.0,0.0,0.0
"Finlayson, Jeremy",2021,R1,gws,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Flynn, Matt",2021,R1,gws,SK,17.0,7.0,10.0,0.0,0.0,5.0,5.0,0.0,14.0,4.0,34.0,3.0,0.0,0.0,4.0,0.0,5.0,3.0,68,-,1.0,5.0,0.0,0.0
"Green, Tom",2021,R1,gws,SK,16.0,3.0,13.0,1.0,0.0,2.0,1.0,2.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,68,-,4.0,0.0,0.0,0.0
