Player,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces
"Thomas, Tarryn",R4,kangaroos,CA,,,,,,,,,,,,,,,,,,,,,,,
"Tucker, Darcy",R4,kangaroos,CA,24.0,12.0,12.0,0.0,0.0,5.0,1.0,1.0,5.0,18.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,79,-,2.0,1.0,2.0
"Turner, Kayne",R4,kangaroos,CA,6.0,4.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,72,-,1.0,2.0,0.0
"Wardlaw, George",R4,kangaroos,CA,,,,,,,,,,,,,,,,,,,,,,,
"Xerri, Tristan",R4,kangaroos,CA,,,,,,,,,,,,,,,,,,,,,,,
"Ziebell, Jack",R4,kangaroos,CA,29.0,21.0,8.0,0.0,0.0,7.0,1.0,1.0,5.0,19.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,82,-,7.0,5.0,0.0
"Zurhaar, Cameron",R4,kangaroos,CA,17.0,14.0,3.0,3.0,4.0,2.0,3.0,3.0,7.0,9.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,0.0,87,-,7.0,1.0,0.0
"Bergman, Miller",R5,kangaroos,BL,,,,,,,,,,,,,,,,,,,,,,,
"Bonar, Aiden",R5,kangaroos,BL,,,,,,,,,,,,,,,,,,,,,,,
"Coleman-Jones, Callum",R5,kangaroos,BL,,,,,,,,,,,,,,,,,,,,,,,
"Comben, Charlie",R5,kangaroos,BL,9.0,6.0,3.0,2.0,3.0,5.0,0.0,5.0,4.0,5.0,5.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,89,-,2.0,2.0,0.0
"Corr, Aidan",R5,kangaroos,BL,11.0,8.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,88,-,3.0,5.0,0.0
"Cunnington, Ben",R5,kangaroos,BL,22.0,9.0,13.0,0.0,0.0,3.0,4.0,4.0,9.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,74,-,5.0,0.0,0.0
"Curtis, Paul",R5,kangaroos,BL,,,,,,,,,,,,,,,,,,,,,,,
"Davies-Uniacke, Luke",R5,kangaroos,BL,23.0,12.0,11.0,0.0,0.0,3.0,7.0,3.0,9.0,15.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,2.0,84,-,3.0,0.0,0.0
"Drury, Blake",R5,kangaroos,BL,,,,,,,,,,,,,,,,,,,,,,,
"Ford, Eddie",R5,kangaroos,BL,,,,,,,,,,,,,,,,,,,,,,,
"Goater, Josh",R5,kangaroos,BL,,,,,,,,,,,,,,,,,,,,,,,
