Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Bassett, Nathan",2003,R1,adelaide,FR,9.0,6.0,3.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,97,,1.0,2.0,0.0,0.0
"Begley, James",2003,R1,adelaide,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Bickley, Mark",2003,R1,adelaide,FR,17.0,4.0,13.0,0.0,0.0,4.0,3.0,2.0,7.0,10.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,61,,1.0,0.0,0.0,0.0
"Biglands, Rhett",2003,R1,adelaide,FR,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47,,0.0,1.0,0.0,0.0
"Bode, Matthew",2003,R1,adelaide,FR,22.0,12.0,10.0,1.0,1.0,3.0,2.0,2.0,9.0,12.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,96,,2.0,1.0,2.0,0.0
"Burns, Ronnie",2003,R1,adelaide,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Burton, Brett",2003,R1,adelaide,FR,21.0,12.0,9.0,0.0,0.0,5.0,5.0,2.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,90,,2.0,1.0,4.0,0.0
"Carey, Wayne",2003,R1,adelaide,FR,12.0,10.0,2.0,4.0,2.0,7.0,0.0,0.0,9.0,4.0,0.0,3.0,4.0,2.0,1.0,2.0,4.0,0.0,85,,2.0,4.0,1.0,0.0
"Clarke, Matthew",2003,R1,adelaide,FR,7.0,4.0,3.0,0.0,0.0,1.0,2.0,0.0,4.0,2.0,19.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,57,,2.0,0.0,0.0,0.0
"Crowell, Andrew",2003,R1,adelaide,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Doughty, Michael",2003,R1,adelaide,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Edwards, Tyson",2003,R1,adelaide,FR,25.0,15.0,10.0,3.0,0.0,3.0,3.0,1.0,12.0,13.0,0.0,0.0,1.0,1.0,1.0,3.0,6.0,1.0,96,,3.0,3.0,0.0,0.0
"Gallagher, James",2003,R1,adelaide,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Goodwin, Simon",2003,R1,adelaide,FR,15.0,6.0,9.0,1.0,0.0,1.0,2.0,3.0,8.0,9.0,0.0,0.0,1.0,2.0,2.0,0.0,7.0,0.0,96,,1.0,1.0,0.0,0.0
"Hart, Ben",2003,R1,adelaide,FR,7.0,7.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,100,,1.0,1.0,0.0,0.0
"Hentschel, Trent",2003,R1,adelaide,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Johncock, Graham",2003,R1,adelaide,FR,16.0,9.0,7.0,1.0,0.0,2.0,2.0,2.0,6.0,11.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,1.0,49,,2.0,0.0,1.0,0.0
"Ladhams, Chris",2003,R1,adelaide,FR,15.0,8.0,7.0,0.0,1.0,3.0,0.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,76,,1.0,1.0,0.0,0.0
"Marsh, Ben",2003,R1,adelaide,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Massie, Kris",2003,R1,adelaide,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Mattner, Martin",2003,R1,adelaide,FR,7.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,100,,1.0,2.0,0.0,0.0
"McGregor, Ken",2003,R1,adelaide,FR,13.0,6.0,7.0,0.0,0.0,5.0,2.0,0.0,8.0,7.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,100,,2.0,3.0,0.0,0.0
"McLeod, Andrew",2003,R1,adelaide,FR,24.0,18.0,6.0,3.0,0.0,4.0,3.0,3.0,7.0,18.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,4.0,88,,3.0,2.0,0.0,3.0
