Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Allan, Matthew",1994,R1,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Alvin, Tom",1994,R1,carlton,AD,15.0,12.0,3.0,0.0,0.0,3.0,,1.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Bond, Troy",1994,R1,carlton,AD,20.0,16.0,4.0,3.0,0.0,6.0,,1.0,,,0.0,,,,2.0,1.0,,,,,,,,0.0
"Bradley, Craig",1994,R1,carlton,AD,28.0,13.0,15.0,0.0,0.0,5.0,,2.0,,,0.0,,,,0.0,2.0,,,,,,,,0.0
"Brown, Fraser",1994,R1,carlton,AD,18.0,7.0,11.0,1.0,0.0,1.0,,2.0,,,0.0,,,,2.0,0.0,,,,,,,,0.0
"Cavedon, Andrew",1994,R1,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Christou, Ang",1994,R1,carlton,AD,24.0,13.0,11.0,0.0,0.0,3.0,,2.0,,,0.0,,,,1.0,2.0,,,,,,,,0.0
"Cook, James",1994,R1,carlton,AD,5.0,4.0,1.0,1.0,0.0,3.0,,0.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
"De Iulio, Ron",1994,R1,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Dean, Peter",1994,R1,carlton,AD,4.0,0.0,4.0,0.0,0.0,2.0,,2.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Gleeson, Adrian",1994,R1,carlton,AD,8.0,4.0,4.0,0.0,0.0,1.0,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Green, Peter",1994,R1,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Hanna, Mil",1994,R1,carlton,AD,25.0,15.0,10.0,0.0,1.0,7.0,,1.0,,,1.0,,,,2.0,1.0,,,,,,,,0.0
"Heaver, Brent",1994,R1,carlton,AD,10.0,6.0,4.0,3.0,0.0,0.0,,0.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
"Hogg, Matthew",1994,R1,carlton,AD,16.0,10.0,6.0,1.0,0.0,3.0,,2.0,,,0.0,,,,3.0,1.0,,,,,,,,0.0
"Kernahan, Stephen",1994,R1,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Koutoufides, Anthony",1994,R1,carlton,AD,16.0,11.0,5.0,0.0,0.0,1.0,,0.0,,,0.0,,,,2.0,0.0,,,,,,,,0.0
"Lynn, Tony",1994,R1,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Madden, Justin",1994,R1,carlton,AD,7.0,5.0,2.0,2.0,0.0,4.0,,0.0,,,14.0,,,,1.0,2.0,,,,,,,,0.0
"McCormack, Paul",1994,R1,carlton,AD,12.0,4.0,8.0,0.0,0.0,4.0,,1.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"McKay, Andrew",1994,R1,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Mitchell, Barry",1994,R1,carlton,AD,5.0,2.0,3.0,0.0,0.0,2.0,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"OSullivan, Luke",1994,R1,carlton,AD,3.0,2.0,1.0,1.0,0.0,1.0,,1.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Oliver, Stephen",1994,R1,carlton,AD,7.0,6.0,1.0,0.0,1.0,3.0,,3.0,,,1.0,,,,2.0,2.0,,,,,,,,0.0
"Pearce, Brad",1994,R1,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Powell, Tim",1994,R1,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Ratten, Brett",1994,R1,carlton,AD,29.0,17.0,12.0,0.0,0.0,6.0,,1.0,,,2.0,,,,2.0,0.0,,,,,,,,0.0
"Rice, Dean",1994,R1,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Sexton, Michael",1994,R1,carlton,AD,11.0,8.0,3.0,0.0,0.0,2.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,0.0
"Sholl, Brett",1994,R1,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Silvagni, Stephen",1994,R1,carlton,AD,16.0,14.0,2.0,1.0,3.0,5.0,,3.0,,,0.0,,,,4.0,2.0,,,,,,,,0.0
"Spalding, Earl",1994,R1,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Whitehead, Adrian",1994,R1,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,,
"Williams, Greg",1994,R1,carlton,AD,27.0,14.0,13.0,0.0,0.0,2.0,,1.0,,,0.0,,,,2.0,0.0,,,,,,,,0.0
"Allan, Matthew",1994,R2,carlton,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Alvin, Tom",1994,R2,carlton,CW,10.0,6.0,4.0,1.0,2.0,4.0,,2.0,,,0.0,,,,0.0,2.0,,,,,,,,0.0
"Bond, Troy",1994,R2,carlton,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Bradley, Craig",1994,R2,carlton,CW,20.0,14.0,6.0,1.0,2.0,2.0,,3.0,,,1.0,,,,1.0,2.0,,,,,,,,0.0
"Brown, Fraser",1994,R2,carlton,CW,36.0,21.0,15.0,1.0,1.0,6.0,,2.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"Cavedon, Andrew",1994,R2,carlton,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Christou, Ang",1994,R2,carlton,CW,19.0,10.0,9.0,0.0,0.0,5.0,,1.0,,,1.0,,,,0.0,1.0,,,,,,,,0.0
"Cook, James",1994,R2,carlton,CW,,,,,,,,,,,,,,,,,,,,,,,,
"De Iulio, Ron",1994,R2,carlton,CW,4.0,4.0,0.0,0.0,1.0,0.0,,0.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
"Dean, Peter",1994,R2,carlton,CW,14.0,13.0,1.0,0.0,0.0,2.0,,0.0,,,1.0,,,,2.0,0.0,,,,,,,,0.0
"Gleeson, Adrian",1994,R2,carlton,CW,7.0,2.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Green, Peter",1994,R2,carlton,CW,,,,,,,,,,,,,,,,,,,,,,,,
"Hanna, Mil",1994,R2,carlton,CW,26.0,19.0,7.0,0.0,0.0,5.0,,2.0,,,0.0,,,,4.0,0.0,,,,,,,,0.0
