Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Ainsworth, Brayden",2022,R1,westcoast,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Barrass, Tom",2022,R1,westcoast,GC,11.0,7.0,4.0,1.0,0.0,2.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,83,-,2.0,5.0,0.0,0.0
"Bazzo, Rhett",2022,R1,westcoast,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Black, Aaron",2022,R1,westcoast,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Clark, Greg",2022,R1,westcoast,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Cripps, Jamie",2022,R1,westcoast,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Culley, Jai",2022,R1,westcoast,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Darling, Jack",2022,R1,westcoast,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Dewar, Angus",2022,R1,westcoast,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Dixon, Hugh",2022,R1,westcoast,GC,7.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,96,-,0.0,3.0,0.0,0.0
"Duggan, Liam",2022,R1,westcoast,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Edwards, Harry",2022,R1,westcoast,GC,9.0,7.0,2.0,0.0,0.0,3.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,79,-,1.0,6.0,0.0,0.0
"Edwards, Luke",2022,R1,westcoast,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Florenca, Jake",2022,R1,westcoast,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Foley, Luke",2022,R1,westcoast,GC,24.0,19.0,5.0,0.0,0.0,8.0,1.0,3.0,7.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,95,-,7.0,5.0,0.0,0.0
"Gaff, Andrew",2022,R1,westcoast,GC,32.0,18.0,14.0,0.0,0.0,6.0,5.0,2.0,12.0,22.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,89,-,8.0,2.0,0.0,0.0
"Giro, Stefan",2022,R1,westcoast,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Hough, Brady",2022,R1,westcoast,GC,10.0,7.0,3.0,0.0,0.0,2.0,1.0,3.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,82,-,4.0,2.0,1.0,0.0
