Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Adkins, Damien",2001,R1,collingwood,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Betheras, Rupert",2001,R1,collingwood,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Buckley, Nathan",2001,R1,collingwood,HW,23.0,21.0,2.0,0.0,4.0,10.0,3.0,4.0,6.0,18.0,1.0,0.0,0.0,,1.0,0.0,7.0,2.0,,,1.0,1.0,1.0,0.0
"Burns, Scott",2001,R1,collingwood,HW,22.0,11.0,11.0,0.0,0.0,7.0,4.0,2.0,8.0,14.0,0.0,0.0,0.0,,0.0,1.0,5.0,1.0,,,1.0,1.0,0.0,0.0
"Clement, James",2001,R1,collingwood,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Davis, Leon",2001,R1,collingwood,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Davis, Nick",2001,R1,collingwood,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Didak, Alan",2001,R1,collingwood,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Dimattina, Andrew",2001,R1,collingwood,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Fraser, Josh",2001,R1,collingwood,HW,18.0,13.0,5.0,2.0,0.0,8.0,6.0,1.0,11.0,9.0,11.0,1.0,1.0,,5.0,1.0,4.0,0.0,,,1.0,0.0,0.0,0.0
"Freeborn, Glenn",2001,R1,collingwood,HW,16.0,7.0,9.0,1.0,0.0,5.0,1.0,1.0,9.0,7.0,0.0,0.0,1.0,,0.0,0.0,3.0,0.0,,,0.0,1.0,2.0,0.0
"Hill, Andrew",2001,R1,collingwood,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Holland, Brodie",2001,R1,collingwood,HW,,,,,,,,,,,,,,,,,,,,,,,,
