Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Baker, Oskar",2019,R1,melbourne,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Brayshaw, Angus",2019,R1,melbourne,PA,26.0,17.0,9.0,1.0,1.0,4.0,8.0,3.0,16.0,11.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,2.0,78,,4.0,1.0,0.0,0.0
"Chandler, Kade",2019,R1,melbourne,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Dunkley, Kyle",2019,R1,melbourne,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Fritsch, Bayley",2019,R1,melbourne,PA,14.0,7.0,7.0,1.0,0.0,4.0,2.0,2.0,8.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,83,,2.0,2.0,0.0,0.0
"Frost, Sam",2019,R1,melbourne,PA,9.0,4.0,5.0,0.0,0.0,3.0,0.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,86,,6.0,2.0,2.0,0.0
"Garlett, Jeff",2019,R1,melbourne,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Gawn, Max",2019,R1,melbourne,PA,13.0,7.0,6.0,0.0,0.0,3.0,2.0,2.0,10.0,4.0,21.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,86,,2.0,4.0,0.0,0.0
"Hannan, Mitch",2019,R1,melbourne,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Harmes, James",2019,R1,melbourne,PA,23.0,12.0,11.0,0.0,1.0,5.0,6.0,4.0,13.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,75,,2.0,2.0,0.0,0.0
"Hibberd, Michael",2019,R1,melbourne,PA,15.0,14.0,1.0,0.0,0.0,5.0,0.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,5.0,82,,3.0,4.0,0.0,0.0
"Hore, Marty",2019,R1,melbourne,PA,14.0,7.0,7.0,0.0,0.0,2.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,82,,3.0,2.0,0.0,0.0
