Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Ablett, Gary",2014,R1,goldcoast,RI,41.0,22.0,19.0,2.0,0.0,4.0,6.0,3.0,15.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,6.0,92,-,3.0,2.0,1.0,3.0
"Bennell, Harley",2014,R1,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Broughton, Greg",2014,R1,goldcoast,RI,24.0,9.0,15.0,0.0,0.0,9.0,2.0,2.0,11.0,12.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,88,-,1.0,5.0,2.0,0.0
"Cameron, Clay",2014,R1,goldcoast,RI,7.0,5.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,94,-,3.0,5.0,0.0,0.0
"Day, Sam",2014,R1,goldcoast,RI,9.0,7.0,2.0,2.0,1.0,5.0,0.0,2.0,4.0,5.0,7.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,78,-,4.0,3.0,0.0,0.0
"Dixon, Charlie",2014,R1,goldcoast,RI,5.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,49,-,2.0,0.0,0.0,0.0
"Gorringe, Daniel",2014,R1,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Hall, Aaron",2014,R1,goldcoast,RI,16.0,7.0,9.0,0.0,0.0,2.0,0.0,1.0,7.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,87,-,0.0,1.0,1.0,0.0
"Harbrow, Jarrod",2014,R1,goldcoast,RI,22.0,16.0,6.0,0.0,1.0,8.0,1.0,5.0,7.0,15.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,85,-,3.0,1.0,3.0,0.0
"Herbert, Louis",2014,R1,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Hunt, Karmichael",2014,R1,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Hutchins, Jack",2014,R1,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Kolodjashnij, Kade",2014,R1,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Lemmens, Sean",2014,R1,goldcoast,RI,12.0,10.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,80,-,1.0,1.0,0.0,0.0
"Leslie, Jack",2014,R1,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Lonergan, Jesse",2014,R1,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Lynch, Tom",2014,R1,goldcoast,RI,12.0,7.0,5.0,2.0,1.0,4.0,0.0,1.0,3.0,8.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,95,-,0.0,3.0,0.0,0.0
"Martin, Jack",2014,R1,goldcoast,RI,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,Off,0.0,0.0,0.0,0.0
"Matera, Brandon",2014,R1,goldcoast,RI,16.0,7.0,9.0,1.0,0.0,3.0,0.0,6.0,8.0,8.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,94,-,4.0,1.0,1.0,0.0
"May, Steven",2014,R1,goldcoast,RI,16.0,15.0,1.0,0.0,0.0,5.0,0.0,1.0,6.0,10.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,5.0,100,-,5.0,17.0,1.0,0.0
"McKenzie, Trent",2014,R1,goldcoast,RI,13.0,12.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,92,-,2.0,4.0,0.0,0.0
"Murphy, Tom",2014,R1,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Nicholls, Tom",2014,R1,goldcoast,RI,11.0,1.0,10.0,0.0,0.0,1.0,2.0,2.0,6.0,5.0,24.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,87,-,4.0,2.0,0.0,0.0
"OMeara, Jaeger",2014,R1,goldcoast,RI,22.0,12.0,10.0,1.0,0.0,5.0,5.0,10.0,10.0,13.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,46,-,4.0,2.0,1.0,0.0
"Prestia, Dion",2014,R1,goldcoast,RI,32.0,16.0,16.0,1.0,1.0,7.0,3.0,4.0,17.0,15.0,0.0,0.0,2.0,2.0,1.0,0.0,6.0,2.0,82,-,1.0,2.0,3.0,2.0
"Rischitelli, Michael",2014,R1,goldcoast,RI,28.0,13.0,15.0,0.0,1.0,2.0,4.0,5.0,10.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,91,-,4.0,0.0,2.0,0.0
"Russell, Luke",2014,R1,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Sexton, Alex",2014,R1,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Shaw, Matt",2014,R1,goldcoast,RI,16.0,9.0,7.0,0.0,1.0,5.0,1.0,1.0,3.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,74,-,1.0,4.0,0.0,0.0
"Smith, Zac",2014,R1,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Stanley, Danny",2014,R1,goldcoast,RI,19.0,6.0,13.0,2.0,0.0,2.0,0.0,1.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,88,-,2.0,2.0,0.0,0.0
"Sumner, Timmy",2014,R1,goldcoast,RI,14.0,9.0,5.0,0.0,3.0,1.0,0.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,84,On,2.0,2.0,2.0,0.0
"Swallow, David",2014,R1,goldcoast,RI,27.0,17.0,10.0,1.0,4.0,9.0,5.0,2.0,13.0,13.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,3.0,84,-,2.0,0.0,2.0,0.0
"Tape, Seb",2014,R1,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Thompson, Rory",2014,R1,goldcoast,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Warnock, Matthew",2014,R1,goldcoast,RI,9.0,4.0,5.0,0.0,0.0,2.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,97,-,0.0,4.0,1.0,0.0
"Ablett, Gary",2014,R2,goldcoast,FR,24.0,10.0,14.0,0.0,0.0,0.0,8.0,6.0,18.0,5.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,96,-,3.0,1.0,0.0,0.0
"Bennell, Harley",2014,R2,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Broughton, Greg",2014,R2,goldcoast,FR,10.0,8.0,2.0,0.0,0.0,2.0,2.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,91,-,4.0,0.0,0.0,0.0
"Cameron, Clay",2014,R2,goldcoast,FR,11.0,6.0,5.0,0.0,0.0,0.0,1.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,91,-,0.0,6.0,0.0,0.0
"Day, Sam",2014,R2,goldcoast,FR,12.0,7.0,5.0,2.0,0.0,4.0,1.0,0.0,6.0,6.0,5.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,83,-,3.0,2.0,0.0,0.0
"Dixon, Charlie",2014,R2,goldcoast,FR,8.0,5.0,3.0,0.0,2.0,4.0,0.0,1.0,6.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,89,-,0.0,2.0,0.0,0.0
"Gorringe, Daniel",2014,R2,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Hall, Aaron",2014,R2,goldcoast,FR,15.0,6.0,9.0,1.0,0.0,1.0,1.0,4.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,87,-,2.0,1.0,0.0,0.0
"Harbrow, Jarrod",2014,R2,goldcoast,FR,19.0,13.0,6.0,0.0,1.0,1.0,3.0,5.0,8.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,84,-,4.0,1.0,0.0,0.0
"Herbert, Louis",2014,R2,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Hunt, Karmichael",2014,R2,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Hutchins, Jack",2014,R2,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Kolodjashnij, Kade",2014,R2,goldcoast,FR,19.0,10.0,9.0,0.0,0.0,2.0,0.0,4.0,6.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,83,-,6.0,6.0,0.0,0.0
"Lemmens, Sean",2014,R2,goldcoast,FR,13.0,10.0,3.0,0.0,0.0,1.0,0.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,76,-,4.0,4.0,0.0,0.0
"Leslie, Jack",2014,R2,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Lonergan, Jesse",2014,R2,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Lynch, Tom",2014,R2,goldcoast,FR,11.0,5.0,6.0,1.0,0.0,2.0,1.0,2.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,91,-,2.0,3.0,0.0,0.0
"Martin, Jack",2014,R2,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Matera, Brandon",2014,R2,goldcoast,FR,7.0,6.0,1.0,1.0,3.0,1.0,1.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86,-,1.0,3.0,0.0,0.0
"May, Steven",2014,R2,goldcoast,FR,14.0,13.0,1.0,0.0,0.0,5.0,1.0,7.0,9.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,94,-,5.0,16.0,0.0,0.0
"McKenzie, Trent",2014,R2,goldcoast,FR,19.0,16.0,3.0,0.0,0.0,6.0,0.0,5.0,7.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,90,-,6.0,1.0,0.0,0.0
"Murphy, Tom",2014,R2,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Nicholls, Tom",2014,R2,goldcoast,FR,14.0,7.0,7.0,0.0,0.0,2.0,4.0,6.0,11.0,5.0,10.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,84,-,1.0,4.0,0.0,0.0
"OMeara, Jaeger",2014,R2,goldcoast,FR,13.0,10.0,3.0,0.0,0.0,3.0,4.0,8.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,77,-,1.0,2.0,0.0,0.0
"Prestia, Dion",2014,R2,goldcoast,FR,22.0,12.0,10.0,0.0,1.0,4.0,8.0,4.0,14.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,80,-,2.0,2.0,0.0,0.0
"Rischitelli, Michael",2014,R2,goldcoast,FR,21.0,11.0,10.0,0.0,1.0,3.0,4.0,7.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,87,-,5.0,1.0,0.0,0.0
"Russell, Luke",2014,R2,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Sexton, Alex",2014,R2,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Shaw, Matt",2014,R2,goldcoast,FR,8.0,2.0,6.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,48,Off,4.0,1.0,0.0,0.0
"Smith, Zac",2014,R2,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Stanley, Danny",2014,R2,goldcoast,FR,16.0,7.0,9.0,0.0,0.0,2.0,5.0,5.0,9.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,84,-,5.0,1.0,0.0,0.0
"Sumner, Timmy",2014,R2,goldcoast,FR,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36,On,2.0,2.0,0.0,0.0
"Swallow, David",2014,R2,goldcoast,FR,27.0,15.0,12.0,0.0,0.0,1.0,4.0,4.0,16.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,82,-,0.0,3.0,0.0,0.0
"Tape, Seb",2014,R2,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Thompson, Rory",2014,R2,goldcoast,FR,6.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,80,-,1.0,6.0,0.0,0.0
"Warnock, Matthew",2014,R2,goldcoast,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Ablett, Gary",2014,R3,goldcoast,BL,38.0,20.0,18.0,3.0,0.0,1.0,6.0,10.0,19.0,19.0,0.0,0.0,0.0,2.0,1.0,4.0,6.0,3.0,95,-,9.0,3.0,1.0,3.0
"Bennell, Harley",2014,R3,goldcoast,BL,,,,,,,,,,,,,,,,,,,,,,,,
"Broughton, Greg",2014,R3,goldcoast,BL,16.0,8.0,8.0,0.0,0.0,3.0,0.0,2.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,92,-,2.0,3.0,0.0,0.0
"Cameron, Clay",2014,R3,goldcoast,BL,10.0,6.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,96,-,1.0,3.0,0.0,0.0
"Day, Sam",2014,R3,goldcoast,BL,13.0,7.0,6.0,4.0,0.0,4.0,1.0,4.0,10.0,5.0,7.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,82,-,4.0,2.0,0.0,0.0
"Dixon, Charlie",2014,R3,goldcoast,BL,,,,,,,,,,,,,,,,,,,,,,,,
"Gorringe, Daniel",2014,R3,goldcoast,BL,,,,,,,,,,,,,,,,,,,,,,,,
