Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Adcock, Jed",2007,R1,brisbanel,HW,25.0,16.0,9.0,0.0,0.0,8.0,0.0,1.0,6.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,100,,2.0,0.0,0.0,0.0
"Allan, Marcus",2007,R1,brisbanel,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Begley, Colm",2007,R1,brisbanel,HW,14.0,8.0,6.0,0.0,0.0,3.0,1.0,4.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100,,3.0,3.0,0.0,0.0
"Black, Simon",2007,R1,brisbanel,HW,39.0,21.0,18.0,0.0,1.0,7.0,6.0,2.0,15.0,23.0,0.0,0.0,1.0,1.0,2.0,4.0,6.0,2.0,90,,6.0,1.0,0.0,3.0
"Brennan, Jared",2007,R1,brisbanel,HW,27.0,21.0,6.0,0.0,0.0,14.0,2.0,3.0,8.0,19.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,100,,2.0,8.0,2.0,2.0
"Brown, Jonathan",2007,R1,brisbanel,HW,8.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,100,,6.0,1.0,0.0,0.0
"Charman, Jamie",2007,R1,brisbanel,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Clark, Mitch",2007,R1,brisbanel,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Copeland, Robert",2007,R1,brisbanel,HW,17.0,9.0,8.0,0.0,0.0,6.0,0.0,1.0,5.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,77,,3.0,4.0,0.0,0.0
"Corrie, Anthony",2007,R1,brisbanel,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Drummond, Josh",2007,R1,brisbanel,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Dzufer, Daniel",2007,R1,brisbanel,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Fixter, Ben",2007,R1,brisbanel,HW,20.0,11.0,9.0,0.0,1.0,6.0,3.0,2.0,7.0,12.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,77,,3.0,1.0,0.0,0.0
"Hadley, Richard",2007,R1,brisbanel,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Hamill, Will",2007,R1,brisbanel,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Harding, Scott",2007,R1,brisbanel,HW,14.0,7.0,7.0,0.0,0.0,2.0,3.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,66,,1.0,1.0,1.0,0.0
"Hooper, Rhan",2007,R1,brisbanel,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Johnson, Chris",2007,R1,brisbanel,HW,14.0,9.0,5.0,0.0,0.0,8.0,0.0,0.0,1.0,13.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,84,,6.0,1.0,0.0,0.0
"Lappin, Nigel",2007,R1,brisbanel,HW,21.0,13.0,8.0,1.0,0.0,6.0,1.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,46,,2.0,0.0,1.0,0.0
"Leuenberger, Matthew",2007,R1,brisbanel,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Macdonald, Joel",2007,R1,brisbanel,HW,,,,,,,,,,,,,,,,,,,,,,,,
"McDonald, Beau",2007,R1,brisbanel,HW,4.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44,,2.0,0.0,0.0,0.0
"McGrath, Ashley",2007,R1,brisbanel,HW,7.0,6.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,5.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,76,,4.0,0.0,0.0,0.0
"Merrett, Daniel",2007,R1,brisbanel,HW,8.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100,,3.0,9.0,0.0,0.0
"Mills, Wayde",2007,R1,brisbanel,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Moody, Matthew",2007,R1,brisbanel,HW,15.0,9.0,6.0,0.0,4.0,7.0,0.0,1.0,4.0,11.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,58,,3.0,1.0,0.0,0.0
"Notting, Tim",2007,R1,brisbanel,HW,20.0,13.0,7.0,1.0,1.0,6.0,1.0,2.0,3.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,83,,1.0,1.0,0.0,0.0
"Patfull, Joel",2007,R1,brisbanel,HW,12.0,6.0,6.0,0.0,1.0,2.0,0.0,4.0,7.0,5.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,88,,3.0,1.0,0.0,0.0
"Power, Luke",2007,R1,brisbanel,HW,31.0,10.0,21.0,0.0,1.0,6.0,1.0,0.0,6.0,24.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,5.0,88,,3.0,2.0,2.0,1.0
"Proud, Albert",2007,R1,brisbanel,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Rischitelli, Michael",2007,R1,brisbanel,HW,20.0,9.0,11.0,1.0,0.0,7.0,3.0,1.0,4.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,88,,2.0,6.0,0.0,0.0
"Roe, Jason",2007,R1,brisbanel,HW,17.0,12.0,5.0,0.0,0.0,6.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,100,,1.0,10.0,1.0,0.0
"Schmidt, Chris",2007,R1,brisbanel,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Scott, Chris",2007,R1,brisbanel,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Selwood, Troy",2007,R1,brisbanel,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Sherman, Justin",2007,R1,brisbanel,HW,16.0,4.0,12.0,1.0,0.0,1.0,2.0,2.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,88,,0.0,0.0,0.0,0.0
"Stiller, Cheynee",2007,R1,brisbanel,HW,25.0,9.0,16.0,1.0,0.0,6.0,0.0,3.0,6.0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,90,,5.0,4.0,0.0,0.0
"Wood, Cameron",2007,R1,brisbanel,HW,6.0,3.0,3.0,0.0,0.0,4.0,1.0,3.0,1.0,5.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,56,,0.0,1.0,0.0,0.0
"Adcock, Jed",2007,R2,brisbanel,SK,22.0,15.0,7.0,0.0,0.0,9.0,0.0,5.0,5.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,91,,0.0,4.0,1.0,0.0
"Allan, Marcus",2007,R2,brisbanel,SK,12.0,5.0,7.0,0.0,0.0,1.0,2.0,1.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,48,,2.0,1.0,0.0,0.0
"Begley, Colm",2007,R2,brisbanel,SK,16.0,8.0,8.0,0.0,1.0,2.0,1.0,3.0,5.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100,,2.0,2.0,2.0,0.0
"Black, Simon",2007,R2,brisbanel,SK,19.0,10.0,9.0,2.0,0.0,2.0,4.0,3.0,13.0,9.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,75,,1.0,1.0,0.0,3.0
"Brennan, Jared",2007,R2,brisbanel,SK,23.0,23.0,0.0,0.0,0.0,13.0,1.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,100,,4.0,7.0,8.0,1.0
"Brown, Jonathan",2007,R2,brisbanel,SK,14.0,10.0,4.0,5.0,0.0,7.0,0.0,3.0,6.0,8.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,93,,0.0,2.0,0.0,0.0
"Charman, Jamie",2007,R2,brisbanel,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Clark, Mitch",2007,R2,brisbanel,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Copeland, Robert",2007,R2,brisbanel,SK,9.0,8.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,90,,2.0,9.0,0.0,0.0
"Corrie, Anthony",2007,R2,brisbanel,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Drummond, Josh",2007,R2,brisbanel,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Dzufer, Daniel",2007,R2,brisbanel,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Fixter, Ben",2007,R2,brisbanel,SK,15.0,8.0,7.0,0.0,0.0,6.0,2.0,7.0,5.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,62,,3.0,2.0,0.0,0.0
"Hadley, Richard",2007,R2,brisbanel,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Hamill, Will",2007,R2,brisbanel,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Harding, Scott",2007,R2,brisbanel,SK,17.0,8.0,9.0,0.0,1.0,2.0,4.0,3.0,5.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,62,,2.0,2.0,3.0,0.0
"Hooper, Rhan",2007,R2,brisbanel,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Johnson, Chris",2007,R2,brisbanel,SK,9.0,5.0,4.0,1.0,0.0,4.0,0.0,2.0,5.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,82,,1.0,1.0,0.0,0.0
"Lappin, Nigel",2007,R2,brisbanel,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Leuenberger, Matthew",2007,R2,brisbanel,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Macdonald, Joel",2007,R2,brisbanel,SK,,,,,,,,,,,,,,,,,,,,,,,,
"McDonald, Beau",2007,R2,brisbanel,SK,9.0,6.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,6.0,19.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,48,,1.0,4.0,0.0,0.0
"McGrath, Ashley",2007,R2,brisbanel,SK,7.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,89,,0.0,1.0,0.0,0.0
"Merrett, Daniel",2007,R2,brisbanel,SK,16.0,14.0,2.0,0.0,0.0,14.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,100,,2.0,8.0,0.0,0.0
"Mills, Wayde",2007,R2,brisbanel,SK,12.0,6.0,6.0,0.0,0.0,5.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,100,,1.0,2.0,1.0,0.0
"Moody, Matthew",2007,R2,brisbanel,SK,13.0,7.0,6.0,0.0,0.0,4.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,77,,4.0,1.0,0.0,0.0
"Notting, Tim",2007,R2,brisbanel,SK,17.0,8.0,9.0,0.0,1.0,3.0,1.0,0.0,3.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,91,,0.0,2.0,0.0,0.0
"Patfull, Joel",2007,R2,brisbanel,SK,10.0,7.0,3.0,2.0,1.0,3.0,0.0,3.0,5.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,82,,1.0,2.0,0.0,0.0
"Power, Luke",2007,R2,brisbanel,SK,17.0,12.0,5.0,0.0,1.0,0.0,3.0,4.0,8.0,8.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,3.0,86,,3.0,1.0,0.0,0.0
"Proud, Albert",2007,R2,brisbanel,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Rischitelli, Michael",2007,R2,brisbanel,SK,27.0,12.0,15.0,0.0,1.0,6.0,9.0,6.0,12.0,14.0,0.0,0.0,0.0,3.0,1.0,0.0,7.0,1.0,75,,0.0,6.0,1.0,2.0
"Roe, Jason",2007,R2,brisbanel,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Schmidt, Chris",2007,R2,brisbanel,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Scott, Chris",2007,R2,brisbanel,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Selwood, Troy",2007,R2,brisbanel,SK,,,,,,,,,,,,,,,,,,,,,,,,
"Sherman, Justin",2007,R2,brisbanel,SK,11.0,7.0,4.0,3.0,2.0,4.0,1.0,3.0,7.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,95,,0.0,1.0,0.0,0.0
"Stiller, Cheynee",2007,R2,brisbanel,SK,23.0,15.0,8.0,1.0,0.0,6.0,2.0,8.0,6.0,18.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,94,,4.0,2.0,0.0,0.0
"Wood, Cameron",2007,R2,brisbanel,SK,5.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60,,4.0,4.0,0.0,0.0
"Adcock, Jed",2007,R3,brisbanel,SY,16.0,10.0,6.0,0.0,0.0,5.0,0.0,5.0,9.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,92,,0.0,1.0,5.0,0.0
"Allan, Marcus",2007,R3,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Begley, Colm",2007,R3,brisbanel,SY,7.0,4.0,3.0,1.0,1.0,3.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,95,,1.0,2.0,1.0,0.0
"Black, Simon",2007,R3,brisbanel,SY,16.0,8.0,8.0,0.0,0.0,1.0,7.0,5.0,14.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,85,,1.0,2.0,0.0,0.0
"Brennan, Jared",2007,R3,brisbanel,SY,5.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,100,,3.0,4.0,1.0,0.0
"Brown, Jonathan",2007,R3,brisbanel,SY,10.0,8.0,2.0,3.0,0.0,3.0,0.0,1.0,6.0,5.0,0.0,1.0,3.0,2.0,3.0,1.0,2.0,0.0,100,,1.0,0.0,0.0,0.0
"Charman, Jamie",2007,R3,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Clark, Mitch",2007,R3,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Copeland, Robert",2007,R3,brisbanel,SY,16.0,11.0,5.0,0.0,2.0,2.0,3.0,4.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,82,,6.0,2.0,1.0,0.0
"Corrie, Anthony",2007,R3,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Drummond, Josh",2007,R3,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Dzufer, Daniel",2007,R3,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Fixter, Ben",2007,R3,brisbanel,SY,13.0,11.0,2.0,1.0,0.0,1.0,4.0,8.0,4.0,9.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,0.0,66,,3.0,1.0,0.0,0.0
"Hadley, Richard",2007,R3,brisbanel,SY,6.0,3.0,3.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,84,,1.0,0.0,0.0,0.0
"Hamill, Will",2007,R3,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Harding, Scott",2007,R3,brisbanel,SY,14.0,7.0,7.0,1.0,0.0,2.0,7.0,1.0,10.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,65,,0.0,0.0,1.0,0.0
"Hooper, Rhan",2007,R3,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Johnson, Chris",2007,R3,brisbanel,SY,9.0,6.0,3.0,0.0,0.0,4.0,1.0,2.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,69,,2.0,0.0,1.0,0.0
"Lappin, Nigel",2007,R3,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Leuenberger, Matthew",2007,R3,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Macdonald, Joel",2007,R3,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"McDonald, Beau",2007,R3,brisbanel,SY,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57,,0.0,0.0,0.0,0.0
"McGrath, Ashley",2007,R3,brisbanel,SY,8.0,8.0,0.0,3.0,2.0,4.0,0.0,1.0,5.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,87,,0.0,0.0,1.0,0.0
"Merrett, Daniel",2007,R3,brisbanel,SY,11.0,10.0,1.0,0.0,0.0,9.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100,,0.0,3.0,0.0,0.0
"Mills, Wayde",2007,R3,brisbanel,SY,10.0,5.0,5.0,0.0,0.0,5.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,100,,0.0,1.0,4.0,0.0
