Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Aliir, Aliir",2021,R1,padelaide,NM,14.0,11.0,3.0,0.0,0.0,4.0,0.0,1.0,4.0,8.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,6.0,96,-,5.0,3.0,0.0,0.0
"Amon, Karl",2021,R1,padelaide,NM,16.0,12.0,4.0,1.0,0.0,4.0,0.0,3.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,78,-,1.0,2.0,1.0,0.0
"Bergman, Miles",2021,R1,padelaide,NM,14.0,7.0,7.0,0.0,0.0,2.0,0.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,83,-,4.0,1.0,0.0,0.0
"Boak, Travis",2021,R1,padelaide,NM,27.0,17.0,10.0,2.0,1.0,3.0,7.0,4.0,13.0,13.0,0.0,0.0,0.0,2.0,3.0,1.0,6.0,1.0,71,-,3.0,0.0,0.0,3.0
"Bonner, Riley",2021,R1,padelaide,NM,14.0,11.0,3.0,1.0,0.0,2.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,47,Off,3.0,1.0,0.0,0.0
"Burton, Ryan",2021,R1,padelaide,NM,19.0,12.0,7.0,0.0,0.0,5.0,1.0,3.0,7.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,7.0,79,-,3.0,2.0,0.0,0.0
"Butters, Zak",2021,R1,padelaide,NM,16.0,11.0,5.0,2.0,1.0,6.0,1.0,4.0,7.0,9.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,82,-,4.0,1.0,1.0,0.0
"Byrne-Jones, Darcy",2021,R1,padelaide,NM,19.0,13.0,6.0,0.0,0.0,5.0,2.0,1.0,4.0,11.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,81,-,3.0,3.0,2.0,0.0
"Clurey, Tom",2021,R1,padelaide,NM,12.0,9.0,3.0,0.0,0.0,8.0,0.0,2.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,92,-,0.0,8.0,0.0,0.0
"Dixon, Charlie",2021,R1,padelaide,NM,11.0,6.0,5.0,2.0,2.0,3.0,0.0,0.0,9.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,97,-,4.0,6.0,0.0,0.0
"Drew, Willem",2021,R1,padelaide,NM,17.0,6.0,11.0,0.0,0.0,1.0,6.0,11.0,10.0,8.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,74,-,5.0,0.0,0.0,0.0
"Duursma, Xavier",2021,R1,padelaide,NM,14.0,8.0,6.0,1.0,0.0,5.0,0.0,1.0,4.0,10.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,83,-,6.0,2.0,0.0,0.0
"Fantasia, Orazio",2021,R1,padelaide,NM,14.0,11.0,3.0,4.0,4.0,3.0,0.0,2.0,4.0,10.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,74,-,2.0,0.0,0.0,0.0
"Farrell, Kane",2021,R1,padelaide,NM,11.0,6.0,5.0,0.0,1.0,1.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,77,-,1.0,0.0,0.0,0.0
"Frederick, Martin",2021,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Georgiades, Mitch",2021,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Gray, Robbie",2021,R1,padelaide,NM,19.0,11.0,8.0,0.0,1.0,3.0,7.0,1.0,12.0,9.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,74,-,1.0,3.0,1.0,0.0
"Hartlett, Hamish",2021,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Houston, Dan",2021,R1,padelaide,NM,26.0,18.0,8.0,0.0,1.0,3.0,0.0,1.0,9.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,6.0,76,-,5.0,4.0,0.0,1.0
"Jonas, Tom",2021,R1,padelaide,NM,9.0,5.0,4.0,0.0,0.0,2.0,0.0,4.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,93,-,1.0,6.0,0.0,0.0
"Jones, Lachie",2021,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Ladhams, Peter",2021,R1,padelaide,NM,15.0,7.0,8.0,0.0,0.0,4.0,2.0,2.0,4.0,10.0,7.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,83,-,2.0,0.0,0.0,0.0
"Lienert, Jarrod",2021,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Lycett, Scott",2021,R1,padelaide,NM,13.0,5.0,8.0,1.0,0.0,2.0,3.0,5.0,9.0,6.0,28.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,84,-,3.0,3.0,0.0,0.0
"Marshall, Todd",2021,R1,padelaide,NM,10.0,9.0,1.0,2.0,1.0,5.0,0.0,0.0,5.0,6.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,84,-,2.0,2.0,0.0,0.0
"Mayes, Sam",2021,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"McEntee, Jed",2021,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"McKenzie, Trent",2021,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Motlop, Steven",2021,R1,padelaide,NM,24.0,16.0,8.0,1.0,0.0,12.0,0.0,2.0,4.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,80,-,3.0,0.0,4.0,0.0
"Powell-Pepper, Sam",2021,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Rockliff, Tom",2021,R1,padelaide,NM,11.0,3.0,8.0,0.0,1.0,0.0,2.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,36,On,0.0,1.0,0.0,0.0
"Rozee, Connor",2021,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Williams, Dylan",2021,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Wines, Ollie",2021,R1,padelaide,NM,30.0,15.0,15.0,0.0,0.0,5.0,5.0,2.0,13.0,15.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,76,-,8.0,0.0,0.0,2.0
"Woodcock, Boyd",2021,R1,padelaide,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Aliir, Aliir",2021,R2,padelaide,ES,14.0,11.0,3.0,0.0,0.0,8.0,0.0,2.0,7.0,7.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,95,-,1.0,2.0,0.0,0.0
"Amon, Karl",2021,R2,padelaide,ES,20.0,16.0,4.0,1.0,1.0,7.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,79,-,1.0,1.0,0.0,0.0
"Bergman, Miles",2021,R2,padelaide,ES,15.0,12.0,3.0,0.0,0.0,7.0,0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,71,-,5.0,3.0,0.0,0.0
"Boak, Travis",2021,R2,padelaide,ES,30.0,14.0,16.0,0.0,1.0,1.0,9.0,4.0,17.0,14.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,1.0,75,-,3.0,3.0,0.0,0.0
"Bonner, Riley",2021,R2,padelaide,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Burton, Ryan",2021,R2,padelaide,ES,17.0,11.0,6.0,0.0,0.0,6.0,0.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,79,-,3.0,0.0,0.0,0.0
"Butters, Zak",2021,R2,padelaide,ES,36.0,12.0,24.0,1.0,0.0,3.0,6.0,6.0,14.0,22.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,79,-,4.0,5.0,2.0,1.0
"Byrne-Jones, Darcy",2021,R2,padelaide,ES,21.0,13.0,8.0,0.0,0.0,2.0,4.0,2.0,9.0,10.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,2.0,85,-,4.0,4.0,0.0,0.0
"Clurey, Tom",2021,R2,padelaide,ES,10.0,8.0,2.0,0.0,0.0,4.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,89,-,3.0,2.0,0.0,0.0
"Dixon, Charlie",2021,R2,padelaide,ES,13.0,8.0,5.0,4.0,2.0,5.0,0.0,2.0,7.0,5.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,94,-,6.0,5.0,0.0,0.0
"Drew, Willem",2021,R2,padelaide,ES,25.0,10.0,15.0,0.0,1.0,1.0,5.0,1.0,10.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,71,-,3.0,1.0,0.0,0.0
"Duursma, Xavier",2021,R2,padelaide,ES,24.0,12.0,12.0,0.0,0.0,8.0,0.0,4.0,2.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,83,-,6.0,1.0,0.0,0.0
"Fantasia, Orazio",2021,R2,padelaide,ES,17.0,14.0,3.0,2.0,3.0,6.0,2.0,2.0,6.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,88,-,3.0,0.0,0.0,0.0
"Farrell, Kane",2021,R2,padelaide,ES,9.0,3.0,6.0,0.0,0.0,3.0,0.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,83,-,3.0,1.0,0.0,0.0
"Frederick, Martin",2021,R2,padelaide,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Georgiades, Mitch",2021,R2,padelaide,ES,13.0,9.0,4.0,4.0,0.0,8.0,0.0,2.0,4.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,75,-,2.0,0.0,0.0,0.0
"Gray, Robbie",2021,R2,padelaide,ES,16.0,3.0,13.0,0.0,0.0,6.0,2.0,0.0,8.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,84,-,3.0,0.0,0.0,0.0
"Hartlett, Hamish",2021,R2,padelaide,ES,22.0,13.0,9.0,0.0,1.0,4.0,0.0,3.0,6.0,18.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,80,-,4.0,4.0,0.0,0.0
"Houston, Dan",2021,R2,padelaide,ES,25.0,21.0,4.0,1.0,0.0,4.0,1.0,4.0,8.0,13.0,0.0,2.0,0.0,3.0,0.0,1.0,6.0,6.0,78,-,1.0,2.0,3.0,2.0
"Jonas, Tom",2021,R2,padelaide,ES,15.0,7.0,8.0,0.0,0.0,5.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,97,-,3.0,3.0,0.0,0.0
"Jones, Lachie",2021,R2,padelaide,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Ladhams, Peter",2021,R2,padelaide,ES,11.0,8.0,3.0,2.0,0.0,3.0,1.0,2.0,7.0,5.0,10.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,90,-,2.0,5.0,0.0,0.0
"Lienert, Jarrod",2021,R2,padelaide,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Lycett, Scott",2021,R2,padelaide,ES,21.0,9.0,12.0,1.0,0.0,6.0,3.0,0.0,10.0,11.0,26.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,75,-,2.0,2.0,0.0,0.0
"Marshall, Todd",2021,R2,padelaide,ES,,,,,,,,,,,,,,,,,,,,,,,,
