Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Ballantyne, Hayden",2019,R1,fremantle,NM,6.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67,,1.0,0.0,0.0,0.0
"Banfield, Bailey",2019,R1,fremantle,NM,20.0,9.0,11.0,0.0,1.0,7.0,0.0,4.0,6.0,15.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,78,,5.0,1.0,0.0,0.0
"Bewley, Brett",2019,R1,fremantle,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Blakely, Connor",2019,R1,fremantle,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Brayshaw, Andrew",2019,R1,fremantle,NM,20.0,6.0,14.0,0.0,1.0,3.0,2.0,4.0,11.0,9.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,73,,3.0,0.0,0.0,0.0
"Carter, Jason",2019,R1,fremantle,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Cerra, Adam",2019,R1,fremantle,NM,13.0,7.0,6.0,0.0,0.0,2.0,0.0,2.0,5.0,8.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,83,,1.0,2.0,0.0,0.0
"Colyer, Travis",2019,R1,fremantle,NM,20.0,11.0,9.0,1.0,0.0,2.0,3.0,1.0,11.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,70,,4.0,0.0,0.0,0.0
"Conca, Reece",2019,R1,fremantle,NM,19.0,11.0,8.0,0.0,0.0,4.0,1.0,2.0,5.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,81,,1.0,3.0,0.0,0.0
"Cox, Brennan",2019,R1,fremantle,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Crowden, Mitch",2019,R1,fremantle,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Darcy, Sean",2019,R1,fremantle,NM,10.0,6.0,4.0,0.0,2.0,1.0,5.0,4.0,8.0,5.0,27.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,88,,1.0,6.0,0.0,0.0
"Dixon, Hugh",2019,R1,fremantle,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Duman, Taylin",2019,R1,fremantle,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Fyfe, Nat",2019,R1,fremantle,NM,32.0,10.0,22.0,1.0,1.0,4.0,10.0,4.0,22.0,12.0,0.0,2.0,0.0,2.0,3.0,3.0,8.0,0.0,79,,5.0,3.0,0.0,3.0
"Hamling, Joel",2019,R1,fremantle,NM,8.0,4.0,4.0,0.0,0.0,3.0,0.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,4.0,93,,2.0,8.0,0.0,0.0
"Hill, Bradley",2019,R1,fremantle,NM,28.0,17.0,11.0,1.0,0.0,2.0,3.0,7.0,11.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,84,,4.0,0.0,0.0,1.0
"Hill, Stephen",2019,R1,fremantle,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Hogan, Jesse",2019,R1,fremantle,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Hughes, Ethan",2019,R1,fremantle,NM,14.0,9.0,5.0,0.0,1.0,4.0,0.0,2.0,5.0,9.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,87,,5.0,2.0,0.0,0.0
"Jones, Scott",2019,R1,fremantle,NM,,,,,,,,,,,,,,,,,,,,,,,,
"Langdon, Ed",2019,R1,fremantle,NM,25.0,16.0,9.0,0.0,0.0,8.0,1.0,4.0,7.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,6.0,83,,1.0,0.0,0.0,0.0
