Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Bardsley, Kristian",1997,R1,stkilda,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Beveridge, Luke",1997,R1,stkilda,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Tony",1997,R1,stkilda,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Burke, Nathan",1997,R1,stkilda,HW,25.0,21.0,4.0,0.0,0.0,6.0,,3.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Campbell, Brad",1997,R1,stkilda,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Coghlan, Glen",1997,R1,stkilda,HW,9.0,5.0,4.0,0.0,0.0,4.0,,0.0,,,0.0,,,,1.0,2.0,,,,,,,,0.0
"Cook, Brett",1997,R1,stkilda,HW,5.0,3.0,2.0,0.0,1.0,2.0,,1.0,,,5.0,,,,1.0,0.0,,,,,,,,0.0
"Cripps, Jason",1997,R1,stkilda,HW,15.0,14.0,1.0,0.0,1.0,5.0,,1.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
"Daniels, Jayson",1997,R1,stkilda,HW,18.0,5.0,13.0,0.0,1.0,2.0,,2.0,,,0.0,,,,2.0,1.0,,,,,,,,0.0
"Everitt, Peter",1997,R1,stkilda,HW,10.0,7.0,3.0,1.0,2.0,6.0,,2.0,,,9.0,,,,1.0,1.0,,,,,,,,0.0
"Gray, Troy",1997,R1,stkilda,HW,22.0,18.0,4.0,2.0,0.0,8.0,,1.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
"Hall, Barry",1997,R1,stkilda,HW,5.0,2.0,3.0,0.0,0.0,3.0,,0.0,,,0.0,,,,0.0,2.0,,,,,,,,0.0
"Harvey, Robert",1997,R1,stkilda,HW,32.0,13.0,19.0,1.0,0.0,5.0,,1.0,,,0.0,,,,2.0,2.0,,,,,,,,2.0
"Healy, Daniel",1997,R1,stkilda,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Heatley, Jason",1997,R1,stkilda,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Hudghton, Max",1997,R1,stkilda,HW,4.0,3.0,1.0,0.0,0.0,2.0,,1.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Jones, Austinn",1997,R1,stkilda,HW,20.0,10.0,10.0,1.0,0.0,2.0,,1.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Keogh, Rod",1997,R1,stkilda,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Lappin, Matthew",1997,R1,stkilda,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Loewe, Stewart",1997,R1,stkilda,HW,12.0,8.0,4.0,3.0,1.0,8.0,,3.0,,,1.0,,,,0.0,0.0,,,,,,,,0.0
"McLaren, Joe",1997,R1,stkilda,HW,9.0,8.0,1.0,0.0,0.0,1.0,,1.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
"Neill, Robert",1997,R1,stkilda,HW,11.0,6.0,5.0,0.0,0.0,3.0,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Peckett, Justin",1997,R1,stkilda,HW,15.0,8.0,7.0,0.0,0.0,4.0,,2.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
"Shanahan, Jamie",1997,R1,stkilda,HW,4.0,4.0,0.0,0.0,0.0,2.0,,0.0,,,0.0,,,,0.0,2.0,,,,,,,,0.0
"Sierakowski, David",1997,R1,stkilda,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Smith, Joel",1997,R1,stkilda,HW,,,,,,,,,,,,,,,,,,,,,,,,
"Sziller, Steven",1997,R1,stkilda,HW,13.0,7.0,6.0,0.0,0.0,2.0,,4.0,,,0.0,,,,2.0,4.0,,,,,,,,0.0
"Thompson, Andrew",1997,R1,stkilda,HW,12.0,4.0,8.0,0.0,1.0,1.0,,1.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
