Player,R1,R2,R3,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,Tot
"Aldridge, Ivor",,,,,,-,,,,,,,,,,,
"Cameron, Wally",2,,,,,,,,,,,,,,,,2.0
"Carbarns, Les",-,,,-,-,,-,-,-,-,,1,-,,,,1.0
"Carr, Barney",-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Collins, Ted",3,,,1,,,,,,,,,,,,,4.0
"Cubbins, Bill",-,-,-,,,,-,-,-,-,-,-,5,-,2,3,10.0
"Curtayne, Bob",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Dawson, Artie",-,,,,-,1,,,,,,,,,,,1.0
"De Garis, Rex",-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Deagan, Jimmy",-,,,,,,,,,,,,,,,,
"Dick, Dave",,,,,,,,,,,,,,,-,,
"Eicke, Wels",,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,2.0
"Griffiths, Rowley",-,,,,,-,,,,,,,,,,,
"Grigg, Harry",,-,-,-,-,,,,-,-,-,-,-,-,-,-,
"Hannan, Bill",,-,-,,,,,,,,,-,-,-,,,
"Harper, Ray",,,,,-,-,,-,-,-,-,,-,-,,-,
"Howell, Gus",,,,,,-,,,,,,,,,,,
"James, Jack",,1,1,-,-,1,1,3,-,-,-,-,1,2,1,-,11.0
"Jenkins, Jimmy",1,-,1,-,-,3,-,-,-,-,-,-,-,-,-,-,5.0
"Kennedy, Pat",,,-,,,,,,,,,,,,,,
"Kerley, Harry",-,1,2,1,2,-,-,3,4,-,3,2,,1,1,2,22.0
"Lever, Harry",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lloyd, Bill",1,-,-,-,1,,,,,,,,,,,,2.0
"Lowrie, Tom",-,2,-,3,1,3,2,3,-,,-,-,,,-,1,15.0
"McNamara, Dave",2,-,,,,,,,,,,,,,,,2.0
"Morden, Jim",,,,,,,-,-,,,-,,,-,-,-,
"Moyes, Harry",,3,4,4,1,1,-,,3,-,1,2,3,2,,6,30.0
"ORourke, Jack",,,,,,-,2,-,2,,1,-,1,2,1,2,11.0
"Osborne, Bill",,,,,,,,,,-,-,,,,,,
"Polinelli, Larry",1,,,,,,,,,,,,,,,,1.0
"Ricketts, Charlie",-,1,-,1,-,,,,,,,,,,,,2.0
"Robbins, George",,,,,,,,,,,,,1,3,2,-,6.0
"Shelton, Jim",,,,,,,-,,,,,,,,,,
"Silcock, Frank",,,,,,,,-,1,-,-,,,,,,1.0
"Tuck, Wally",,,,-,,-,-,1,,-,-,-,-,-,-,,1.0
"Williams, Stan",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,
"Woodcock, Bill",,-,1,-,-,,-,-,1,-,,-,-,,-,-,2.0
Totals,10,8,11,12,5,9,5,11,11,0,5,5,11,10,7,14,134.0
Opponent,SM,FI,CA,ME,GE,CW,RI,ES,SM,FI,CA,ME,GE,CW,RI,ES,
