Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Bone, Randall",1996,R1,hawthorn,FI,21.0,15.0,6.0,1.0,0.0,8.0,,3.0,,,8.0,,,,0.0,5.0,,,,,,,,0.0
"Chick, Daniel",1996,R1,hawthorn,FI,6.0,2.0,4.0,0.0,0.0,1.0,,0.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
"Collins, Andrew",1996,R1,hawthorn,FI,13.0,8.0,5.0,0.0,0.0,3.0,,4.0,,,0.0,,,,2.0,1.0,,,,,,,,0.0
"Condon, Anthony",1996,R1,hawthorn,FI,21.0,16.0,5.0,0.0,0.0,5.0,,3.0,,,0.0,,,,2.0,3.0,,,,,,,,0.0
"Cooper, Paul",1996,R1,hawthorn,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Crawford, Shane",1996,R1,hawthorn,FI,27.0,15.0,12.0,0.0,0.0,11.0,,3.0,,,1.0,,,,1.0,2.0,,,,,,,,2.0
"Crawshay, Simon",1996,R1,hawthorn,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Dear, Paul",1996,R1,hawthorn,FI,4.0,1.0,3.0,0.0,0.0,2.0,,1.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"Dunstall, Jason",1996,R1,hawthorn,FI,12.0,9.0,3.0,5.0,3.0,7.0,,1.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Fraser, Kane",1996,R1,hawthorn,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Gibson, Shannon",1996,R1,hawthorn,FI,4.0,4.0,0.0,0.0,0.0,4.0,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Graham, Mark",1996,R1,hawthorn,FI,19.0,14.0,5.0,1.0,0.0,3.0,,5.0,,,0.0,,,,1.0,2.0,,,,,,,,0.0
"Harford, Daniel",1996,R1,hawthorn,FI,9.0,5.0,4.0,2.0,0.0,2.0,,2.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
"Hargreaves, Tim",1996,R1,hawthorn,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Higgins, Leon",1996,R1,hawthorn,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Holland, Nick",1996,R1,hawthorn,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Hudson, Paul",1996,R1,hawthorn,FI,15.0,9.0,6.0,1.0,3.0,5.0,,1.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
"Jencke, Ray",1996,R1,hawthorn,FI,15.0,10.0,5.0,0.0,0.0,1.0,,3.0,,,0.0,,,,4.0,2.0,,,,,,,,0.0
"Kappler, Darren",1996,R1,hawthorn,FI,13.0,10.0,3.0,1.0,1.0,1.0,,0.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
"Krummel, Brendan",1996,R1,hawthorn,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Langford, Chris",1996,R1,hawthorn,FI,8.0,7.0,1.0,0.0,0.0,2.0,,2.0,,,6.0,,,,0.0,0.0,,,,,,,,0.0
"Lawrence, Stephen",1996,R1,hawthorn,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Lekkas, Angelo",1996,R1,hawthorn,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Maginness, Scott",1996,R1,hawthorn,FI,4.0,3.0,1.0,0.0,0.0,2.0,,2.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"McCabe, Luke",1996,R1,hawthorn,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Minton-Connell, Simon",1996,R1,hawthorn,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Platten, John",1996,R1,hawthorn,FI,27.0,18.0,9.0,0.0,1.0,5.0,,3.0,,,0.0,,,,2.0,0.0,,,,,,,,3.0
"Pritchard, Darrin",1996,R1,hawthorn,FI,22.0,13.0,9.0,0.0,0.0,5.0,,1.0,,,0.0,,,,2.0,0.0,,,,,,,,0.0
"Rawlings, Jade",1996,R1,hawthorn,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Robran, Jonathon",1996,R1,hawthorn,FI,,,,,,,,,,,,,,,,,,,,,,,,
