Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Akermanis, Jason",2001,R1,brisbanel,PA,23.0,13.0,10.0,0.0,1.0,4.0,6.0,2.0,14.0,10.0,0.0,0.0,0.0,,2.0,2.0,4.0,0.0,,,3.0,0.0,1.0,2.0
"Ashcroft, Marcus",2001,R1,brisbanel,PA,24.0,14.0,10.0,1.0,0.0,11.0,3.0,1.0,4.0,20.0,0.0,0.0,0.0,,0.0,0.0,4.0,2.0,,,0.0,1.0,2.0,0.0
"Black, Simon",2001,R1,brisbanel,PA,18.0,16.0,2.0,1.0,0.0,4.0,1.0,3.0,5.0,14.0,0.0,1.0,1.0,,0.0,1.0,10.0,0.0,,,1.0,0.0,0.0,0.0
"Bolton, Craig",2001,R1,brisbanel,PA,7.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,,1.0,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0
"Bradshaw, Daniel",2001,R1,brisbanel,PA,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
"Brown, Jonathan",2001,R1,brisbanel,PA,16.0,9.0,7.0,2.0,0.0,4.0,2.0,1.0,6.0,10.0,0.0,1.0,1.0,,0.0,2.0,2.0,1.0,,,1.0,1.0,0.0,0.0
"Charman, Jamie",2001,R1,brisbanel,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Clarke, Nathan",2001,R1,brisbanel,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Copeland, Robert",2001,R1,brisbanel,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Cupido, Damian",2001,R1,brisbanel,PA,13.0,9.0,4.0,4.0,2.0,4.0,0.0,0.0,7.0,6.0,0.0,0.0,4.0,,1.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0
"Hadley, Richard",2001,R1,brisbanel,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Hart, Shaun",2001,R1,brisbanel,PA,14.0,10.0,4.0,0.0,0.0,7.0,1.0,1.0,6.0,8.0,0.0,2.0,1.0,,0.0,1.0,1.0,0.0,,,1.0,1.0,0.0,0.0
"Headland, Des",2001,R1,brisbanel,PA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0
"Johnson, Chris",2001,R1,brisbanel,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Keating, Clark",2001,R1,brisbanel,PA,9.0,6.0,3.0,1.0,0.0,5.0,3.0,0.0,5.0,4.0,17.0,1.0,1.0,,2.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0
"Kennedy, Matthew",2001,R1,brisbanel,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Knobel, Trent",2001,R1,brisbanel,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Lappin, Nigel",2001,R1,brisbanel,PA,22.0,16.0,6.0,0.0,0.0,12.0,1.0,1.0,9.0,13.0,0.0,0.0,1.0,,0.0,0.0,1.0,6.0,,,0.0,1.0,3.0,0.0
"Leppitsch, Justin",2001,R1,brisbanel,PA,12.0,10.0,2.0,2.0,1.0,6.0,0.0,0.0,6.0,5.0,0.0,3.0,2.0,,0.0,1.0,2.0,1.0,,,2.0,1.0,1.0,0.0
"Lynch, Alastair",2001,R1,brisbanel,PA,9.0,5.0,4.0,1.0,0.0,2.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,,1.0,0.0,3.0,0.0,,,2.0,2.0,0.0,0.0
"McDonald, Beau",2001,R1,brisbanel,PA,4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,1.0,0.0,,0.0,1.0,1.0,0.0,,,0.0,1.0,0.0,0.0
"McGrath, Ashley",2001,R1,brisbanel,PA,,,,,,,,,,,,,,,,,,,,,,,,
"McLaren, Dylan",2001,R1,brisbanel,PA,,,,,,,,,,,,,,,,,,,,,,,,
"McRae, Craig",2001,R1,brisbanel,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Michael, Mal",2001,R1,brisbanel,PA,12.0,8.0,4.0,0.0,1.0,2.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,,0.0,0.0,2.0,3.0,,,1.0,3.0,2.0,0.0
"Notting, Tim",2001,R1,brisbanel,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Picken, Marcus",2001,R1,brisbanel,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Pike, Martin",2001,R1,brisbanel,PA,17.0,11.0,6.0,0.0,0.0,4.0,3.0,0.0,6.0,10.0,0.0,1.0,0.0,,0.0,2.0,3.0,6.0,,,0.0,1.0,1.0,0.0
"Power, Luke",2001,R1,brisbanel,PA,16.0,10.0,6.0,0.0,1.0,2.0,3.0,4.0,9.0,7.0,0.0,0.0,0.0,,2.0,0.0,3.0,0.0,,,1.0,1.0,0.0,0.0
"Robbins, Ben",2001,R1,brisbanel,PA,18.0,11.0,7.0,0.0,0.0,5.0,7.0,1.0,14.0,7.0,0.0,2.0,1.0,,1.0,1.0,2.0,1.0,,,2.0,1.0,0.0,0.0
"Scott, Brad",2001,R1,brisbanel,PA,5.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,,0.0,1.0,2.0,1.0,,,0.0,0.0,1.0,0.0
"Scott, Chris",2001,R1,brisbanel,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Shattock, Aaron",2001,R1,brisbanel,PA,7.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,,1.0,0.0,0.0,3.0,,,0.0,0.0,0.0,0.0
"Voss, Michael",2001,R1,brisbanel,PA,14.0,11.0,3.0,0.0,1.0,4.0,3.0,3.0,8.0,6.0,0.0,2.0,0.0,,2.0,1.0,2.0,1.0,,,1.0,1.0,0.0,0.0
