Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Ainsworth, Ben",2022,R1,goldcoast,WC,18.0,13.0,5.0,2.0,0.0,5.0,0.0,4.0,5.0,14.0,0.0,1.0,2.0,2.0,2.0,2.0,5.0,0.0,80,-,6.0,0.0,0.0,0.0
"Anderson, Noah",2022,R1,goldcoast,WC,23.0,13.0,10.0,0.0,0.0,5.0,4.0,5.0,10.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,91,-,2.0,0.0,1.0,0.0
"Andrew, Mac",2022,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Atkins, Rory",2022,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Ballard, Charlie",2022,R1,goldcoast,WC,13.0,11.0,2.0,0.0,0.0,6.0,0.0,2.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,86,-,5.0,6.0,0.0,0.0
"Bowes, Jack",2022,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Budarick, Connor",2022,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Burgess, Chris",2022,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Casboult, Levi",2022,R1,goldcoast,WC,7.0,5.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,79,-,2.0,2.0,0.0,0.0
"Chol, Mabior",2022,R1,goldcoast,WC,8.0,6.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,83,-,4.0,1.0,0.0,0.0
"Collins, Sam",2022,R1,goldcoast,WC,10.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,96,-,2.0,4.0,0.0,0.0
"Constable, Charlie",2022,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Corbett, Josh",2022,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Davies, Alex",2022,R1,goldcoast,WC,12.0,7.0,5.0,1.0,0.0,0.0,1.0,5.0,10.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,70,-,2.0,1.0,0.0,0.0
"Day, Sam",2022,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Ellis, Brandon",2022,R1,goldcoast,WC,19.0,9.0,10.0,0.0,1.0,2.0,3.0,6.0,6.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,83,-,1.0,1.0,0.0,0.0
"Farrar, Jy",2022,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Fiorini, Brayden",2022,R1,goldcoast,WC,24.0,16.0,8.0,0.0,0.0,4.0,5.0,5.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,76,-,4.0,3.0,0.0,0.0
"Flanders, Sam",2022,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Graham, Caleb",2022,R1,goldcoast,WC,7.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80,-,2.0,8.0,0.0,0.0
"Hollands, Elijah",2022,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Holman, Nick",2022,R1,goldcoast,WC,14.0,5.0,9.0,1.0,1.0,2.0,0.0,6.0,9.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,91,-,0.0,0.0,0.0,0.0
"Jeffrey, Joel",2022,R1,goldcoast,WC,,,,,,,,,,,,,,,,,,,,,,,,
