Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Abraham, Winston",2000,R1,kangaroos,WC,11.0,8.0,3.0,2.0,0.0,3.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,,1.0,2.0,4.0,0.0,,,0.0,2.0,0.0,0.0
"Anderson, Brady",2000,R1,kangaroos,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Archer, Glenn",2000,R1,kangaroos,WC,17.0,14.0,3.0,0.0,0.0,7.0,0.0,1.0,8.0,7.0,0.0,1.0,0.0,,1.0,2.0,0.0,6.0,,,3.0,1.0,3.0,0.0
"Bell, Peter",2000,R1,kangaroos,WC,25.0,15.0,10.0,1.0,2.0,3.0,8.0,2.0,16.0,12.0,0.0,0.0,0.0,,4.0,2.0,5.0,1.0,,,1.0,2.0,0.0,0.0
"Blakey, John",2000,R1,kangaroos,WC,18.0,10.0,8.0,1.0,1.0,4.0,1.0,0.0,8.0,10.0,0.0,2.0,1.0,,0.0,1.0,4.0,3.0,,,0.0,2.0,1.0,0.0
"Burton, Matthew",2000,R1,kangaroos,WC,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,14.0,1.0,1.0,,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0,0.0
"Calthorpe, David",2000,R1,kangaroos,WC,12.0,7.0,5.0,2.0,0.0,0.0,1.0,1.0,9.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0
"Capuano, Mathew",2000,R1,kangaroos,WC,6.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,8.0,1.0,0.0,,1.0,0.0,1.0,1.0,,,1.0,0.0,0.0,0.0
"Carey, Wayne",2000,R1,kangaroos,WC,11.0,9.0,2.0,2.0,2.0,6.0,0.0,1.0,6.0,6.0,0.0,1.0,0.0,,4.0,0.0,3.0,0.0,,,0.0,1.0,2.0,0.0
"Chandler, Brett",2000,R1,kangaroos,WC,,,,,,,,,,,,,,,,,,,,,,,,
