Player,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces
"Lloyd, Jake",R2,swans,HW,24.0,16.0,8.0,0.0,0.0,7.0,1.0,2.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,83,-,2.0,4.0,0.0
"McAndrew, Lachlan",R2,swans,HW,,,,,,,,,,,,,,,,,,,,,,,
"McCartin, Paddy",R2,swans,HW,13.0,8.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,80,-,0.0,4.0,0.0
"McCartin, Tom",R2,swans,HW,12.0,4.0,8.0,0.0,0.0,3.0,0.0,3.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,90,-,3.0,3.0,0.0
"McDonald, Logan",R2,swans,HW,13.0,10.0,3.0,5.0,1.0,5.0,0.0,0.0,6.0,7.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,84,-,1.0,0.0,0.0
"McInerney, Justin",R2,swans,HW,16.0,7.0,9.0,0.0,1.0,5.0,2.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,80,-,1.0,1.0,1.0
"McLean, Hayden",R2,swans,HW,6.0,4.0,2.0,0.0,1.0,2.0,1.0,4.0,3.0,4.0,5.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,70,-,5.0,0.0,0.0
"Melican, Lewis",R2,swans,HW,,,,,,,,,,,,,,,,,,,,,,,
"Mills, Callum",R2,swans,HW,28.0,14.0,14.0,2.0,0.0,6.0,0.0,3.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,82,-,3.0,0.0,0.0
"Papley, Tom",R2,swans,HW,17.0,12.0,5.0,2.0,3.0,9.0,1.0,0.0,8.0,11.0,0.0,3.0,5.0,2.0,0.0,1.0,6.0,0.0,76,-,2.0,0.0,0.0
"Parker, Luke",R2,swans,HW,27.0,11.0,16.0,1.0,0.0,5.0,4.0,4.0,11.0,16.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,82,-,4.0,1.0,0.0
"Rampe, Dane",R2,swans,HW,15.0,9.0,6.0,0.0,0.0,6.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,93,-,0.0,9.0,0.0
"Roberts, Matt",R2,swans,HW,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26,On,1.0,0.0,0.0
"Rowbottom, James",R2,swans,HW,14.0,7.0,7.0,0.0,1.0,0.0,5.0,6.0,10.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,78,-,3.0,0.0,0.0
"Sheather, Marc",R2,swans,HW,,,,,,,,,,,,,,,,,,,,,,,
"Sheldrick, Angus",R2,swans,HW,,,,,,,,,,,,,,,,,,,,,,,
"Stephens, Dylan",R2,swans,HW,15.0,10.0,5.0,0.0,1.0,1.0,1.0,2.0,6.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,78,-,3.0,3.0,0.0
"Warner, Chad",R2,swans,HW,15.0,7.0,8.0,0.0,1.0,2.0,4.0,4.0,11.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,81,-,1.0,0.0,0.0
"Warner, Corey",R2,swans,HW,,,,,,,,,,,,,,,,,,,,,,,
"Wicks, Sam",R2,swans,HW,,,,,,,,,,,,,,,,,,,,,,,
"Amartey, Joel",R3,swans,ME,16.0,8.0,8.0,0.0,3.0,4.0,2.0,0.0,11.0,5.0,5.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,65,-,2.0,0.0,0.0
"Blakey, Nick",R3,swans,ME,19.0,12.0,7.0,1.0,1.0,5.0,0.0,0.0,3.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,82,-,1.0,5.0,1.0
"Buller, Jack",R3,swans,ME,,,,,,,,,,,,,,,,,,,,,,,
"Campbell, Braeden",R3,swans,ME,12.0,8.0,4.0,0.0,0.0,3.0,0.0,6.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,76,-,3.0,0.0,0.0
"Clarke, Ryan",R3,swans,ME,,,,,,,,,,,,,,,,,,,,,,,
"Cunningham, Harry",R3,swans,ME,9.0,2.0,7.0,0.0,0.0,3.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,76,-,1.0,1.0,0.0
"Florent, Oliver",R3,swans,ME,21.0,10.0,11.0,0.0,0.0,4.0,0.0,3.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,87,-,1.0,0.0,1.0
"Fox, Robbie",R3,swans,ME,,,,,,,,,,,,,,,,,,,,,,,
"Francis, Aaron",R3,swans,ME,,,,,,,,,,,,,,,,,,,,,,,
"Franklin, Lance",R3,swans,ME,10.0,9.0,1.0,2.0,2.0,6.0,1.0,1.0,3.0,7.0,0.0,2.0,2.0,0.0,0.0,1.0,5.0,0.0,81,-,3.0,1.0,1.0
"Gould, Will",R3,swans,ME,,,,,,,,,,,,,,,,,,,,,,,
"Gulden, Errol",R3,swans,ME,15.0,9.0,6.0,1.0,0.0,2.0,3.0,5.0,10.0,5.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,83,-,4.0,1.0,0.0
"Hayward, Will",R3,swans,ME,9.0,6.0,3.0,2.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,85,-,4.0,0.0,0.0
"Heeney, Isaac",R3,swans,ME,10.0,7.0,3.0,0.0,1.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,84,-,3.0,1.0,2.0
"Hickey, Tom",R3,swans,ME,,,,,,,,,,,,,,,,,,,,,,,
"Ladhams, Peter",R3,swans,ME,16.0,8.0,8.0,0.0,0.0,6.0,5.0,2.0,8.0,8.0,17.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,80,-,5.0,2.0,0.0
"Lloyd, Jake",R3,swans,ME,21.0,11.0,10.0,0.0,0.0,5.0,2.0,3.0,3.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,83,-,2.0,1.0,0.0
"McAndrew, Lachlan",R3,swans,ME,,,,,,,,,,,,,,,,,,,,,,,
"McCartin, Paddy",R3,swans,ME,11.0,8.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,80,-,2.0,8.0,0.0
"McCartin, Tom",R3,swans,ME,14.0,7.0,7.0,0.0,0.0,7.0,0.0,1.0,5.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,94,-,1.0,11.0,0.0
"McDonald, Logan",R3,swans,ME,13.0,8.0,5.0,1.0,2.0,8.0,0.0,1.0,2.0,11.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,81,-,1.0,1.0,0.0
"McInerney, Justin",R3,swans,ME,14.0,8.0,6.0,1.0,0.0,6.0,2.0,3.0,3.0,10.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,77,-,1.0,3.0,0.0
"McLean, Hayden",R3,swans,ME,,,,,,,,,,,,,,,,,,,,,,,
"Melican, Lewis",R3,swans,ME,,,,,,,,,,,,,,,,,,,,,,,
"Mills, Callum",R3,swans,ME,25.0,10.0,15.0,0.0,0.0,6.0,4.0,4.0,12.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,87,-,4.0,1.0,0.0
"Papley, Tom",R3,swans,ME,8.0,7.0,1.0,3.0,0.0,3.0,1.0,2.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,84,-,3.0,1.0,0.0
"Parker, Luke",R3,swans,ME,17.0,10.0,7.0,0.0,0.0,5.0,3.0,3.0,5.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,85,-,3.0,1.0,0.0
"Rampe, Dane",R3,swans,ME,17.0,8.0,9.0,0.0,0.0,4.0,0.0,1.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,97,-,2.0,4.0,1.0
"Roberts, Matt",R3,swans,ME,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20,On,1.0,0.0,0.0
"Rowbottom, James",R3,swans,ME,12.0,10.0,2.0,1.0,0.0,1.0,3.0,4.0,9.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,73,-,7.0,1.0,0.0
"Sheather, Marc",R3,swans,ME,,,,,,,,,,,,,,,,,,,,,,,
"Sheldrick, Angus",R3,swans,ME,,,,,,,,,,,,,,,,,,,,,,,
"Stephens, Dylan",R3,swans,ME,14.0,8.0,6.0,0.0,0.0,4.0,2.0,3.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,59,Off,1.0,0.0,0.0
"Warner, Chad",R3,swans,ME,19.0,12.0,7.0,0.0,0.0,4.0,2.0,0.0,3.0,17.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,82,-,4.0,2.0,0.0
"Warner, Corey",R3,swans,ME,,,,,,,,,,,,,,,,,,,,,,,
"Wicks, Sam",R3,swans,ME,,,,,,,,,,,,,,,,,,,,,,,
"Amartey, Joel",R4,swans,PA,5.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,73,-,3.0,1.0,0.0
"Blakey, Nick",R4,swans,PA,19.0,12.0,7.0,1.0,0.0,3.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,80,-,1.0,4.0,3.0
"Buller, Jack",R4,swans,PA,,,,,,,,,,,,,,,,,,,,,,,
"Campbell, Braeden",R4,swans,PA,16.0,11.0,5.0,0.0,0.0,4.0,2.0,3.0,5.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,82,-,2.0,0.0,0.0
"Clarke, Ryan",R4,swans,PA,,,,,,,,,,,,,,,,,,,,,,,
"Cunningham, Harry",R4,swans,PA,3.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,81,-,0.0,0.0,0.0
"Florent, Oliver",R4,swans,PA,33.0,24.0,9.0,1.0,0.0,6.0,0.0,2.0,8.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,6.0,90,-,3.0,0.0,0.0
"Fox, Robbie",R4,swans,PA,16.0,3.0,13.0,0.0,0.0,2.0,0.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80,On,2.0,5.0,0.0
"Francis, Aaron",R4,swans,PA,,,,,,,,,,,,,,,,,,,,,,,
"Franklin, Lance",R4,swans,PA,8.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,92,-,5.0,0.0,0.0
"Gould, Will",R4,swans,PA,,,,,,,,,,,,,,,,,,,,,,,
"Gulden, Errol",R4,swans,PA,20.0,13.0,7.0,0.0,0.0,4.0,3.0,7.0,8.0,12.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,1.0,88,-,1.0,2.0,0.0
"Hayward, Will",R4,swans,PA,9.0,8.0,1.0,0.0,2.0,5.0,0.0,4.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,83,-,1.0,1.0,0.0
"Heeney, Isaac",R4,swans,PA,15.0,10.0,5.0,1.0,2.0,7.0,2.0,3.0,8.0,7.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,86,-,3.0,1.0,0.0
"Hickey, Tom",R4,swans,PA,,,,,,,,,,,,,,,,,,,,,,,
"Ladhams, Peter",R4,swans,PA,16.0,8.0,8.0,1.0,0.0,2.0,7.0,2.0,13.0,5.0,25.0,0.0,0.0,0.0,5.0,2.0,5.0,1.0,80,-,4.0,4.0,0.0
"Lloyd, Jake",R4,swans,PA,24.0,18.0,6.0,0.0,0.0,9.0,0.0,1.0,6.0,14.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,6.0,86,-,0.0,3.0,0.0
"McAndrew, Lachlan",R4,swans,PA,,,,,,,,,,,,,,,,,,,,,,,
"McCartin, Paddy",R4,swans,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-,0.0,1.0,0.0
"McCartin, Tom",R4,swans,PA,5.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,33,Off,2.0,2.0,0.0
"McDonald, Logan",R4,swans,PA,7.0,4.0,3.0,2.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,80,-,1.0,3.0,0.0
"McInerney, Justin",R4,swans,PA,14.0,7.0,7.0,0.0,0.0,4.0,0.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,75,-,1.0,1.0,0.0
"McLean, Hayden",R4,swans,PA,,,,,,,,,,,,,,,,,,,,,,,
"Melican, Lewis",R4,swans,PA,,,,,,,,,,,,,,,,,,,,,,,
"Mills, Callum",R4,swans,PA,21.0,12.0,9.0,0.0,0.0,4.0,2.0,3.0,8.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,90,-,2.0,1.0,0.0
"Papley, Tom",R4,swans,PA,14.0,11.0,3.0,1.0,3.0,3.0,1.0,4.0,10.0,6.0,0.0,1.0,3.0,1.0,3.0,2.0,4.0,0.0,87,-,6.0,0.0,0.0
"Parker, Luke",R4,swans,PA,22.0,11.0,11.0,0.0,1.0,6.0,4.0,4.0,10.0,11.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,0.0,87,-,3.0,1.0,0.0
"Rampe, Dane",R4,swans,PA,19.0,11.0,8.0,0.0,0.0,3.0,1.0,4.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,96,-,2.0,11.0,0.0
"Roberts, Matt",R4,swans,PA,,,,,,,,,,,,,,,,,,,,,,,
"Rowbottom, James",R4,swans,PA,12.0,8.0,4.0,0.0,0.0,1.0,2.0,13.0,7.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,82,-,2.0,0.0,0.0
"Sheather, Marc",R4,swans,PA,,,,,,,,,,,,,,,,,,,,,,,
"Sheldrick, Angus",R4,swans,PA,,,,,,,,,,,,,,,,,,,,,,,
"Stephens, Dylan",R4,swans,PA,18.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,85,-,1.0,1.0,0.0
"Warner, Chad",R4,swans,PA,30.0,16.0,14.0,2.0,1.0,1.0,9.0,5.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,81,-,6.0,1.0,4.0
"Warner, Corey",R4,swans,PA,,,,,,,,,,,,,,,,,,,,,,,
"Wicks, Sam",R4,swans,PA,,,,,,,,,,,,,,,,,,,,,,,
"Amartey, Joel",R5,swans,RI,4.0,4.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,21,Off,0.0,0.0,0.0
"Blakey, Nick",R5,swans,RI,30.0,19.0,11.0,0.0,0.0,5.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,84,-,0.0,8.0,4.0
"Buller, Jack",R5,swans,RI,,,,,,,,,,,,,,,,,,,,,,,
"Campbell, Braeden",R5,swans,RI,20.0,13.0,7.0,1.0,0.0,6.0,2.0,4.0,7.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,94,-,3.0,2.0,0.0
"Clarke, Ryan",R5,swans,RI,,,,,,,,,,,,,,,,,,,,,,,
"Cunningham, Harry",R5,swans,RI,7.0,3.0,4.0,0.0,0.0,3.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,89,-,1.0,1.0,0.0
"Florent, Oliver",R5,swans,RI,16.0,8.0,8.0,0.0,0.0,3.0,1.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,84,-,4.0,1.0,2.0
"Fox, Robbie",R5,swans,RI,17.0,10.0,7.0,0.0,0.0,1.0,1.0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,95,-,2.0,6.0,1.0
"Francis, Aaron",R5,swans,RI,,,,,,,,,,,,,,,,,,,,,,,
"Franklin, Lance",R5,swans,RI,,,,,,,,,,,,,,,,,,,,,,,
"Gould, Will",R5,swans,RI,9.0,6.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,47,On,1.0,3.0,0.0
"Gulden, Errol",R5,swans,RI,25.0,19.0,6.0,0.0,1.0,3.0,3.0,4.0,9.0,16.0,0.0,0.0,0.0,1.0,4.0,1.0,12.0,1.0,83,-,5.0,2.0,0.0
"Hayward, Will",R5,swans,RI,9.0,8.0,1.0,0.0,0.0,8.0,0.0,2.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,79,-,1.0,2.0,0.0
"Heeney, Isaac",R5,swans,RI,20.0,12.0,8.0,2.0,0.0,5.0,0.0,7.0,15.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,88,-,2.0,2.0,1.0
"Hickey, Tom",R5,swans,RI,,,,,,,,,,,,,,,,,,,,,,,
"Ladhams, Peter",R5,swans,RI,17.0,10.0,7.0,0.0,0.0,1.0,8.0,1.0,11.0,6.0,30.0,0.0,0.0,2.0,1.0,2.0,3.0,3.0,80,-,8.0,3.0,0.0
"Lloyd, Jake",R5,swans,RI,25.0,15.0,10.0,0.0,1.0,7.0,2.0,3.0,11.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,90,-,1.0,1.0,1.0
"McAndrew, Lachlan",R5,swans,RI,,,,,,,,,,,,,,,,,,,,,,,
"McCartin, Paddy",R5,swans,RI,,,,,,,,,,,,,,,,,,,,,,,
"McCartin, Tom",R5,swans,RI,,,,,,,,,,,,,,,,,,,,,,,
